onset	duration	trial_type	value	sample
0.978	0.0	EYES	7	978
19.348	0.0	CALS	2	19348
49.447	0.0	CALE	1	49447
50.48	0.0	CALS	2	50480
80.596	0.0	CALE	1	80596
84.25	0.0	CH17	3	84250
88.695	0.0	ROWS	9	88695
89.062	0.0	ROWE	8	89062
89.115	0.0	ROWS	9	89115
93.078	0.0	ROWE	8	93078
93.128	0.0	ROWS	9	93128
97.162	0.0	ROWE	8	97162
97.214	0.0	ROWS	9	97214
97.979	0.0	ROWE	8	97979
98.033	0.0	ROWS	9	98033
101.996	0.0	ROWE	8	101996
102.06	0.0	ROWS	9	102060
106.278	0.0	ROWE	8	106278
106.348	0.0	ROWS	9	106348
110.678	0.0	ROWE	8	110678
110.74	0.0	ROWS	9	110740
114.845	0.0	ROWE	8	114845
114.907	0.0	ROWS	9	114907
117.761	0.0	ROWE	8	117761
117.807	0.0	ROWS	9	117807
121.761	0.0	ROWE	8	121761
121.814	0.0	ROWS	9	121814
123.46	0.0	ROWE	8	123460
123.516	0.0	ROWS	9	123516
127.594	0.0	ROWE	8	127594
127.652	0.0	ROWS	9	127652
131.761	0.0	ROWE	8	131761
131.821	0.0	ROWS	9	131821
134.261	0.0	ROWE	8	134261
134.319	0.0	ROWS	9	134319
138.428	0.0	ROWE	8	138428
138.478	0.0	ROWS	9	138478
142.528	0.0	ROWE	8	142528
142.578	0.0	ROWS	9	142578
143.743	0.0	ROWE	8	143743
143.796	0.0	ROWS	9	143796
147.76	0.0	ROWE	8	147760
147.805	0.0	ROWS	9	147805
151.76	0.0	ROWE	8	151760
151.809	0.0	ROWS	9	151809
152.16	0.0	ROWE	8	152160
152.207	0.0	ROWS	9	152207
156.16	0.0	ROWE	8	156160
156.209	0.0	ROWS	9	156209
160.16	0.0	ROWE	8	160160
160.211	0.0	ROWS	9	160211
161.376	0.0	ROWE	8	161376
161.429	0.0	ROWS	9	161429
165.394	0.0	ROWE	8	165394
165.453	0.0	ROWS	9	165453
169.627	0.0	ROWE	8	169627
169.691	0.0	ROWS	9	169691
172.976	0.0	ROWE	8	172976
173.041	0.0	ROWS	9	173041
177.16	0.0	ROWE	8	177160
177.213	0.0	ROWS	9	177213
181.327	0.0	ROWE	8	181327
181.38	0.0	ROWS	9	181380
182.543	0.0	ROWE	8	182543
182.597	0.0	ROWS	9	182597
186.71	0.0	ROWE	8	186710
186.765	0.0	ROWS	9	186765
190.943	0.0	ROWE	8	190943
191.003	0.0	ROWS	9	191003
193.026	0.0	ROWE	8	193026
193.084	0.0	ROWS	9	193084
197.193	0.0	ROWE	8	197193
197.25	0.0	ROWS	9	197250
201.36	0.0	ROWE	8	201360
201.414	0.0	ROWS	9	201414
203.443	0.0	ROWE	8	203443
203.482	0.0	ROWS	9	203482
207.508	0.0	ROWE	8	207508
207.557	0.0	ROWS	9	207557
208.709	0.0	ROWE	8	208709
208.765	0.0	ROWS	9	208765
212.875	0.0	ROWE	8	212875
212.926	0.0	ROWS	9	212926
216.891	0.0	ROWE	8	216891
216.945	0.0	ROWS	9	216945
217.308	0.0	ROWE	8	217308
217.368	0.0	ROWS	9	217368
221.475	0.0	ROWE	8	221475
221.549	0.0	ROWS	9	221549
225.891	0.0	ROWE	8	225891
225.971	0.0	ROWS	9	225971
229.492	0.0	ROWE	8	229492
229.57	0.0	ROWS	9	229570
233.842	0.0	ROWE	8	233842
