onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	581	4	n/a	1494.0	4.0	n/a	solar_panel/solar_panel_04s.jpg
7.5	0.5	exp	645	4	n/a	1664.0	4.0	n/a	tiramisu/tiramisu_04s.jpg
12.0	0.5	exp	417	4	n/a	1046.0	4.0	n/a	nacho/nacho_04s.jpg
16.5	0.5	exp	470	4	n/a	1185.0	4.0	n/a	ping-pong_table/ping-pong_table_04s.jpg
21.0	0.5	exp	281	4	n/a	701.0	4.0	n/a	granite/granite_04s.jpg
25.5	0.5	exp	660	4	n/a	1696.0	4.0	n/a	tractor/tractor_04s.jpg
30.0	0.5	test	215	13	36.0	516.0	16.0	n/a	drain/drain_16s.jpg
34.5	0.5	test	320	13	52.0	800.0	13.0	n/a	horseshoe/horseshoe_13n.jpg
39.0	0.5	exp	578	4	n/a	1485.0	4.0	n/a	snowplow/snowplow_04s.jpg
43.5	0.5	catch	721	55	n/a	n/a	n/a	1.194	catch055.jpg
48.0	0.5	exp	162	4	n/a	390.0	4.0	n/a	comb/comb_04s.jpg
52.5	0.5	exp	117	4	n/a	265.0	4.0	n/a	canvas/canvas_04s.jpg
57.0	0.5	catch	721	46	n/a	n/a	n/a	1.027	catch046.jpg
61.5	0.5	exp	553	4	n/a	1415.0	4.0	n/a	sheep/sheep_04n.jpg
66.0	0.5	exp	404	4	n/a	1009.0	4.0	n/a	mitten/mitten_04s.jpg
70.5	0.5	exp	196	4	n/a	476.0	4.0	n/a	dashboard/dashboard_04s.jpg
75.0	0.5	exp	496	4	n/a	1240.0	4.0	n/a	pretzel/pretzel_04s.jpg
79.5	0.5	test	550	13	80.0	1403.0	13.0	n/a	seesaw/seesaw_13s.jpg
84.0	0.5	test	43	13	9.0	108.0	13.0	n/a	beaver/beaver_13n.jpg
88.5	0.5	exp	352	4	n/a	892.0	4.0	n/a	lamp/lamp_04s.jpg
93.0	0.5	catch	721	39	n/a	n/a	n/a	1.234	catch039.jpg
97.5	0.5	exp	238	4	n/a	571.0	4.0	n/a	face_mask/face_mask_04s.jpg
102.0	0.5	exp	493	4	n/a	1234.0	4.0	n/a	pothole/pothole_04n.jpg
