onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	188	4	n/a	453.0	4.0	n/a	crutch/crutch_04s.jpg
7.5	0.5	exp	285	4	n/a	707.0	4.0	n/a	grasshopper/grasshopper_04s.jpg
12.0	0.5	exp	670	4	n/a	1722.0	4.0	n/a	trumpet/trumpet_04s.jpg
16.5	0.5	exp	482	4	n/a	1209.0	4.0	n/a	pogo_stick/pogo_stick_04s.jpg
21.0	0.5	exp	46	4	n/a	114.0	4.0	n/a	beer/beer_04s.jpg
25.5	0.5	test	319	13	51.0	799.0	17.0	n/a	horse/horse_17s.jpg
30.0	0.5	catch	721	98	n/a	n/a	n/a	1.477	catch098.jpg
34.5	0.5	exp	634	4	n/a	1641.0	4.0	n/a	telescope/telescope_04s.jpg
39.0	0.5	exp	700	4	n/a	1798.0	4.0	n/a	weasel/weasel_04s.jpg
43.5	0.5	exp	308	4	n/a	765.0	4.0	n/a	headlamp/headlamp_04s.jpg
48.0	0.5	exp	655	4	n/a	1688.0	4.0	n/a	tortilla/tortilla_04s.jpg
52.5	0.5	exp	243	4	n/a	582.0	4.0	n/a	fig/fig_04s.jpg
57.0	0.5	exp	155	4	n/a	371.0	4.0	n/a	coat_rack/coat_rack_04s.jpg
61.5	0.5	exp	172	4	n/a	413.0	4.0	n/a	corn/corn_04s.jpg
66.0	0.5	exp	340	4	n/a	863.0	4.0	n/a	kangaroo/kangaroo_04s.jpg
70.5	0.5	exp	490	4	n/a	1230.0	4.0	2.661	poster/poster_04s.jpg
75.0	0.5	exp	531	4	n/a	1327.0	4.0	n/a	rollerblade/rollerblade_04s.jpg
79.5	0.5	test	87	13	19.0	205.0	14.0	n/a	brownie/brownie_14s.jpg
84.0	0.5	exp	455	4	n/a	1139.0	4.0	n/a	peeler/peeler_04s.jpg
88.5	0.5	test	279	13	44.0	698.0	17.0	n/a	graffiti/graffiti_17s.jpg
93.0	0.5	catch	721	27	n/a	n/a	n/a	1.084	catch027.jpg
97.5	0.5	exp	82	4	n/a	195.0	4.0	n/a	bread/bread_04s.jpg
102.0	0.5	exp	439	4	n/a	1098.0	4.0	n/a	paintbrush/paintbrush_04s.jpg
106.5	0.5	exp	34	4	n/a	76.0	4.0	n/a	barnacle/barnacle_04n.jpg
111.0	0.5	exp	132	4	n/a	304.0	4.0	n/a	chalkboard/chalkboard_04s.jpg
115.5	0.5	exp	324	4	n/a	809.0	4.0	n/a	hovercraft/hovercraft_04s.jpg
120.0	0.5	exp	538	4	n/a	1362.0	4.0	n/a	satellite_dish/satellite_dish_04s.jpg
124.5	0.5	test	398	13	66.0	1000.0	14.0	n/a	microscope/microscope_14n.jpg
129.0	0.5	exp	385	4	n/a	968.0	4.0	n/a	manhole/manhole_04n.jpg
133.5	0.5	exp	301	4	n/a	743.0	4.0	n/a	hammock/hammock_04s.jpg
138.0	0.5	catch	721	28	n/a	n/a	n/a	0.97	catch028.jpg
142.5	0.5	exp	321	4	n/a	806.0	4.0	n/a	hotdog/hotdog_04s.jpg
147.0	0.5	exp	664	4	n/a	1706.0	4.0	n/a	tray/tray_04s.jpg
151.5	0.5	exp	464	4	n/a	1169.0	4.0	n/a	pie/pie_04s.jpg
156.0	0.5	exp	631	4	n/a	1629.0	4.0	n/a	tarp/tarp_04s.jpg
160.5	0.5	catch	721	42	n/a	n/a	n/a	1.297	catch042.jpg
165.0	0.5	exp	575	4	n/a	1478.0	4.0	n/a	snake/snake_04s.jpg
169.5	0.5	exp	174	4	n/a	423.0	4.0	n/a	couch/couch_04s.jpg
174.0	0.5	exp	646	4	n/a	1666.0	4.0	n/a	toast/toast_04s.jpg
178.5	0.5	exp	73	4	n/a	171.0	4.0	n/a	bottle/bottle_04s.jpg
183.0	0.5	exp	317	4	n/a	790.0	4.0	n/a	honeycomb/honeycomb_04s.jpg
187.5	0.5	exp	382	4	n/a	965.0	4.0	n/a	manatee/manatee_04s.jpg
192.0	0.5	exp	701	4	n/a	1805.0	4.0	n/a	whale/whale_04s.jpg
196.5	0.5	test	405	13	67.0	1018.0	18.0	n/a	monkey/monkey_18n.jpg
201.0	0.5	test	523	13	79.0	1309.0	13.0	n/a	ribbon/ribbon_13s.jpg
205.5	0.5	exp	356	4	n/a	906.0	4.0	n/a	lawnmower/lawnmower_04n.jpg
210.0	0.5	exp	568	4	n/a	1456.0	4.0	n/a	ski_pole/ski_pole_04s.jpg
214.5	0.5	exp	214	4	n/a	515.0	4.0	n/a	dragonfly/dragonfly_04s.jpg
219.0	0.5	exp	92	4	n/a	216.0	4.0	n/a	bulldozer/bulldozer_04s.jpg
223.5	0.5	catch	721	12	n/a	n/a	n/a	1.079	catch012.jpg
228.0	0.5	exp	457	4	n/a	1144.0	4.0	n/a	pencil_sharpener/pencil_sharpener_04s.jpg
232.5	0.5	exp	669	4	n/a	1721.0	4.0	n/a	truck/truck_04n.jpg
237.0	0.5	exp	513	4	n/a	1286.0	4.0	n/a	rat/rat_04s.jpg
241.5	0.5	exp	384	4	n/a	967.0	4.0	n/a	mango/mango_04s.jpg
246.0	0.5	exp	35	4	n/a	77.0	4.0	n/a	barrel/barrel_04s.jpg
250.5	0.5	exp	105	4	n/a	241.0	4.0	n/a	calculator/calculator_04s.jpg
255.0	0.5	test	191	13	32.0	459.0	16.0	n/a	cufflink/cufflink_16s.jpg
259.5	0.5	exp	505	4	n/a	1266.0	4.0	n/a	rabbit/rabbit_04n.jpg
264.0	0.5	exp	481	4	n/a	1208.0	4.0	n/a	pocketknife/pocketknife_04s.jpg
268.5	0.5	exp	487	4	n/a	1226.0	4.0	n/a	popsicle/popsicle_04s.jpg
273.0	0.5	catch	721	73	n/a	n/a	n/a	1.238	catch073.jpg
277.5	0.5	exp	37	4	n/a	86.0	4.0	n/a	bassinet/bassinet_04s.jpg
282.0	0.5	test	30	13	6.0	64.0	13.0	n/a	banana/banana_13s.jpg
286.5	0.5	catch	721	94	n/a	n/a	n/a	1.558	catch094.jpg
291.0	0.5	exp	452	4	n/a	1132.0	4.0	n/a	peanut/peanut_04s.jpg
295.5	0.5	exp	311	4	n/a	775.0	4.0	n/a	hedgehog/hedgehog_04s.jpg
300.0	0.5	exp	220	4	n/a	523.0	4.0	n/a	drum/drum_04s.jpg
304.5	0.5	exp	226	4	n/a	547.0	4.0	n/a	egg/egg_04s.jpg
309.0	0.5	test	440	13	72.0	1104.0	14.0	n/a	pan/pan_14s.jpg
313.5	0.5	exp	131	4	n/a	303.0	4.0	n/a	chalk/chalk_04s.jpg
318.0	0.5	exp	497	4	n/a	1242.0	4.0	n/a	prism/prism_04s.jpg
322.5	0.5	exp	650	4	n/a	1673.0	4.0	n/a	tomato/tomato_04s.jpg
