onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	51	4	n/a	123.0	4.0	n/a	bib/bib_04s.jpg
7.5	0.5	exp	350	4	n/a	887.0	4.0	n/a	ladder/ladder_04s.jpg
12.0	0.5	exp	274	4	n/a	683.0	4.0	n/a	go-kart/go-kart_04s.jpg
16.5	0.5	test	178	13	30.0	433.0	16.0	n/a	crank/crank_16s.jpg
21.0	0.5	exp	521	4	n/a	1307.0	4.0	n/a	rhinoceros/rhinoceros_04s.jpg
25.5	0.5	test	63	13	14.0	141.0	19.0	n/a	blind/blind_19s.jpg
30.0	0.5	exp	297	4	n/a	735.0	4.0	n/a	hairbrush/hairbrush_04s.jpg
34.5	0.5	test	451	13	73.0	1130.0	14.0	n/a	peach/peach_14n.jpg
39.0	0.5	exp	62	4	n/a	140.0	4.0	n/a	blimp/blimp_04n.jpg
43.5	0.5	exp	576	4	n/a	1479.0	4.0	n/a	snorkel/snorkel_04s.jpg
48.0	0.5	catch	721	52	n/a	n/a	n/a	1.442	catch052.jpg
52.5	0.5	exp	614	4	n/a	1584.0	4.0	n/a	sundial/sundial_04s.jpg
57.0	0.5	exp	423	4	n/a	1058.0	4.0	n/a	net/net_04s.jpg
61.5	0.5	exp	152	4	n/a	360.0	4.0	n/a	clock/clock_04n.jpg
66.0	0.5	catch	721	83	n/a	n/a	n/a	1.02	catch083.jpg
70.5	0.5	exp	14	4	n/a	28.0	4.0	n/a	antenna/antenna_04n.jpg
75.0	0.5	exp	328	4	n/a	826.0	4.0	n/a	iguana/iguana_04s.jpg
79.5	0.5	test	609	13	87.0	1572.0	13.0	n/a	streetlight/streetlight_13s.jpg
84.0	0.5	catch	721	60	n/a	n/a	n/a	1.058	catch060.jpg
88.5	0.5	exp	433	4	n/a	1086.0	4.0	n/a	otter/otter_04n.jpg
93.0	0.5	exp	18	4	n/a	40.0	4.0	n/a	artichoke/artichoke_04s.jpg
97.5	0.5	exp	36	4	n/a	83.0	4.0	n/a	basket/basket_04s.jpg
102.0	0.5	exp	142	4	n/a	331.0	4.0	n/a	chin/chin_04s.jpg
106.5	0.5	catch	721	37	n/a	n/a	n/a	0.962	catch037.jpg
111.0	0.5	exp	264	4	n/a	656.0	4.0	n/a	garbage/garbage_04s.jpg
115.5	0.5	exp	667	4	n/a	1710.0	4.0	n/a	tree_trunk/tree_trunk_04s.jpg
120.0	0.5	exp	401	4	n/a	1006.0	4.0	n/a	mirror/mirror_04s.jpg
124.5	0.5	exp	141	4	n/a	328.0	4.0	n/a	chili/chili_04s.jpg
129.0	0.5	exp	304	4	n/a	747.0	4.0	n/a	handcuff/handcuff_04s.jpg
133.5	0.5	exp	41	4	n/a	103.0	4.0	n/a	bean/bean_04s.jpg
138.0	0.5	exp	489	4	n/a	1229.0	4.0	n/a	possum/possum_04s.jpg
142.5	0.5	test	388	13	65.0	978.0	13.0	n/a	marshmallow/marshmallow_13s.jpg
147.0	0.5	exp	182	4	n/a	439.0	4.0	n/a	credit_card/credit_card_04s.jpg
151.5	0.5	catch	721	77	n/a	n/a	n/a	1.017	catch077.jpg
156.0	0.5	exp	250	4	n/a	611.0	4.0	n/a	flashbulb/flashbulb_04s.jpg
160.5	0.5	exp	719	4	n/a	1852.0	4.0	n/a	zebra/zebra_04s.jpg
165.0	0.5	exp	603	4	n/a	1551.0	4.0	n/a	stethoscope/stethoscope_04s.jpg
169.5	0.5	exp	647	4	n/a	1667.0	4.0	n/a	toaster/toaster_04s.jpg
174.0	0.5	test	707	13	100.0	1817.0	13.0	n/a	wig/wig_13s.jpg
178.5	0.5	exp	405	4	n/a	1018.0	4.0	n/a	monkey/monkey_04s.jpg
183.0	0.5	exp	551	4	n/a	1407.0	4.0	n/a	sewing_kit/sewing_kit_04s.jpg
187.5	0.5	exp	207	4	n/a	501.0	4.0	n/a	dollhouse/dollhouse_04s.jpg
192.0	0.5	catch	721	10	n/a	n/a	n/a	1.445	catch010.jpg
196.5	0.5	exp	145	4	n/a	335.0	4.0	n/a	chipmunk/chipmunk_04n.jpg
201.0	0.5	exp	168	4	n/a	401.0	4.0	n/a	cookie/cookie_04s.jpg
205.5	0.5	exp	71	4	n/a	166.0	4.0	n/a	book/book_04s.jpg
210.0	0.5	exp	626	4	n/a	1614.0	4.0	n/a	taco/taco_04s.jpg
214.5	0.5	exp	416	4	n/a	1041.0	4.0	n/a	mushroom/mushroom_04n.jpg
219.0	0.5	exp	241	4	n/a	579.0	4.0	n/a	ferret/ferret_04s.jpg
223.5	0.5	exp	144	4	n/a	334.0	4.0	n/a	chip/chip_04s.jpg
228.0	0.5	catch	721	79	n/a	n/a	n/a	1.185	catch079.jpg
232.5	0.5	exp	272	4	n/a	677.0	4.0	n/a	girl/girl_04s.jpg
