onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	44	6	n/a	109.0	6.0	n/a	bed/bed_06n.jpg
7.5	0.5	exp	116	6	n/a	263.0	6.0	n/a	canoe/canoe_06s.jpg
12.0	0.5	exp	52	6	n/a	124.0	6.0	n/a	bike/bike_06s.jpg
16.5	0.5	exp	297	6	n/a	735.0	6.0	n/a	hairbrush/hairbrush_06s.jpg
21.0	0.5	exp	324	6	n/a	809.0	6.0	n/a	hovercraft/hovercraft_06s.jpg
25.5	0.5	exp	153	6	n/a	361.0	6.0	n/a	closet/closet_06s.jpg
30.0	0.5	catch	721	37	n/a	n/a	n/a	0.789	catch037.jpg
34.5	0.5	exp	404	6	n/a	1009.0	6.0	n/a	mitten/mitten_06s.jpg
39.0	0.5	exp	262	6	n/a	648.0	6.0	n/a	fudge/fudge_06s.jpg
43.5	0.5	exp	619	6	n/a	1603.0	6.0	n/a	sword/sword_06s.jpg
48.0	0.5	exp	314	6	n/a	779.0	6.0	n/a	highlighter/highlighter_06s.jpg
52.5	0.5	catch	721	24	n/a	n/a	n/a	0.836	catch024.jpg
57.0	0.5	exp	142	6	n/a	331.0	6.0	n/a	chin/chin_06s.jpg
61.5	0.5	exp	678	6	n/a	1745.0	6.0	n/a	undershirt/undershirt_06s.jpg
66.0	0.5	exp	567	6	n/a	1448.0	6.0	n/a	sink/sink_06s.jpg
70.5	0.5	exp	482	6	n/a	1209.0	6.0	n/a	pogo_stick/pogo_stick_06s.jpg
75.0	0.5	exp	111	6	n/a	254.0	6.0	n/a	candle/candle_06n.jpg
79.5	0.5	exp	77	6	n/a	184.0	6.0	n/a	boxing_gloves/boxing_gloves_06s.jpg
84.0	0.5	exp	330	6	n/a	833.0	6.0	n/a	iron/iron_06s.jpg
88.5	0.5	test	453	13	74.0	1134.0	13.0	n/a	pear/pear_13s.jpg
93.0	0.5	exp	106	6	n/a	245.0	6.0	n/a	camcorder/camcorder_06s.jpg
97.5	0.5	exp	689	6	n/a	1776.0	6.0	n/a	wall/wall_06s.jpg
102.0	0.5	test	344	13	60.0	870.0	17.0	n/a	key/key_17s.jpg
106.5	0.5	exp	430	6	n/a	1075.0	6.0	n/a	okra/okra_06s.jpg
111.0	0.5	exp	486	6	n/a	1224.0	6.0	n/a	popcorn/popcorn_06s.jpg
115.5	0.5	exp	329	6	n/a	829.0	6.0	n/a	inhaler/inhaler_06s.jpg
