onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	651	6	n/a	1675.0	6.0	n/a	tongs/tongs_06s.jpg
7.5	0.5	exp	476	6	n/a	1199.0	6.0	n/a	platypus/platypus_06s.jpg
12.0	0.5	exp	589	6	n/a	1514.0	6.0	n/a	spider/spider_06s.jpg
16.5	0.5	exp	352	6	n/a	892.0	6.0	n/a	lamp/lamp_06s.jpg
21.0	0.5	exp	96	6	n/a	223.0	6.0	n/a	bunkbed/bunkbed_06s.jpg
25.5	0.5	exp	465	6	n/a	1171.0	6.0	n/a	pig/pig_06s.jpg
30.0	0.5	exp	462	6	n/a	1166.0	6.0	n/a	piano/piano_06n.jpg
34.5	0.5	exp	334	6	n/a	843.0	6.0	n/a	jeans/jeans_06s.jpg
39.0	0.5	exp	670	6	n/a	1722.0	6.0	n/a	trumpet/trumpet_06s.jpg
43.5	0.5	exp	33	6	n/a	71.0	6.0	n/a	banner/banner_06s.jpg
48.0	0.5	exp	403	6	n/a	1008.0	6.0	n/a	mistletoe/mistletoe_06s.jpg
52.5	0.5	catch	721	87	n/a	n/a	n/a	0.887	catch087.jpg
57.0	0.5	exp	719	6	n/a	1852.0	6.0	n/a	zebra/zebra_06s.jpg
61.5	0.5	test	41	13	8.0	103.0	13.0	n/a	bean/bean_13s.jpg
66.0	0.5	exp	621	6	n/a	1606.0	6.0	n/a	syrup/syrup_06s.jpg
70.5	0.5	exp	135	6	n/a	316.0	6.0	n/a	cheetah/cheetah_06s.jpg
75.0	0.5	exp	232	6	n/a	556.0	6.0	n/a	emerald/emerald_06s.jpg
79.5	0.5	exp	178	6	n/a	433.0	6.0	n/a	crank/crank_06s.jpg
84.0	0.5	exp	176	6	n/a	427.0	6.0	n/a	cow/cow_06n.jpg
88.5	0.5	exp	598	6	n/a	1537.0	6.0	n/a	stamp2/stamp2_06s.jpg
93.0	0.5	exp	255	6	n/a	627.0	6.0	n/a	fondue/fondue_06s.jpg
97.5	0.5	exp	555	6	n/a	1421.0	6.0	n/a	shield/shield_06s.jpg
102.0	0.5	test	635	13	90.0	1642.0	14.0	n/a	television/television_14n.jpg
106.5	0.5	exp	643	6	n/a	1659.0	6.0	n/a	tie/tie_06s.jpg
111.0	0.5	exp	15	6	n/a	29.0	6.0	n/a	anvil/anvil_06s.jpg
115.5	0.5	exp	457	6	n/a	1144.0	6.0	n/a	pencil_sharpener/pencil_sharpener_06s.jpg
120.0	0.5	catch	721	6	n/a	n/a	n/a	0.976	catch006.jpg
124.5	0.5	exp	214	6	n/a	515.0	6.0	n/a	dragonfly/dragonfly_06s.jpg
129.0	0.5	exp	316	6	n/a	782.0	6.0	n/a	hippopotamus/hippopotamus_06s.jpg
133.5	0.5	test	398	13	66.0	1000.0	14.0	n/a	microscope/microscope_14n.jpg
138.0	0.5	exp	318	6	n/a	792.0	6.0	n/a	hood/hood_06s.jpg
142.5	0.5	exp	315	6	n/a	781.0	6.0	n/a	hip/hip_06s.jpg
147.0	0.5	exp	84	6	n/a	197.0	6.0	n/a	breadstick/breadstick_06s.jpg
151.5	0.5	exp	635	6	n/a	1642.0	6.0	n/a	television/television_06s.jpg
156.0	0.5	exp	412	6	n/a	1027.0	6.0	n/a	mouse1/mouse1_06s.jpg
160.5	0.5	exp	203	6	n/a	491.0	6.0	n/a	dishrag/dishrag_06s.jpg
165.0	0.5	exp	103	6	n/a	237.0	6.0	n/a	cage/cage_06s.jpg
169.5	0.5	exp	516	6	n/a	1293.0	6.0	n/a	ready_meal/ready_meal_06s.jpg
174.0	0.5	exp	306	6	n/a	759.0	6.0	n/a	hatbox/hatbox_06s.jpg
178.5	0.5	test	630	13	89.0	1619.0	16.0	n/a	tamale/tamale_16s.jpg
183.0	0.5	catch	721	74	n/a	n/a	n/a	0.931	catch074.jpg
187.5	0.5	exp	42	6	n/a	106.0	6.0	n/a	bear/bear_06n.jpg
192.0	0.5	test	405	13	67.0	1018.0	18.0	n/a	monkey/monkey_18n.jpg
196.5	0.5	exp	510	6	n/a	1276.0	6.0	n/a	raft/raft_06s.jpg
201.0	0.5	exp	346	6	n/a	875.0	6.0	n/a	kite/kite_06s.jpg
205.5	0.5	exp	263	6	n/a	655.0	6.0	n/a	game/game_06s.jpg
210.0	0.5	catch	721	15	n/a	n/a	n/a	0.818	catch015.jpg
