onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	511	6	n/a	1278.0	6.0	n/a	railing/railing_06s.jpg
7.5	0.5	exp	645	6	n/a	1664.0	6.0	n/a	tiramisu/tiramisu_06s.jpg
12.0	0.5	exp	546	6	n/a	1385.0	6.0	n/a	scorpion/scorpion_06s.jpg
16.5	0.5	catch	721	66	n/a	n/a	n/a	0.885	catch066.jpg
21.0	0.5	exp	711	6	n/a	1830.0	6.0	n/a	wire_cutters/wire_cutters_06s.jpg
25.5	0.5	test	50	13	12.0	121.0	16.0	n/a	bench/bench_16n.jpg
30.0	0.5	exp	439	6	n/a	1098.0	6.0	n/a	paintbrush/paintbrush_06s.jpg
34.5	0.5	test	677	13	93.0	1744.0	13.0	n/a	umbrella/umbrella_13s.jpg
39.0	0.5	exp	139	6	n/a	321.0	6.0	n/a	chest2/chest2_06s.jpg
43.5	0.5	exp	453	6	n/a	1134.0	6.0	n/a	pear/pear_06s.jpg
48.0	0.5	exp	688	6	n/a	1774.0	6.0	n/a	walker1/walker1_06s.jpg
52.5	0.5	test	68	13	16.0	155.0	14.0	n/a	boat/boat_14n.jpg
57.0	0.5	exp	164	6	n/a	395.0	6.0	n/a	computer/computer_06n.jpg
61.5	0.5	catch	721	41	n/a	n/a	n/a	1.068	catch041.jpg
66.0	0.5	exp	683	6	n/a	1757.0	6.0	n/a	velcro/velcro_06s.jpg
70.5	0.5	exp	443	6	n/a	1111.0	6.0	n/a	pantyhose/pantyhose_06s.jpg
75.0	0.5	catch	721	63	n/a	n/a	n/a	0.86	catch063.jpg
79.5	0.5	exp	174	6	n/a	423.0	6.0	n/a	couch/couch_06s.jpg
84.0	0.5	exp	101	6	n/a	233.0	6.0	n/a	cabbage/cabbage_06s.jpg
88.5	0.5	exp	610	6	n/a	1578.0	6.0	n/a	submarine/submarine_06n.jpg
93.0	0.5	exp	321	6	n/a	806.0	6.0	n/a	hotdog/hotdog_06s.jpg
97.5	0.5	exp	708	6	n/a	1820.0	6.0	n/a	windowsill/windowsill_06s.jpg
102.0	0.5	exp	513	6	n/a	1286.0	6.0	n/a	rat/rat_06s.jpg
106.5	0.5	catch	721	89	n/a	n/a	n/a	0.88	catch089.jpg
111.0	0.5	test	176	13	29.0	427.0	16.0	n/a	cow/cow_16n.jpg
115.5	0.5	test	362	13	63.0	916.0	14.0	n/a	lemonade/lemonade_14s.jpg
120.0	0.5	exp	479	6	n/a	1204.0	6.0	n/a	plum/plum_06s.jpg
124.5	0.5	exp	712	6	n/a	1832.0	6.0	n/a	wolf/wolf_06n.jpg
129.0	0.5	exp	576	6	n/a	1479.0	6.0	n/a	snorkel/snorkel_06s.jpg
133.5	0.5	exp	206	6	n/a	500.0	6.0	n/a	doll/doll_06s.jpg
138.0	0.5	exp	655	6	n/a	1688.0	6.0	n/a	tortilla/tortilla_06s.jpg
142.5	0.5	exp	252	6	n/a	618.0	6.0	n/a	floss/floss_06s.jpg
147.0	0.5	exp	597	6	n/a	1535.0	6.0	n/a	stalagmite/stalagmite_06s.jpg
