onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	394	6	n/a	989.0	6.0	n/a	meat_grinder/meat_grinder_06s.jpg
7.5	0.5	exp	279	6	n/a	698.0	6.0	n/a	graffiti/graffiti_06s.jpg
12.0	0.5	exp	300	6	n/a	742.0	6.0	n/a	hammer/hammer_06s.jpg
16.5	0.5	exp	445	6	n/a	1113.0	6.0	n/a	paper/paper_06s.jpg
21.0	0.5	exp	566	6	n/a	1447.0	6.0	n/a	sim_card/sim_card_06s.jpg
25.5	0.5	test	168	13	28.0	401.0	15.0	n/a	cookie/cookie_15s.jpg
30.0	0.5	exp	61	6	n/a	139.0	6.0	n/a	blender/blender_06s.jpg
34.5	0.5	exp	489	6	n/a	1229.0	6.0	n/a	possum/possum_06s.jpg
39.0	0.5	exp	561	6	n/a	1435.0	6.0	n/a	shower_cap/shower_cap_06s.jpg
43.5	0.5	exp	159	6	n/a	384.0	6.0	n/a	coffin/coffin_06s.jpg
48.0	0.5	exp	518	6	n/a	1301.0	6.0	n/a	refrigerator/refrigerator_06s.jpg
52.5	0.5	exp	606	6	n/a	1564.0	6.0	n/a	stove1/stove1_06s.jpg
57.0	0.5	test	341	13	59.0	865.0	14.0	n/a	kazoo/kazoo_14s.jpg
61.5	0.5	exp	47	6	n/a	115.0	6.0	n/a	beet/beet_06s.jpg
66.0	0.5	exp	548	6	n/a	1394.0	6.0	n/a	sea_urchin/sea_urchin_06s.jpg
70.5	0.5	exp	350	6	n/a	887.0	6.0	n/a	ladder/ladder_06s.jpg
75.0	0.5	catch	721	86	n/a	n/a	n/a	0.874	catch086.jpg
79.5	0.5	exp	288	6	n/a	711.0	6.0	n/a	gravestone/gravestone_06s.jpg
84.0	0.5	exp	319	6	n/a	799.0	6.0	n/a	horse/horse_06s.jpg
88.5	0.5	catch	721	33	n/a	n/a	n/a	0.785	catch033.jpg
93.0	0.5	exp	592	6	n/a	1521.0	6.0	n/a	spout/spout_06s.jpg
97.5	0.5	exp	7	6	n/a	17.0	6.0	n/a	altar/altar_06s.jpg
102.0	0.5	exp	423	6	n/a	1058.0	6.0	n/a	net/net_06s.jpg
106.5	0.5	test	87	13	19.0	205.0	14.0	n/a	brownie/brownie_14s.jpg
111.0	0.5	exp	53	6	n/a	128.0	6.0	n/a	binoculars/binoculars_06s.jpg
115.5	0.5	exp	189	6	n/a	455.0	6.0	n/a	crystal1/crystal1_06s.jpg
120.0	0.5	exp	27	6	n/a	60.0	6.0	n/a	ball/ball_06s.jpg
124.5	0.5	test	600	13	86.0	1542.0	15.0	n/a	starfish/starfish_15n.jpg
129.0	0.5	test	504	13	77.0	1264.0	15.0	n/a	quill/quill_15s.jpg
133.5	0.5	exp	501	6	n/a	1254.0	6.0	n/a	pumpkin/pumpkin_06s.jpg
138.0	0.5	catch	721	81	n/a	n/a	n/a	0.958	catch081.jpg
142.5	0.5	exp	376	6	n/a	942.0	6.0	n/a	locker/locker_06s.jpg
147.0	0.5	exp	165	6	n/a	396.0	6.0	n/a	computer_screen/computer_screen_06s.jpg
151.5	0.5	exp	570	6	n/a	1463.0	6.0	n/a	sleeping_bag/sleeping_bag_06s.jpg
156.0	0.5	exp	691	6	n/a	1778.0	6.0	n/a	wallpaper/wallpaper_06s.jpg
160.5	0.5	test	324	13	53.0	809.0	13.0	n/a	hovercraft/hovercraft_13n.jpg
165.0	0.5	exp	99	6	n/a	227.0	6.0	n/a	bus/bus_06n.jpg
169.5	0.5	exp	211	6	n/a	506.0	6.0	n/a	donut/donut_06s.jpg
174.0	0.5	catch	721	59	n/a	n/a	n/a	0.86	catch059.jpg
178.5	0.5	exp	414	6	n/a	1031.0	6.0	n/a	mousse/mousse_06s.jpg
183.0	0.5	exp	705	6	n/a	1810.0	6.0	n/a	whip/whip_06s.jpg
187.5	0.5	exp	650	6	n/a	1673.0	6.0	n/a	tomato/tomato_06s.jpg
192.0	0.5	exp	407	6	n/a	1020.0	6.0	n/a	mop/mop_06s.jpg
196.5	0.5	exp	543	6	n/a	1380.0	6.0	n/a	scissors/scissors_06s.jpg
201.0	0.5	test	622	13	88.0	1607.0	13.0	n/a	t-shirt/t-shirt_13s.jpg
205.5	0.5	catch	721	91	n/a	n/a	n/a	0.781	catch091.jpg
210.0	0.5	exp	184	6	n/a	443.0	6.0	n/a	croissant/croissant_06s.jpg
214.5	0.5	exp	452	6	n/a	1132.0	6.0	n/a	peanut/peanut_06n.jpg
219.0	0.5	exp	363	6	n/a	918.0	6.0	n/a	leopard/leopard_06s.jpg
223.5	0.5	exp	246	6	n/a	597.0	6.0	n/a	firetruck/firetruck_06s.jpg
228.0	0.5	exp	253	6	n/a	620.0	6.0	n/a	flower/flower_06s.jpg
232.5	0.5	test	316	13	50.0	782.0	16.0	n/a	hippopotamus/hippopotamus_16s.jpg
237.0	0.5	exp	420	6	n/a	1055.0	6.0	n/a	necklace/necklace_06s.jpg
241.5	0.5	exp	166	6	n/a	397.0	6.0	n/a	confetti/confetti_06s.jpg
246.0	0.5	exp	573	6	n/a	1474.0	6.0	n/a	smoke_alarm/smoke_alarm_06s.jpg
250.5	0.5	exp	485	6	n/a	1220.0	6.0	n/a	pomegranate/pomegranate_06s.jpg
255.0	0.5	test	110	13	22.0	253.0	14.0	n/a	candelabra/candelabra_14s.jpg
259.5	0.5	exp	173	6	n/a	422.0	6.0	n/a	cotton_candy/cotton_candy_06s.jpg
264.0	0.5	exp	351	6	n/a	888.0	6.0	n/a	ladle/ladle_06s.jpg
268.5	0.5	exp	475	6	n/a	1198.0	6.0	n/a	plate/plate_06s.jpg
273.0	0.5	exp	145	6	n/a	335.0	6.0	n/a	chipmunk/chipmunk_06s.jpg
277.5	0.5	exp	660	6	n/a	1696.0	6.0	n/a	tractor/tractor_06s.jpg
282.0	0.5	catch	721	92	n/a	n/a	n/a	1.043	catch092.jpg
286.5	0.5	exp	680	6	n/a	1749.0	6.0	n/a	urinal/urinal_06s.jpg
291.0	0.5	exp	392	6	n/a	984.0	6.0	n/a	match/match_06s.jpg
295.5	0.5	exp	640	6	n/a	1650.0	6.0	n/a	thimble/thimble_06n.jpg
300.0	0.5	catch	721	45	n/a	n/a	n/a	1.003	catch045.jpg
304.5	0.5	exp	31	6	n/a	66.0	6.0	n/a	banana_split/banana_split_06s.jpg
309.0	0.5	exp	168	6	n/a	401.0	6.0	n/a	cookie/cookie_06s.jpg
313.5	0.5	exp	320	6	n/a	800.0	6.0	n/a	horseshoe/horseshoe_06s.jpg
318.0	0.5	exp	585	6	n/a	1502.0	6.0	n/a	space_shuttle/space_shuttle_06s.jpg
322.5	0.5	test	523	13	79.0	1309.0	13.0	n/a	ribbon/ribbon_13s.jpg
327.0	0.5	exp	480	6	n/a	1206.0	6.0	n/a	pocket/pocket_06s.jpg
331.5	0.5	exp	581	6	n/a	1494.0	6.0	n/a	solar_panel/solar_panel_06s.jpg
336.0	0.5	catch	721	23	n/a	n/a	n/a	1.138	catch023.jpg
340.5	0.5	exp	599	6	n/a	1540.0	6.0	n/a	stapler/stapler_06s.jpg
345.0	0.5	exp	235	6	n/a	567.0	6.0	n/a	eyedropper/eyedropper_06s.jpg
349.5	0.5	catch	721	9	n/a	n/a	n/a	0.756	catch009.jpg
354.0	0.5	exp	239	6	n/a	576.0	6.0	n/a	fence/fence_06s.jpg
358.5	0.5	exp	429	6	n/a	1072.0	6.0	n/a	odometer/odometer_06s.jpg
363.0	0.5	exp	30	6	n/a	64.0	6.0	n/a	banana/banana_06s.jpg
367.5	0.5	catch	721	99	n/a	n/a	n/a	1.156	catch099.jpg
372.0	0.5	exp	277	6	n/a	690.0	6.0	n/a	golf_cart/golf_cart_06s.jpg
376.5	0.5	exp	709	6	n/a	1824.0	6.0	n/a	wine/wine_06s.jpg
381.0	0.5	exp	197	6	n/a	477.0	6.0	n/a	deer/deer_06s.jpg
385.5	0.5	exp	43	6	n/a	108.0	6.0	n/a	beaver/beaver_06s.jpg
390.0	0.5	exp	717	6	n/a	1842.0	6.0	n/a	wrench/wrench_06s.jpg
394.5	0.5	exp	630	6	n/a	1619.0	6.0	n/a	tamale/tamale_06s.jpg
399.0	0.5	exp	559	6	n/a	1433.0	6.0	n/a	shovel/shovel_06s.jpg
403.5	0.5	exp	94	6	n/a	220.0	6.0	n/a	bumper/bumper_06s.jpg
408.0	0.5	exp	675	6	n/a	1742.0	6.0	n/a	typewriter/typewriter_06s.jpg
412.5	0.5	exp	220	6	n/a	523.0	6.0	n/a	drum/drum_06s.jpg
