onset	duration	trial_type	response_time
8.3549	0.7491	cue_reward	n/a
8.3549	3.2494	anticipation_reward	n/a
9.1043	2.5003	isi_reward	n/a
11.6047	0.2633	target	0.25
12.1409	0.9804	feedback_positive_reward	n/a
19.1219	0.7491	cue_neutral	n/a
19.1219	2.2492	anticipation_neutral	n/a
19.8713	1.5001	isi_neutral	n/a
21.3715	0.1633	target	n/a
21.9104	0.9777	feedback_negative_neutral	n/a
24.8885	0.7491	cue_reward	n/a
24.8885	2.7494	anticipation_reward	n/a
25.6378	2.0003	isi_reward	n/a
27.6381	0.2133	target	0.2002
28.1621	0.9761	feedback_positive_reward	n/a
31.6387	0.749	cue_reward	n/a
31.6387	2.2493	anticipation_reward	n/a
32.3879	1.5002	isi_reward	n/a
33.8882	0.2133	target	0.2003
34.4007	0.9875	feedback_positive_reward	n/a
40.3896	0.7481	cue_reward	n/a
40.3896	3.7485	anticipation_reward	n/a
41.1379	3.0003	isi_reward	n/a
44.1383	0.1633	target	n/a
44.6712	0.9841	feedback_negative_reward	n/a
54.1559	0.7487	cue_neutral	n/a
54.1559	2.7492	anticipation_neutral	n/a
54.9048	2.0005	isi_neutral	n/a
56.9054	0.1967	target	0.1835
57.4215	0.9838	feedback_positive_neutral	n/a
61.9056	0.7491	cue_neutral	n/a
61.9056	3.2495	anticipation_neutral	n/a
62.6549	2.5004	isi_neutral	n/a
65.1554	0.1967	target	n/a
65.6826	0.9893	feedback_negative_neutral	n/a
70.6723	0.7491	cue_reward	n/a
70.6723	3.7494	anticipation_reward	n/a
71.4216	3.0003	isi_reward	n/a
74.422	0.23	target	0.2169
74.9451	0.977	feedback_positive_reward	n/a
79.4223	0.7498	cue_neutral	n/a
79.4223	3.2495	anticipation_neutral	n/a
80.1724	2.4997	isi_neutral	n/a
82.6721	0.23	target	0.2169
83.2042	0.9848	feedback_positive_neutral	n/a
88.1893	0.749	cue_reward	n/a
88.1893	2.2493	anticipation_reward	n/a
88.9385	1.5002	isi_reward	n/a
90.4388	0.1967	target	n/a
90.9644	0.9911	feedback_negative_reward	n/a
96.9558	0.7493	cue_neutral	n/a
96.9558	2.2495	anticipation_neutral	n/a
97.7054	1.5001	isi_neutral	n/a
99.2056	0.2133	target	n/a
99.7116	0.9941	feedback_negative_neutral	n/a
103.706	0.7495	cue_reward	n/a
103.706	2.2494	anticipation_reward	n/a
104.4558	1.4999	isi_reward	n/a
105.9557	0.23	target	0.2168
106.4708	0.9848	feedback_positive_reward	n/a
109.4561	0.7495	cue_neutral	n/a
109.4561	2.2493	anticipation_neutral	n/a
110.2058	1.4998	isi_neutral	n/a
111.7057	0.23	target	0.2175
112.2374	0.9852	feedback_positive_neutral	n/a
116.2231	0.7488	cue_neutral	n/a
116.2231	2.749	anticipation_neutral	n/a
116.9721	2.0002	isi_neutral	n/a
118.9724	0.2133	target	0.2006
119.4785	0.9943	feedback_positive_neutral	n/a
127.973	0.749	cue_neutral	n/a
127.973	3.7492	anticipation_neutral	n/a
128.7222	3.0002	isi_neutral	n/a
131.7225	0.2133	target	0.2001
132.2286	0.9943	feedback_positive_neutral	n/a
136.723	0.749	cue_neutral	n/a
136.723	2.2494	anticipation_neutral	n/a
137.4723	1.5003	isi_neutral	n/a
138.9727	0.1967	target	n/a
139.4982	0.9914	feedback_negative_neutral	n/a
142.4896	0.7495	cue_reward	n/a
142.4896	2.7494	anticipation_reward	n/a
143.2393	1.9999	isi_reward	n/a
145.2393	0.2133	target	0.2006
145.7738	0.9828	feedback_positive_reward	n/a
149.2565	0.7491	cue_reward	n/a
149.2565	2.2494	anticipation_reward	n/a
150.0058	1.5002	isi_reward	n/a
151.5061	0.2133	target	n/a
152.0439	0.9788	feedback_negative_reward	n/a
155.0235	0.7488	cue_reward	n/a
155.0235	2.749	anticipation_reward	n/a
155.7726	2.0002	isi_reward	n/a
157.7729	0.23	target	0.2164
158.2955	0.9773	feedback_positive_reward	n/a
164.7733	0.7495	cue_reward	n/a
164.7733	2.2493	anticipation_reward	n/a
165.5231	1.4998	isi_reward	n/a
167.0229	0.23	target	0.2169
167.536	0.9869	feedback_positive_reward	n/a
171.5237	0.7488	cue_reward	n/a
171.5237	2.2493	anticipation_reward	n/a
172.2728	1.5005	isi_reward	n/a
173.7734	0.2133	target	0.2001
174.2964	0.9932	feedback_positive_reward	n/a
180.2902	0.75	cue_neutral	n/a
180.2902	2.2492	anticipation_neutral	n/a
181.0405	1.4992	isi_neutral	n/a
182.5397	0.2133	target	n/a
183.0546	0.9855	feedback_negative_neutral	n/a
186.0402	0.7492	cue_neutral	n/a
186.0402	3.7494	anticipation_neutral	n/a
186.7896	3.0002	isi_neutral	n/a
189.7899	0.23	target	0.2167
190.3234	0.9833	feedback_positive_neutral	n/a
194.8069	0.7496	cue_reward	n/a
194.8069	2.2494	anticipation_reward	n/a
195.5567	1.4998	isi_reward	n/a
197.0566	0.23	target	0.2172
197.5853	0.9879	feedback_positive_reward	n/a
200.5736	0.7493	cue_reward	n/a
200.5736	2.2493	anticipation_reward	n/a
201.3232	1.5	isi_reward	n/a
202.8234	0.2133	target	n/a
203.358	0.982	feedback_negative_reward	n/a
211.3404	0.7492	cue_reward	n/a
211.3404	3.2495	anticipation_reward	n/a
212.0898	2.5003	isi_reward	n/a
214.5901	0.23	target	0.2166
215.1221	0.9847	feedback_positive_reward	n/a
220.1072	0.7491	cue_neutral	n/a
220.1072	2.2505	anticipation_neutral	n/a
220.8565	1.5015	isi_neutral	n/a
222.358	0.23	target	n/a
222.8951	0.9779	feedback_negative_neutral	n/a
225.8739	0.7496	cue_neutral	n/a
225.8739	2.2494	anticipation_neutral	n/a
226.6237	1.4998	isi_neutral	n/a
228.1235	0.2467	target	0.2335
228.6408	0.9828	feedback_positive_neutral	n/a
231.6246	0.7487	cue_neutral	n/a
231.6246	2.249	anticipation_neutral	n/a
232.3736	1.5003	isi_neutral	n/a
233.8739	0.2467	target	0.2333
234.3983	0.9919	feedback_positive_neutral	n/a
240.3907	0.7491	cue_neutral	n/a
240.3907	3.2494	anticipation_neutral	n/a
241.14	2.5003	isi_neutral	n/a
243.6405	0.23	target	0.2168
244.1628	0.9942	feedback_positive_neutral	n/a
248.1574	0.7491	cue_reward	n/a
248.1574	2.7496	anticipation_reward	n/a
248.9068	2.0005	isi_reward	n/a
250.9073	0.23	target	0.2166
