onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
131.913	0.5	1	3	3.0	310	1	P	3	3.0	10	165887	n/a	13.0	33974	3	PatternHigh	131.913	0.5	126.0	52.9	178.9	7.1
132.526	0.5	1	2	2.0	344	1	R	3	3.0	11	166500	6.0	n/a	33974	3	RandomLow	132.526	0.5	126.0	52.9	178.9	7.1
133.14	0.5	1	4	4.0	342	1	P	3	3.0	12	167114	n/a	0.0	33974	3	PatternHigh	133.14	0.5	126.0	52.9	178.9	7.1
133.77	0.5	1	1	1.0	324	1	R	3	3.0	13	167744	10.0	n/a	33974	3	RandomLow	133.77	0.5	126.0	52.9	178.9	7.1
134.383	0.5	1	1	1.0	255	1	P	3	3.0	14	168357	n/a	3.0	33974	3	PatternHigh	134.383	0.5	126.0	52.9	178.9	7.1
135.013	0.5	1	1	1.0	258	1	R	3	3.0	15	168987	13.0	n/a	33974	3	RandomLow	135.013	0.5	126.0	52.9	178.9	7.1
135.626	0.5	1	2	1.0	201	0	P	3	3.0	16	169600	n/a	6.0	33974	3	PatternHigh	135.626	0.5	126.0	52.9	178.9	7.1
136.24	0.5	1	2	2.0	388	1	R	3	3.0	17	170214	0.0	n/a	33974	3	RandomHigh	136.24	0.5	126.0	52.9	178.9	7.1
136.87	0.5	1	3	3.0	331	1	P	3	3.0	18	170844	n/a	10.0	33974	3	PatternHigh	136.87	0.5	126.0	52.9	178.9	7.1
137.483	0.5	1	4	4.0	297	1	R	3	3.0	19	171457	3.0	n/a	33974	3	RandomLow	137.483	0.5	126.0	52.9	178.9	7.1
138.113	0.5	1	4	4.0	360	1	P	3	3.0	20	172087	n/a	13.0	33974	3	PatternHigh	138.113	0.5	126.0	52.9	178.9	7.1
138.727	0.5	1	2	2.0	331	1	R	3	3.0	21	172701	7.0	n/a	33974	3	RandomLow	138.727	0.5	126.0	52.9	178.9	7.1
139.34	0.5	1	1	1.0	292	1	P	3	3.0	22	173314	n/a	0.0	33974	3	PatternHigh	139.34	0.5	126.0	52.9	178.9	7.1
139.97	0.5	1	2	2.0	345	1	R	3	3.0	23	173944	10.0	n/a	33974	3	RandomLow	139.97	0.5	126.0	52.9	178.9	7.1
140.584	0.5	1	2	2.0	336	1	P	3	3.0	24	174558	n/a	4.0	33974	3	PatternHigh	140.584	0.5	126.0	52.9	178.9	7.1
141.214	0.5	1	4	4.0	282	1	R	3	3.0	25	175188	14.0	n/a	33974	3	RandomLow	141.214	0.5	126.0	52.9	178.9	7.1
141.827	0.5	1	3	3.0	349	1	P	3	3.0	26	175801	n/a	7.0	33974	3	PatternHigh	141.827	0.5	126.0	52.9	178.9	7.1
142.441	0.5	1	4	4.0	380	1	R	3	3.0	27	176415	1.0	n/a	33974	3	RandomLow	142.441	0.5	126.0	52.9	178.9	7.1
143.071	0.5	1	4	4.0	360	1	P	3	3.0	28	177045	n/a	11.0	33974	3	PatternHigh	143.071	0.5	126.0	52.9	178.9	7.1
143.684	0.5	1	3	3.0	428	1	R	3	3.0	29	177658	4.0	n/a	33974	3	RandomLow	143.684	0.5	126.0	52.9	178.9	7.1
144.314	0.5	1	1	1.0	344	1	P	3	3.0	30	178288	n/a	14.0	33974	3	PatternHigh	144.314	0.5	126.0	52.9	178.9	7.1
144.927	0.5	1	3	3.0	366	1	R	3	3.0	31	178901	7.0	n/a	33974	3	RandomLow	144.927	0.5	126.0	52.9	178.9	7.1
145.541	0.5	1	2	2.0	295	1	P	3	3.0	32	179515	n/a	1.0	33974	3	PatternHigh	145.541	0.5	126.0	52.9	178.9	7.1
146.171	0.5	1	4	4.0	294	1	R	3	3.0	33	180145	11.0	n/a	33974	3	RandomHigh	146.171	0.5	126.0	52.9	178.9	7.1
146.784	0.5	1	3	3.0	324	1	P	3	3.0	34	180758	n/a	4.0	33974	3	PatternHigh	146.784	0.5	126.0	52.9	178.9	7.1
147.414	0.5	1	3	3.0	347	1	R	3	3.0	35	181388	14.0	n/a	33974	3	RandomLow	147.414	0.5	126.0	52.9	178.9	7.1
148.028	0.5	1	4	4.0	404	1	P	3	3.0	36	182002	n/a	8.0	33974	3	PatternHigh	148.028	0.5	126.0	52.9	178.9	7.1
148.641	0.5	1	4	4.0	321	1	R	3	3.0	37	182615	1.0	n/a	33974	3	RandomHigh	148.641	0.5	126.0	52.9	178.9	7.1
149.271	0.5	1	1	1.0	338	1	P	3	3.0	38	183245	n/a	11.0	33974	3	PatternHigh	149.271	0.5	126.0	52.9	178.9	7.1
149.885	0.5	1	1	1.0	216	1	R	3	3.0	39	183859	5.0	n/a	33974	3	RandomHigh	149.885	0.5	126.0	52.9	178.9	7.1
150.515	0.5	1	2	2.0	350	1	P	3	3.0	40	184489	n/a	15.0	33974	3	PatternHigh	150.515	0.5	126.0	52.9	178.9	7.1
151.128	0.5	1	2	2.0	360	1	R	3	3.0	41	185102	8.0	n/a	33974	3	RandomHigh	151.128	0.5	126.0	52.9	178.9	7.1
151.741	0.5	1	3	3.0	278	1	P	3	3.0	42	185715	n/a	1.0	33974	3	PatternHigh	151.741	0.5	126.0	52.9	178.9	7.1
152.371	0.5	1	3	3.0	413	1	R	3	3.0	43	186345	11.0	n/a	33974	3	RandomHigh	152.371	0.5	126.0	52.9	178.9	7.1
152.985	0.5	1	4	4.0	299	1	P	3	3.0	44	186959	n/a	5.0	33974	3	PatternHigh	152.985	0.5	126.0	52.9	178.9	7.1
153.615	0.5	1	4	4.0	284	1	R	3	3.0	45	187589	15.0	n/a	33974	3	RandomHigh	153.615	0.5	126.0	52.9	178.9	7.1
154.228	0.5	1	1	1.0	416	1	P	3	3.0	46	188202	n/a	8.0	33974	3	PatternHigh	154.228	0.5	126.0	52.9	178.9	7.1
154.842	0.5	1	1	1.0	411	1	R	3	3.0	47	188816	2.0	n/a	33974	3	RandomHigh	154.842	0.5	126.0	52.9	178.9	7.1
155.472	0.5	1	2	2.0	296	1	P	3	3.0	48	189446	n/a	12.0	33974	3	PatternHigh	155.472	0.5	126.0	52.9	178.9	7.1
156.085	0.5	1	1	2.0	165	0	R	3	3.0	49	190059	5.0	n/a	33974	3	RandomLow	156.085	0.5	126.0	52.9	178.9	7.1
156.715	0.5	1	3	n/a	0	0	P	3	3.0	50	190689	n/a	15.0	33974	3	PatternHigh	156.715	0.5	126.0	52.9	178.9	7.1
157.329	0.5	1	1	1.0	423	1	R	3	3.0	51	191303	9.0	n/a	33974	3	RandomLow	157.329	0.5	126.0	52.9	178.9	7.1
157.942	0.5	1	4	4.0	328	1	P	3	3.0	52	191916	n/a	2.0	33974	3	PatternHigh	157.942	0.5	126.0	52.9	178.9	7.1
158.572	0.5	1	1	1.0	452	1	R	3	3.0	53	192546	12.0	n/a	33974	3	RandomLow	158.572	0.5	126.0	52.9	178.9	7.1
159.185	0.5	1	1	1.0	315	1	P	3	3.0	54	193159	n/a	5.0	33974	3	PatternHigh	159.185	0.5	126.0	52.9	178.9	7.1
159.816	0.5	1	3	3.0	344	1	R	3	3.0	55	193790	16.0	n/a	33974	3	RandomLow	159.816	0.5	126.0	52.9	178.9	7.1
160.429	0.5	1	2	2.0	294	1	P	3	3.0	56	194403	n/a	9.0	33974	3	PatternHigh	160.429	0.5	126.0	52.9	178.9	7.1
161.042	0.5	1	3	3.0	373	1	R	3	3.0	57	195016	2.0	n/a	33974	3	RandomLow	161.042	0.5	126.0	52.9	178.9	7.1
161.672	0.5	1	3	3.0	336	1	P	3	3.0	58	195646	n/a	12.0	33974	3	PatternHigh	161.672	0.5	126.0	52.9	178.9	7.1
162.286	0.5	1	4	4.0	300	1	R	3	3.0	59	196260	6.0	n/a	33974	3	RandomHigh	162.286	0.5	126.0	52.9	178.9	7.1
162.916	0.5	1	4	4.0	354	1	P	3	3.0	60	196890	n/a	16.0	33974	3	PatternHigh	162.916	0.5	126.0	52.9	178.9	7.1
163.529	0.5	1	1	1.0	295	1	R	3	3.0	61	197503	9.0	n/a	33974	3	RandomHigh	163.529	0.5	126.0	52.9	178.9	7.1
164.143	0.5	1	1	1.0	356	1	P	3	3.0	62	198117	n/a	3.0	33974	3	PatternHigh	164.143	0.5	126.0	52.9	178.9	7.1
164.773	0.5	1	1	1.0	369	1	R	3	3.0	63	198747	13.0	n/a	33974	3	RandomLow	164.773	0.5	126.0	52.9	178.9	7.1
165.386	0.5	1	2	2.0	397	1	P	3	3.0	64	199360	n/a	6.0	33974	3	PatternHigh	165.386	0.5	126.0	52.9	178.9	7.1
166.0	0.5	1	4	4.0	440	1	R	3	3.0	65	199974	0.0	n/a	33974	3	RandomLow	166.0	0.5	126.0	52.9	178.9	7.1
166.63	0.5	1	3	3.0	374	1	P	3	3.0	66	200604	n/a	10.0	33974	3	PatternHigh	166.63	0.5	126.0	52.9	178.9	7.1
167.243	0.5	1	1	1.0	253	1	R	3	3.0	67	201217	3.0	n/a	33974	3	RandomHigh	167.243	0.5	126.0	52.9	178.9	7.1
167.873	0.5	1	4	4.0	292	1	P	3	3.0	68	201847	n/a	13.0	33974	3	PatternHigh	167.873	0.5	126.0	52.9	178.9	7.1
168.486	0.5	1	3	3.0	320	1	R	3	3.0	69	202460	6.0	n/a	33974	3	RandomLow	168.486	0.5	126.0	52.9	178.9	7.1
169.1	0.5	1	1	1.0	263	1	P	3	3.0	70	203074	n/a	0.0	33974	3	PatternHigh	169.1	0.5	126.0	52.9	178.9	7.1
169.73	0.5	1	1	1.0	461	1	R	3	3.0	71	203704	10.0	n/a	33974	3	RandomLow	169.73	0.5	126.0	52.9	178.9	7.1
170.343	0.5	1	2	2.0	424	1	P	3	3.0	72	204317	n/a	3.0	33974	3	PatternHigh	170.343	0.5	126.0	52.9	178.9	7.1
170.973	0.5	1	4	4.0	349	1	R	3	3.0	73	204947	13.0	n/a	33974	3	RandomLow	170.973	0.5	126.0	52.9	178.9	7.1
171.587	0.5	1	3	3.0	333	1	P	3	3.0	74	205561	n/a	7.0	33974	3	PatternHigh	171.587	0.5	126.0	52.9	178.9	7.1
172.2	0.5	1	2	1.0	284	0	R	3	3.0	75	206174	0.0	n/a	33974	3	RandomLow	172.2	0.5	126.0	52.9	178.9	7.1
172.83	0.5	1	4	4.0	359	1	P	3	3.0	76	206804	n/a	10.0	33974	3	PatternHigh	172.83	0.5	126.0	52.9	178.9	7.1
173.444	0.5	1	3	3.0	348	1	R	3	3.0	77	207418	4.0	n/a	33974	3	RandomHigh	173.444	0.5	126.0	52.9	178.9	7.1
174.074	0.5	1	1	1.0	295	1	P	3	3.0	78	208048	n/a	14.0	33974	3	PatternHigh	174.074	0.5	126.0	52.9	178.9	7.1
174.687	0.5	1	2	2.0	338	1	R	3	3.0	79	208661	7.0	n/a	33974	3	RandomLow	174.687	0.5	126.0	52.9	178.9	7.1
175.3	0.5	1	2	2.0	333	1	P	3	3.0	80	209274	n/a	0.0	33974	3	PatternHigh	175.3	0.5	126.0	52.9	178.9	7.1
175.93	0.5	1	4	4.0	274	1	R	3	3.0	81	209904	10.0	n/a	33974	3	RandomLow	175.93	0.5	126.0	52.9	178.9	7.1
176.544	0.5	1	3	3.0	332	1	P	3	3.0	82	210518	n/a	4.0	33974	3	PatternHigh	176.544	0.5	126.0	52.9	178.9	7.1
177.174	0.5	1	2	2.0	334	1	R	3	3.0	83	211148	14.0	n/a	33974	3	RandomLow	177.174	0.5	126.0	52.9	178.9	7.1
177.787	0.5	1	4	4.0	306	1	P	3	3.0	84	211761	n/a	7.0	33974	3	PatternHigh	177.787	0.5	126.0	52.9	178.9	7.1
178.401	0.5	1	2	2.0	387	1	R	3	3.0	85	212375	1.0	n/a	33974	3	RandomLow	178.401	0.5	126.0	52.9	178.9	7.1
186.326	0.5	1	3	3.0	310	1	Prac	4	4.0	1	220300	6.0	n/a	33974	3	n/a	186.326	0.5	186.0	52.9	238.9	7.1
186.956	0.5	1	1	1.0	254	1	Prac	4	4.0	2	220930	16.0	n/a	33974	3	n/a	186.956	0.5	186.0	52.9	238.9	7.1
187.569	0.5	1	4	4.0	229	1	Prac	4	4.0	3	221543	9.0	n/a	33974	3	n/a	187.569	0.5	186.0	52.9	238.9	7.1
188.182	0.5	1	2	2.0	299	1	Prac	4	4.0	4	222156	2.0	n/a	33974	3	n/a	188.182	0.5	186.0	52.9	238.9	7.1
188.813	0.5	1	1	1.0	291	1	Prac	4	4.0	5	222787	13.0	n/a	33974	3	n/a	188.813	0.5	186.0	52.9	238.9	7.1
189.426	0.5	1	1	1.0	318	1	P	4	4.0	6	223400	n/a	6.0	33974	3	n/a	189.426	0.5	186.0	52.9	238.9	7.1
190.056	0.5	1	3	3.0	291	1	R	4	4.0	7	224030	16.0	n/a	33974	3	n/a	190.056	0.5	186.0	52.9	238.9	7.1
190.669	0.5	1	2	2.0	255	1	P	4	4.0	8	224643	n/a	9.0	33974	3	PatternHigh	190.669	0.5	186.0	52.9	238.9	7.1
191.283	0.5	1	2	2.0	307	1	R	4	4.0	9	225257	3.0	n/a	33974	3	RandomLow	191.283	0.5	186.0	52.9	238.9	7.1
191.913	0.5	1	3	3.0	306	1	P	4	4.0	10	225887	n/a	13.0	33974	3	PatternHigh	191.913	0.5	186.0	52.9	238.9	7.1
192.526	0.5	1	4	4.0	304	1	R	4	4.0	11	226500	6.0	n/a	33974	3	RandomLow	192.526	0.5	186.0	52.9	238.9	7.1
193.14	0.5	1	4	4.0	312	1	P	4	4.0	12	227114	n/a	0.0	33974	3	PatternHigh	193.14	0.5	186.0	52.9	238.9	7.1
193.77	0.5	1	1	1.0	295	1	R	4	4.0	13	227744	10.0	n/a	33974	3	RandomHigh	193.77	0.5	186.0	52.9	238.9	7.1
194.383	0.5	1	1	1.0	312	1	P	4	4.0	14	228357	n/a	3.0	33974	3	PatternHigh	194.383	0.5	186.0	52.9	238.9	7.1
195.013	0.5	1	1	1.0	339	1	R	4	4.0	15	228987	13.0	n/a	33974	3	RandomLow	195.013	0.5	186.0	52.9	238.9	7.1
195.627	0.5	1	2	2.0	421	1	P	4	4.0	16	229601	n/a	7.0	33974	3	PatternHigh	195.627	0.5	186.0	52.9	238.9	7.1
196.24	0.5	1	3	3.0	327	1	R	4	4.0	17	230214	0.0	n/a	33974	3	RandomLow	196.24	0.5	186.0	52.9	238.9	7.1
196.87	0.5	1	3	3.0	322	1	P	4	4.0	18	230844	n/a	10.0	33974	3	PatternHigh	196.87	0.5	186.0	52.9	238.9	7.1
197.483	0.5	1	1	1.0	301	1	R	4	4.0	19	231457	3.0	n/a	33974	3	RandomLow	197.483	0.5	186.0	52.9	238.9	7.1
198.113	0.5	1	4	4.0	278	1	P	4	4.0	20	232087	n/a	13.0	33974	3	PatternHigh	198.113	0.5	186.0	52.9	238.9	7.1
198.727	0.5	1	3	3.0	392	1	R	4	4.0	21	232701	7.0	n/a	33974	3	RandomLow	198.727	0.5	186.0	52.9	238.9	7.1
199.34	0.5	1	1	1.0	285	1	P	4	4.0	22	233314	n/a	0.0	33974	3	PatternHigh	199.34	0.5	186.0	52.9	238.9	7.1
199.97	0.5	1	2	2.0	346	1	R	4	4.0	23	233944	10.0	n/a	33974	3	RandomLow	199.97	0.5	186.0	52.9	238.9	7.1
200.584	0.5	1	2	2.0	329	1	P	4	4.0	24	234558	n/a	4.0	33974	3	PatternHigh	200.584	0.5	186.0	52.9	238.9	7.1
201.214	0.5	1	2	2.0	319	1	R	4	4.0	25	235188	14.0	n/a	33974	3	RandomLow	201.214	0.5	186.0	52.9	238.9	7.1
201.827	0.5	1	3	3.0	357	1	P	4	4.0	26	235801	n/a	7.0	33974	3	PatternHigh	201.827	0.5	186.0	52.9	238.9	7.1
202.441	0.5	1	3	3.0	333	1	R	4	4.0	27	236415	1.0	n/a	33974	3	RandomHigh	202.441	0.5	186.0	52.9	238.9	7.1
203.071	0.5	1	4	4.0	326	1	P	4	4.0	28	237045	n/a	11.0	33974	3	PatternHigh	203.071	0.5	186.0	52.9	238.9	7.1
203.684	0.5	1	2	2.0	463	1	R	4	4.0	29	237658	4.0	n/a	33974	3	RandomLow	203.684	0.5	186.0	52.9	238.9	7.1
204.314	0.5	1	1	1.0	309	1	P	4	4.0	30	238288	n/a	14.0	33974	3	PatternHigh	204.314	0.5	186.0	52.9	238.9	7.1
204.927	0.5	1	2	2.0	374	1	R	4	4.0	31	238901	7.0	n/a	33974	3	RandomLow	204.927	0.5	186.0	52.9	238.9	7.1
205.541	0.5	1	2	2.0	359	1	P	4	4.0	32	239515	n/a	1.0	33974	3	PatternHigh	205.541	0.5	186.0	52.9	238.9	7.1
206.171	0.5	1	4	4.0	373	1	R	4	4.0	33	240145	11.0	n/a	33974	3	RandomLow	206.171	0.5	186.0	52.9	238.9	7.1
206.784	0.5	1	3	3.0	336	1	P	4	4.0	34	240758	n/a	4.0	33974	3	PatternHigh	206.784	0.5	186.0	52.9	238.9	7.1
207.414	0.5	1	2	n/a	0	0	R	4	4.0	35	241388	14.0	n/a	33974	3	RandomLow	207.414	0.5	186.0	52.9	238.9	7.1
208.028	0.5	1	4	n/a	0	0	P	4	4.0	36	242002	n/a	8.0	33974	3	PatternHigh	208.028	0.5	186.0	52.9	238.9	7.1
208.641	0.5	1	2	1.0	312	0	R	4	4.0	37	242615	1.0	n/a	33974	3	RandomLow	208.641	0.5	186.0	52.9	238.9	7.1
209.271	0.5	1	1	1.0	378	1	P	4	4.0	38	243245	n/a	11.0	33974	3	PatternHigh	209.271	0.5	186.0	52.9	238.9	7.1
209.885	0.5	1	2	2.0	283	1	R	4	4.0	39	243859	5.0	n/a	33974	3	RandomLow	209.885	0.5	186.0	52.9	238.9	7.1
210.515	0.5	1	2	2.0	329	1	P	4	4.0	40	244489	n/a	15.0	33974	3	PatternHigh	210.515	0.5	186.0	52.9	238.9	7.1
211.128	0.5	1	4	4.0	419	1	R	4	4.0	41	245102	8.0	n/a	33974	3	RandomLow	211.128	0.5	186.0	52.9	238.9	7.1
211.742	0.5	1	3	3.0	371	1	P	4	4.0	42	245716	n/a	2.0	33974	3	PatternHigh	211.742	0.5	186.0	52.9	238.9	7.1
212.372	0.5	1	2	2.0	322	1	R	4	4.0	43	246346	12.0	n/a	33974	3	RandomLow	212.372	0.5	186.0	52.9	238.9	7.1
212.985	0.5	1	4	4.0	329	1	P	4	4.0	44	246959	n/a	5.0	33974	3	PatternHigh	212.985	0.5	186.0	52.9	238.9	7.1
213.615	0.5	1	2	2.0	260	1	R	4	4.0	45	247589	15.0	n/a	33974	3	RandomLow	213.615	0.5	186.0	52.9	238.9	7.1
214.228	0.5	1	1	1.0	277	1	P	4	4.0	46	248202	n/a	8.0	33974	3	PatternHigh	214.228	0.5	186.0	52.9	238.9	7.1
214.842	0.5	1	1	1.0	280	1	R	4	4.0	47	248816	2.0	n/a	33974	3	RandomLow	214.842	0.5	186.0	52.9	238.9	7.1
215.472	0.5	1	2	2.0	416	1	P	4	4.0	48	249446	n/a	12.0	33974	3	PatternHigh	215.472	0.5	186.0	52.9	238.9	7.1
216.085	0.5	1	3	3.0	356	1	R	4	4.0	49	250059	5.0	n/a	33974	3	RandomLow	216.085	0.5	186.0	52.9	238.9	7.1
216.715	0.5	1	3	3.0	397	1	P	4	4.0	50	250689	n/a	15.0	33974	3	PatternHigh	216.715	0.5	186.0	52.9	238.9	7.1
217.329	0.5	1	4	4.0	259	1	R	4	4.0	51	251303	9.0	n/a	33974	3	RandomHigh	217.329	0.5	186.0	52.9	238.9	7.1
217.942	0.5	1	4	4.0	364	1	P	4	4.0	52	251916	n/a	2.0	33974	3	PatternHigh	217.942	0.5	186.0	52.9	238.9	7.1
218.572	0.5	1	2	2.0	298	1	R	4	4.0	53	252546	12.0	n/a	33974	3	RandomLow	218.572	0.5	186.0	52.9	238.9	7.1
219.186	0.5	1	1	1.0	183	1	P	4	4.0	54	253160	n/a	6.0	33974	3	PatternHigh	219.186	0.5	186.0	52.9	238.9	7.1
219.816	0.5	1	2	2.0	348	1	R	4	4.0	55	253790	16.0	n/a	33974	3	RandomLow	219.816	0.5	186.0	52.9	238.9	7.1
220.429	0.5	1	2	2.0	298	1	P	4	4.0	56	254403	n/a	9.0	33974	3	PatternHigh	220.429	0.5	186.0	52.9	238.9	7.1
221.042	0.5	1	4	4.0	389	1	R	4	4.0	57	255016	2.0	n/a	33974	3	RandomLow	221.042	0.5	186.0	52.9	238.9	7.1
221.672	0.5	1	3	3.0	328	1	P	4	4.0	58	255646	n/a	12.0	33974	3	PatternHigh	221.672	0.5	186.0	52.9	238.9	7.1
222.286	0.5	1	4	4.0	310	1	R	4	4.0	59	256260	6.0	n/a	33974	3	RandomLow	222.286	0.5	186.0	52.9	238.9	7.1
222.916	0.5	1	4	4.0	376	1	P	4	4.0	60	256890	n/a	16.0	33974	3	PatternHigh	222.916	0.5	186.0	52.9	238.9	7.1
223.529	0.5	1	3	3.0	397	1	R	4	4.0	61	257503	9.0	n/a	33974	3	RandomLow	223.529	0.5	186.0	52.9	238.9	7.1
224.143	0.5	1	1	1.0	323	1	P	4	4.0	62	258117	n/a	3.0	33974	3	PatternHigh	224.143	0.5	186.0	52.9	238.9	7.1
224.773	0.5	1	1	1.0	362	1	R	4	4.0	63	258747	13.0	n/a	33974	3	RandomLow	224.773	0.5	186.0	52.9	238.9	7.1
225.386	0.5	1	2	1.0	326	0	P	4	4.0	64	259360	n/a	6.0	33974	3	PatternHigh	225.386	0.5	186.0	52.9	238.9	7.1
226.0	0.5	1	2	2.0	422	1	R	4	4.0	65	259974	0.0	n/a	33974	3	RandomHigh	226.0	0.5	186.0	52.9	238.9	7.1
226.63	0.5	1	3	3.0	358	1	P	4	4.0	66	260604	n/a	10.0	33974	3	PatternHigh	226.63	0.5	186.0	52.9	238.9	7.1
227.243	0.5	1	2	2.0	400	1	R	4	4.0	67	261217	3.0	n/a	33974	3	RandomLow	227.243	0.5	186.0	52.9	238.9	7.1
227.873	0.5	1	4	4.0	321	1	P	4	4.0	68	261847	n/a	13.0	33974	3	PatternHigh	227.873	0.5	186.0	52.9	238.9	7.1
228.487	0.5	1	1	1.0	278	1	R	4	4.0	69	262461	7.0	n/a	33974	3	RandomLow	228.487	0.5	186.0	52.9	238.9	7.1
229.1	0.5	1	1	1.0	336	1	P	4	4.0	70	263074	n/a	0.0	33974	3	PatternHigh	229.1	0.5	186.0	52.9	238.9	7.1
229.73	0.5	1	4	4.0	426	1	R	4	4.0	71	263704	10.0	n/a	33974	3	RandomLow	229.73	0.5	186.0	52.9	238.9	7.1
230.343	0.5	1	2	2.0	241	1	P	4	4.0	72	264317	n/a	3.0	33974	3	PatternHigh	230.343	0.5	186.0	52.9	238.9	7.1
230.973	0.5	1	2	2.0	335	1	R	4	4.0	73	264947	13.0	n/a	33974	3	RandomLow	230.973	0.5	186.0	52.9	238.9	7.1
231.587	0.5	1	3	3.0	320	1	P	4	4.0	74	265561	n/a	7.0	33974	3	PatternHigh	231.587	0.5	186.0	52.9	238.9	7.1
232.2	0.5	1	4	4.0	390	1	R	4	4.0	75	266174	0.0	n/a	33974	3	RandomLow	232.2	0.5	186.0	52.9	238.9	7.1
232.83	0.5	1	4	4.0	331	1	P	4	4.0	76	266804	n/a	10.0	33974	3	PatternHigh	232.83	0.5	186.0	52.9	238.9	7.1
233.444	0.5	1	2	2.0	408	1	R	4	4.0	77	267418	4.0	n/a	33974	3	RandomLow	233.444	0.5	186.0	52.9	238.9	7.1
234.074	0.5	1	1	1.0	257	1	P	4	4.0	78	268048	n/a	14.0	33974	3	PatternHigh	234.074	0.5	186.0	52.9	238.9	7.1
234.687	0.5	1	2	2.0	333	1	R	4	4.0	79	268661	7.0	n/a	33974	3	RandomLow	234.687	0.5	186.0	52.9	238.9	7.1
235.301	0.5	1	2	2.0	326	1	P	4	4.0	80	269275	n/a	1.0	33974	3	PatternHigh	235.301	0.5	186.0	52.9	238.9	7.1
235.931	0.5	1	1	1.0	374	1	R	4	4.0	81	269905	11.0	n/a	33974	3	RandomLow	235.931	0.5	186.0	52.9	238.9	7.1
236.544	0.5	1	3	3.0	322	1	P	4	4.0	82	270518	n/a	4.0	33974	3	PatternHigh	236.544	0.5	186.0	52.9	238.9	7.1
237.174	0.5	1	4	4.0	342	1	R	4	4.0	83	271148	14.0	n/a	33974	3	RandomLow	237.174	0.5	186.0	52.9	238.9	7.1
237.787	0.5	1	4	2.0	165	0	P	4	4.0	84	271761	n/a	7.0	33974	3	PatternHigh	237.787	0.5	186.0	52.9	238.9	7.1
238.401	0.5	1	3	3.0	440	1	R	4	4.0	85	272375	1.0	n/a	33974	3	RandomLow	238.401	0.5	186.0	52.9	238.9	7.1
246.326	0.5	1	2	2.0	297	1	Prac	5	5.0	1	280300	6.0	n/a	33974	3	n/a	246.326	0.5	246.0	52.9	298.9	7.1
246.956	0.5	1	2	2.0	286	1	Prac	5	5.0	2	280930	16.0	n/a	33974	3	n/a	246.956	0.5	246.0	52.9	298.9	7.1
247.569	0.5	1	3	3.0	278	1	Prac	5	5.0	3	281543	9.0	n/a	33974	3	n/a	247.569	0.5	246.0	52.9	298.9	7.1
248.183	0.5	1	4	4.0	280	1	Prac	5	5.0	4	282157	3.0	n/a	33974	3	n/a	248.183	0.5	246.0	52.9	298.9	7.1
248.813	0.5	1	3	3.0	373	1	Prac	5	5.0	5	282787	13.0	n/a	33974	3	n/a	248.813	0.5	246.0	52.9	298.9	7.1
249.426	0.5	1	1	1.0	278	1	P	5	5.0	6	283400	n/a	6.0	33974	3	n/a	249.426	0.5	246.0	52.9	298.9	7.1
250.056	0.5	1	2	2.0	318	1	R	5	5.0	7	284030	16.0	n/a	33974	3	n/a	250.056	0.5	246.0	52.9	298.9	7.1
250.669	0.5	1	2	2.0	292	1	P	5	5.0	8	284643	n/a	9.0	33974	3	PatternHigh	250.669	0.5	246.0	52.9	298.9	7.1
251.283	0.5	1	1	2.0	253	0	R	5	5.0	9	285257	3.0	n/a	33974	3	RandomLow	251.283	0.5	246.0	52.9	298.9	7.1
251.913	0.5	1	3	3.0	326	1	P	5	5.0	10	285887	n/a	13.0	33974	3	PatternHigh	251.913	0.5	246.0	52.9	298.9	7.1
252.526	0.5	1	3	3.0	348	1	R	5	5.0	11	286500	6.0	n/a	33974	3	RandomLow	252.526	0.5	246.0	52.9	298.9	7.1
253.14	0.5	1	4	4.0	312	1	P	5	5.0	12	287114	n/a	0.0	33974	3	PatternHigh	253.14	0.5	246.0	52.9	298.9	7.1
253.77	0.5	1	2	1.0	367	0	R	5	5.0	13	287744	10.0	n/a	33974	3	RandomLow	253.77	0.5	246.0	52.9	298.9	7.1
254.383	0.5	1	1	1.0	393	1	P	5	5.0	14	288357	n/a	3.0	33974	3	PatternHigh	254.383	0.5	246.0	52.9	298.9	7.1
255.013	0.5	1	1	1.0	358	1	R	5	5.0	15	288987	13.0	n/a	33974	3	RandomLow	255.013	0.5	246.0	52.9	298.9	7.1
255.627	0.5	1	2	2.0	349	1	P	5	5.0	16	289601	n/a	7.0	33974	3	PatternHigh	255.627	0.5	246.0	52.9	298.9	7.1
256.24	0.5	1	4	4.0	426	1	R	5	5.0	17	290214	0.0	n/a	33974	3	RandomLow	256.24	0.5	246.0	52.9	298.9	7.1
256.87	0.5	1	3	3.0	322	1	P	5	5.0	18	290844	n/a	10.0	33974	3	PatternHigh	256.87	0.5	246.0	52.9	298.9	7.1
257.484	0.5	1	1	1.0	317	1	R	5	5.0	19	291458	4.0	n/a	33974	3	RandomHigh	257.484	0.5	246.0	52.9	298.9	7.1
258.114	0.5	1	4	4.0	382	1	P	5	5.0	20	292088	n/a	14.0	33974	3	PatternHigh	258.114	0.5	246.0	52.9	298.9	7.1
