onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
132.531	0.5	1	3	3.0	324	1	Prac	3	n/a	11	207308	11.0	n/a	74777	1	n/a	132.531	0.5	126.0	52.9	178.9	7.1
133.145	0.5	1	4	4.0	343	1	Prac	3	n/a	12	207922	5.0	n/a	74777	1	n/a	133.145	0.5	126.0	52.9	178.9	7.1
133.775	0.5	1	4	4.0	344	1	Prac	3	n/a	13	208552	15.0	n/a	74777	1	n/a	133.775	0.5	126.0	52.9	178.9	7.1
134.388	0.5	1	3	3.0	359	1	Prac	3	n/a	14	209165	8.0	n/a	74777	1	n/a	134.388	0.5	126.0	52.9	178.9	7.1
135.002	0.5	1	3	3.0	325	1	Prac	3	n/a	15	209779	2.0	n/a	74777	1	n/a	135.002	0.5	126.0	52.9	178.9	7.1
135.632	0.5	1	2	2.0	322	1	Prac	3	n/a	16	210409	12.0	n/a	74777	1	n/a	135.632	0.5	126.0	52.9	178.9	7.1
136.245	0.5	1	4	4.0	351	1	Prac	3	n/a	17	211022	5.0	n/a	74777	1	n/a	136.245	0.5	126.0	52.9	178.9	7.1
136.875	0.5	1	2	2.0	324	1	Prac	3	n/a	18	211652	15.0	n/a	74777	1	n/a	136.875	0.5	126.0	52.9	178.9	7.1
137.489	0.5	1	4	4.0	372	1	Prac	3	n/a	19	212266	9.0	n/a	74777	1	n/a	137.489	0.5	126.0	52.9	178.9	7.1
138.102	0.5	1	3	3.0	379	1	Prac	3	n/a	20	212879	2.0	n/a	74777	1	n/a	138.102	0.5	126.0	52.9	178.9	7.1
138.732	0.5	1	4	4.0	340	1	Prac	3	n/a	21	213509	12.0	n/a	74777	1	n/a	138.732	0.5	126.0	52.9	178.9	7.1
139.346	0.5	1	2	2.0	386	1	Prac	3	n/a	22	214123	6.0	n/a	74777	1	n/a	139.346	0.5	126.0	52.9	178.9	7.1
139.976	0.5	1	4	4.0	298	1	Prac	3	n/a	23	214753	16.0	n/a	74777	1	n/a	139.976	0.5	126.0	52.9	178.9	7.1
140.589	0.5	1	1	1.0	404	1	Prac	3	n/a	24	215366	9.0	n/a	74777	1	n/a	140.589	0.5	126.0	52.9	178.9	7.1
141.202	0.5	1	3	3.0	304	1	Prac	3	n/a	25	215979	2.0	n/a	74777	1	n/a	141.202	0.5	126.0	52.9	178.9	7.1
141.832	0.5	1	2	2.0	314	1	Prac	3	n/a	26	216609	12.0	n/a	74777	1	n/a	141.832	0.5	126.0	52.9	178.9	7.1
142.446	0.5	1	4	4.0	339	1	Prac	3	n/a	27	217223	6.0	n/a	74777	1	n/a	142.446	0.5	126.0	52.9	178.9	7.1
143.076	0.5	1	1	1.0	316	1	Prac	3	n/a	28	217853	16.0	n/a	74777	1	n/a	143.076	0.5	126.0	52.9	178.9	7.1
143.689	0.5	1	2	2.0	386	1	Prac	3	n/a	29	218466	9.0	n/a	74777	1	n/a	143.689	0.5	126.0	52.9	178.9	7.1
144.303	0.5	1	2	2.0	343	1	Prac	3	n/a	30	219080	3.0	n/a	74777	1	n/a	144.303	0.5	126.0	52.9	178.9	7.1
144.933	0.5	1	4	4.0	327	1	Prac	3	n/a	31	219710	13.0	n/a	74777	1	n/a	144.933	0.5	126.0	52.9	178.9	7.1
145.546	0.5	1	4	4.0	419	1	Prac	3	n/a	32	220323	6.0	n/a	74777	1	n/a	145.546	0.5	126.0	52.9	178.9	7.1
146.16	0.5	1	2	2.0	408	1	Prac	3	n/a	33	220937	0.0	n/a	74777	1	n/a	146.16	0.5	126.0	52.9	178.9	7.1
146.79	0.5	1	3	3.0	330	1	Prac	3	n/a	34	221567	10.0	n/a	74777	1	n/a	146.79	0.5	126.0	52.9	178.9	7.1
147.403	0.5	1	4	4.0	299	1	Prac	3	n/a	35	222180	3.0	n/a	74777	1	n/a	147.403	0.5	126.0	52.9	178.9	7.1
148.033	0.5	1	3	3.0	391	1	Prac	3	n/a	36	222810	13.0	n/a	74777	1	n/a	148.033	0.5	126.0	52.9	178.9	7.1
148.646	0.5	1	1	1.0	301	1	Prac	3	n/a	37	223423	6.0	n/a	74777	1	n/a	148.646	0.5	126.0	52.9	178.9	7.1
149.26	0.5	1	3	3.0	299	1	Prac	3	n/a	38	224037	0.0	n/a	74777	1	n/a	149.26	0.5	126.0	52.9	178.9	7.1
149.89	0.5	1	1	1.0	373	1	Prac	3	n/a	39	224667	10.0	n/a	74777	1	n/a	149.89	0.5	126.0	52.9	178.9	7.1
150.503	0.5	1	4	4.0	349	1	Prac	3	n/a	40	225280	3.0	n/a	74777	1	n/a	150.503	0.5	126.0	52.9	178.9	7.1
151.133	0.5	1	2	2.0	314	1	Prac	3	n/a	41	225910	13.0	n/a	74777	1	n/a	151.133	0.5	126.0	52.9	178.9	7.1
151.747	0.5	1	2	2.0	314	1	Prac	3	n/a	42	226524	7.0	n/a	74777	1	n/a	151.747	0.5	126.0	52.9	178.9	7.1
152.36	0.5	1	3	3.0	330	1	Prac	3	n/a	43	227137	0.0	n/a	74777	1	n/a	152.36	0.5	126.0	52.9	178.9	7.1
152.99	0.5	1	1	1.0	313	1	Prac	3	n/a	44	227767	10.0	n/a	74777	1	n/a	152.99	0.5	126.0	52.9	178.9	7.1
153.604	0.5	1	4	4.0	297	1	Prac	3	n/a	45	228381	4.0	n/a	74777	1	n/a	153.604	0.5	126.0	52.9	178.9	7.1
154.234	0.5	1	2	2.0	311	1	Prac	3	n/a	46	229011	14.0	n/a	74777	1	n/a	154.234	0.5	126.0	52.9	178.9	7.1
154.847	0.5	1	4	4.0	358	1	Prac	3	n/a	47	229624	7.0	n/a	74777	1	n/a	154.847	0.5	126.0	52.9	178.9	7.1
155.46	0.5	1	2	2.0	306	1	Prac	3	n/a	48	230237	0.0	n/a	74777	1	n/a	155.46	0.5	126.0	52.9	178.9	7.1
156.09	0.5	1	2	2.0	397	1	Prac	3	n/a	49	230867	10.0	n/a	74777	1	n/a	156.09	0.5	126.0	52.9	178.9	7.1
156.704	0.5	1	2	2.0	296	1	Prac	3	n/a	50	231481	4.0	n/a	74777	1	n/a	156.704	0.5	126.0	52.9	178.9	7.1
157.334	0.5	1	2	2.0	305	1	Prac	3	n/a	51	232111	14.0	n/a	74777	1	n/a	157.334	0.5	126.0	52.9	178.9	7.1
157.947	0.5	1	4	4.0	344	1	Prac	3	n/a	52	232724	7.0	n/a	74777	1	n/a	157.947	0.5	126.0	52.9	178.9	7.1
158.561	0.5	1	1	1.0	430	1	Prac	3	n/a	53	233338	1.0	n/a	74777	1	n/a	158.561	0.5	126.0	52.9	178.9	7.1
159.191	0.5	1	2	2.0	463	1	Prac	3	n/a	54	233968	11.0	n/a	74777	1	n/a	159.191	0.5	126.0	52.9	178.9	7.1
159.804	0.5	1	3	3.0	324	1	Prac	3	n/a	55	234581	4.0	n/a	74777	1	n/a	159.804	0.5	126.0	52.9	178.9	7.1
160.434	0.5	1	2	2.0	363	1	Prac	3	n/a	56	235211	14.0	n/a	74777	1	n/a	160.434	0.5	126.0	52.9	178.9	7.1
161.048	0.5	1	4	4.0	317	1	Prac	3	n/a	57	235825	8.0	n/a	74777	1	n/a	161.048	0.5	126.0	52.9	178.9	7.1
161.661	0.5	1	4	4.0	412	1	Prac	3	n/a	58	236438	1.0	n/a	74777	1	n/a	161.661	0.5	126.0	52.9	178.9	7.1
162.291	0.5	1	4	4.0	330	1	Prac	3	n/a	59	237068	11.0	n/a	74777	1	n/a	162.291	0.5	126.0	52.9	178.9	7.1
162.905	0.5	1	4	4.0	371	1	Prac	3	n/a	60	237682	5.0	n/a	74777	1	n/a	162.905	0.5	126.0	52.9	178.9	7.1
163.535	0.5	1	2	2.0	331	1	Prac	3	n/a	61	238312	15.0	n/a	74777	1	n/a	163.535	0.5	126.0	52.9	178.9	7.1
164.148	0.5	1	2	2.0	319	1	Prac	3	n/a	62	238925	8.0	n/a	74777	1	n/a	164.148	0.5	126.0	52.9	178.9	7.1
164.761	0.5	1	3	3.0	341	1	Prac	3	n/a	63	239538	1.0	n/a	74777	1	n/a	164.761	0.5	126.0	52.9	178.9	7.1
165.391	0.5	1	4	4.0	305	1	Prac	3	n/a	64	240168	11.0	n/a	74777	1	n/a	165.391	0.5	126.0	52.9	178.9	7.1
166.005	0.5	1	2	2.0	291	1	Prac	3	n/a	65	240782	5.0	n/a	74777	1	n/a	166.005	0.5	126.0	52.9	178.9	7.1
166.635	0.5	1	3	3.0	315	1	Prac	3	n/a	66	241412	15.0	n/a	74777	1	n/a	166.635	0.5	126.0	52.9	178.9	7.1
167.248	0.5	1	4	4.0	300	1	Prac	3	n/a	67	242025	8.0	n/a	74777	1	n/a	167.248	0.5	126.0	52.9	178.9	7.1
167.862	0.5	1	3	3.0	375	1	Prac	3	n/a	68	242639	2.0	n/a	74777	1	n/a	167.862	0.5	126.0	52.9	178.9	7.1
168.492	0.5	1	1	1.0	307	1	Prac	3	n/a	69	243269	12.0	n/a	74777	1	n/a	168.492	0.5	126.0	52.9	178.9	7.1
169.105	0.5	1	4	4.0	321	1	Prac	3	n/a	70	243882	5.0	n/a	74777	1	n/a	169.105	0.5	126.0	52.9	178.9	7.1
169.735	0.5	1	3	3.0	377	1	Prac	3	n/a	71	244512	15.0	n/a	74777	1	n/a	169.735	0.5	126.0	52.9	178.9	7.1
170.349	0.5	1	3	3.0	348	1	Prac	3	n/a	72	245126	9.0	n/a	74777	1	n/a	170.349	0.5	126.0	52.9	178.9	7.1
170.962	0.5	1	3	3.0	346	1	Prac	3	n/a	73	245739	2.0	n/a	74777	1	n/a	170.962	0.5	126.0	52.9	178.9	7.1
171.592	0.5	1	4	4.0	416	1	Prac	3	n/a	74	246369	12.0	n/a	74777	1	n/a	171.592	0.5	126.0	52.9	178.9	7.1
172.205	0.5	1	1	1.0	375	1	Prac	3	n/a	75	246982	5.0	n/a	74777	1	n/a	172.205	0.5	126.0	52.9	178.9	7.1
172.835	0.5	1	1	1.0	317	1	Prac	3	n/a	76	247612	15.0	n/a	74777	1	n/a	172.835	0.5	126.0	52.9	178.9	7.1
173.449	0.5	1	3	3.0	320	1	Prac	3	n/a	77	248226	9.0	n/a	74777	1	n/a	173.449	0.5	126.0	52.9	178.9	7.1
174.062	0.5	1	4	4.0	357	1	Prac	3	n/a	78	248839	2.0	n/a	74777	1	n/a	174.062	0.5	126.0	52.9	178.9	7.1
174.692	0.5	1	3	3.0	372	1	Prac	3	n/a	79	249469	12.0	n/a	74777	1	n/a	174.692	0.5	126.0	52.9	178.9	7.1
175.306	0.5	1	4	4.0	302	1	Prac	3	n/a	80	250083	6.0	n/a	74777	1	n/a	175.306	0.5	126.0	52.9	178.9	7.1
175.936	0.5	1	1	1.0	349	1	Prac	3	n/a	81	250713	16.0	n/a	74777	1	n/a	175.936	0.5	126.0	52.9	178.9	7.1
176.549	0.5	1	3	3.0	279	1	Prac	3	n/a	82	251326	9.0	n/a	74777	1	n/a	176.549	0.5	126.0	52.9	178.9	7.1
177.163	0.5	1	2	2.0	392	1	Prac	3	n/a	83	251940	3.0	n/a	74777	1	n/a	177.163	0.5	126.0	52.9	178.9	7.1
177.793	0.5	1	1	1.0	370	1	Prac	3	n/a	84	252570	13.0	n/a	74777	1	n/a	177.793	0.5	126.0	52.9	178.9	7.1
178.406	0.5	1	3	3.0	328	1	Prac	3	n/a	85	253183	6.0	n/a	74777	1	n/a	178.406	0.5	126.0	52.9	178.9	7.1
186.331	0.5	1	2	2.0	326	1	Prac	4	n/a	1	261108	11.0	n/a	74777	1	n/a	186.331	0.5	186.0	52.9	238.9	7.1
186.944	0.5	1	2	2.0	279	1	Prac	4	n/a	2	261721	4.0	n/a	74777	1	n/a	186.944	0.5	186.0	52.9	238.9	7.1
187.574	0.5	1	3	3.0	301	1	Prac	4	n/a	3	262351	14.0	n/a	74777	1	n/a	187.574	0.5	186.0	52.9	238.9	7.1
188.188	0.5	1	3	3.0	289	1	Prac	4	n/a	4	262965	8.0	n/a	74777	1	n/a	188.188	0.5	186.0	52.9	238.9	7.1
188.801	0.5	1	1	1.0	308	1	Prac	4	n/a	5	263578	1.0	n/a	74777	1	n/a	188.801	0.5	186.0	52.9	238.9	7.1
189.431	0.5	1	1	1.0	289	1	Prac	4	n/a	6	264208	11.0	n/a	74777	1	n/a	189.431	0.5	186.0	52.9	238.9	7.1
190.045	0.5	1	1	1.0	312	1	Prac	4	n/a	7	264822	5.0	n/a	74777	1	n/a	190.045	0.5	186.0	52.9	238.9	7.1
190.675	0.5	1	3	3.0	313	1	Prac	4	n/a	8	265452	15.0	n/a	74777	1	n/a	190.675	0.5	186.0	52.9	238.9	7.1
191.288	0.5	1	1	1.0	348	1	Prac	4	n/a	9	266065	8.0	n/a	74777	1	n/a	191.288	0.5	186.0	52.9	238.9	7.1
191.902	0.5	1	4	4.0	334	1	Prac	4	n/a	10	266679	2.0	n/a	74777	1	n/a	191.902	0.5	186.0	52.9	238.9	7.1
192.532	0.5	1	4	4.0	328	1	Prac	4	n/a	11	267309	12.0	n/a	74777	1	n/a	192.532	0.5	186.0	52.9	238.9	7.1
193.145	0.5	1	1	2.0	319	0	Prac	4	n/a	12	267922	5.0	n/a	74777	1	n/a	193.145	0.5	186.0	52.9	238.9	7.1
193.775	0.5	1	3	3.0	356	1	Prac	4	n/a	13	268552	15.0	n/a	74777	1	n/a	193.775	0.5	186.0	52.9	238.9	7.1
194.388	0.5	1	2	2.0	395	1	Prac	4	n/a	14	269165	8.0	n/a	74777	1	n/a	194.388	0.5	186.0	52.9	238.9	7.1
195.002	0.5	1	3	3.0	342	1	Prac	4	n/a	15	269779	2.0	n/a	74777	1	n/a	195.002	0.5	186.0	52.9	238.9	7.1
195.632	0.5	1	2	2.0	448	1	Prac	4	n/a	16	270409	12.0	n/a	74777	1	n/a	195.632	0.5	186.0	52.9	238.9	7.1
196.245	0.5	1	1	1.0	317	1	Prac	4	n/a	17	271022	5.0	n/a	74777	1	n/a	196.245	0.5	186.0	52.9	238.9	7.1
196.875	0.5	1	1	1.0	329	1	Prac	4	n/a	18	271652	15.0	n/a	74777	1	n/a	196.875	0.5	186.0	52.9	238.9	7.1
197.489	0.5	1	3	3.0	380	1	Prac	4	n/a	19	272266	9.0	n/a	74777	1	n/a	197.489	0.5	186.0	52.9	238.9	7.1
198.102	0.5	1	3	3.0	354	1	Prac	4	n/a	20	272879	2.0	n/a	74777	1	n/a	198.102	0.5	186.0	52.9	238.9	7.1
198.732	0.5	1	3	3.0	297	1	Prac	4	n/a	21	273509	12.0	n/a	74777	1	n/a	198.732	0.5	186.0	52.9	238.9	7.1
199.346	0.5	1	2	2.0	346	1	Prac	4	n/a	22	274123	6.0	n/a	74777	1	n/a	199.346	0.5	186.0	52.9	238.9	7.1
199.976	0.5	1	4	4.0	383	1	Prac	4	n/a	23	274753	16.0	n/a	74777	1	n/a	199.976	0.5	186.0	52.9	238.9	7.1
200.589	0.5	1	4	4.0	389	1	Prac	4	n/a	24	275366	9.0	n/a	74777	1	n/a	200.589	0.5	186.0	52.9	238.9	7.1
201.202	0.5	1	4	4.0	335	1	Prac	4	n/a	25	275979	2.0	n/a	74777	1	n/a	201.202	0.5	186.0	52.9	238.9	7.1
201.833	0.5	1	1	1.0	395	1	Prac	4	n/a	26	276610	13.0	n/a	74777	1	n/a	201.833	0.5	186.0	52.9	238.9	7.1
202.446	0.5	1	4	4.0	340	1	Prac	4	n/a	27	277223	6.0	n/a	74777	1	n/a	202.446	0.5	186.0	52.9	238.9	7.1
203.076	0.5	1	2	2.0	317	1	Prac	4	n/a	28	277853	16.0	n/a	74777	1	n/a	203.076	0.5	186.0	52.9	238.9	7.1
203.689	0.5	1	2	2.0	334	1	Prac	4	n/a	29	278466	9.0	n/a	74777	1	n/a	203.689	0.5	186.0	52.9	238.9	7.1
204.303	0.5	1	2	2.0	334	1	Prac	4	n/a	30	279080	3.0	n/a	74777	1	n/a	204.303	0.5	186.0	52.9	238.9	7.1
204.933	0.5	1	1	1.0	363	1	Prac	4	n/a	31	279710	13.0	n/a	74777	1	n/a	204.933	0.5	186.0	52.9	238.9	7.1
205.546	0.5	1	3	3.0	267	1	Prac	4	n/a	32	280323	6.0	n/a	74777	1	n/a	205.546	0.5	186.0	52.9	238.9	7.1
206.16	0.5	1	2	2.0	397	1	Prac	4	n/a	33	280937	0.0	n/a	74777	1	n/a	206.16	0.5	186.0	52.9	238.9	7.1
206.79	0.5	1	3	3.0	309	1	Prac	4	n/a	34	281567	10.0	n/a	74777	1	n/a	206.79	0.5	186.0	52.9	238.9	7.1
207.403	0.5	1	3	3.0	326	1	Prac	4	n/a	35	282180	3.0	n/a	74777	1	n/a	207.403	0.5	186.0	52.9	238.9	7.1
208.033	0.5	1	4	4.0	361	1	Prac	4	n/a	36	282810	13.0	n/a	74777	1	n/a	208.033	0.5	186.0	52.9	238.9	7.1
208.647	0.5	1	1	1.0	404	1	Prac	4	n/a	37	283424	7.0	n/a	74777	1	n/a	208.647	0.5	186.0	52.9	238.9	7.1
209.26	0.5	1	1	1.0	344	1	Prac	4	n/a	38	284037	0.0	n/a	74777	1	n/a	209.26	0.5	186.0	52.9	238.9	7.1
209.89	0.5	1	2	2.0	443	1	Prac	4	n/a	39	284667	10.0	n/a	74777	1	n/a	209.89	0.5	186.0	52.9	238.9	7.1
210.503	0.5	1	4	4.0	387	1	Prac	4	n/a	40	285280	3.0	n/a	74777	1	n/a	210.503	0.5	186.0	52.9	238.9	7.1
211.133	0.5	1	3	3.0	409	1	Prac	4	n/a	41	285910	13.0	n/a	74777	1	n/a	211.133	0.5	186.0	52.9	238.9	7.1
211.747	0.5	1	3	3.0	350	1	Prac	4	n/a	42	286524	7.0	n/a	74777	1	n/a	211.747	0.5	186.0	52.9	238.9	7.1
212.36	0.5	1	2	2.0	432	1	Prac	4	n/a	43	287137	0.0	n/a	74777	1	n/a	212.36	0.5	186.0	52.9	238.9	7.1
212.99	0.5	1	2	2.0	350	1	Prac	4	n/a	44	287767	10.0	n/a	74777	1	n/a	212.99	0.5	186.0	52.9	238.9	7.1
213.604	0.5	1	3	3.0	340	1	Prac	4	n/a	45	288381	4.0	n/a	74777	1	n/a	213.604	0.5	186.0	52.9	238.9	7.1
214.234	0.5	1	4	4.0	353	1	Prac	4	n/a	46	289011	14.0	n/a	74777	1	n/a	214.234	0.5	186.0	52.9	238.9	7.1
214.847	0.5	1	4	4.0	381	1	Prac	4	n/a	47	289624	7.0	n/a	74777	1	n/a	214.847	0.5	186.0	52.9	238.9	7.1
215.461	0.5	1	3	3.0	376	1	Prac	4	n/a	48	290238	1.0	n/a	74777	1	n/a	215.461	0.5	186.0	52.9	238.9	7.1
216.091	0.5	1	3	3.0	338	1	Prac	4	n/a	49	290868	11.0	n/a	74777	1	n/a	216.091	0.5	186.0	52.9	238.9	7.1
216.704	0.5	1	3	3.0	331	1	Prac	4	n/a	50	291481	4.0	n/a	74777	1	n/a	216.704	0.5	186.0	52.9	238.9	7.1
217.334	0.5	1	1	1.0	330	1	Prac	4	n/a	51	292111	14.0	n/a	74777	1	n/a	217.334	0.5	186.0	52.9	238.9	7.1
217.947	0.5	1	4	4.0	381	1	Prac	4	n/a	52	292724	7.0	n/a	74777	1	n/a	217.947	0.5	186.0	52.9	238.9	7.1
218.561	0.5	1	2	2.0	315	1	Prac	4	n/a	53	293338	1.0	n/a	74777	1	n/a	218.561	0.5	186.0	52.9	238.9	7.1
219.191	0.5	1	1	1.0	333	1	Prac	4	n/a	54	293968	11.0	n/a	74777	1	n/a	219.191	0.5	186.0	52.9	238.9	7.1
219.804	0.5	1	2	2.0	392	1	Prac	4	n/a	55	294581	4.0	n/a	74777	1	n/a	219.804	0.5	186.0	52.9	238.9	7.1
220.434	0.5	1	2	2.0	403	1	Prac	4	n/a	56	295211	14.0	n/a	74777	1	n/a	220.434	0.5	186.0	52.9	238.9	7.1
221.048	0.5	1	1	1.0	350	1	Prac	4	n/a	57	295825	8.0	n/a	74777	1	n/a	221.048	0.5	186.0	52.9	238.9	7.1
221.661	0.5	1	1	1.0	424	1	Prac	4	n/a	58	296438	1.0	n/a	74777	1	n/a	221.661	0.5	186.0	52.9	238.9	7.1
222.291	0.5	1	2	n/a	0	0	Prac	4	n/a	59	297068	11.0	n/a	74777	1	n/a	222.291	0.5	186.0	52.9	238.9	7.1
222.905	0.5	1	3	3.0	369	1	Prac	4	n/a	60	297682	5.0	n/a	74777	1	n/a	222.905	0.5	186.0	52.9	238.9	7.1
223.535	0.5	1	4	4.0	315	1	Prac	4	n/a	61	298312	15.0	n/a	74777	1	n/a	223.535	0.5	186.0	52.9	238.9	7.1
224.148	0.5	1	1	1.0	324	1	Prac	4	n/a	62	298925	8.0	n/a	74777	1	n/a	224.148	0.5	186.0	52.9	238.9	7.1
224.762	0.5	1	4	4.0	425	1	Prac	4	n/a	63	299539	2.0	n/a	74777	1	n/a	224.762	0.5	186.0	52.9	238.9	7.1
225.392	0.5	1	2	2.0	296	1	Prac	4	n/a	64	300169	12.0	n/a	74777	1	n/a	225.392	0.5	186.0	52.9	238.9	7.1
226.005	0.5	1	2	2.0	379	1	Prac	4	n/a	65	300782	5.0	n/a	74777	1	n/a	226.005	0.5	186.0	52.9	238.9	7.1
226.635	0.5	1	1	1.0	373	1	Prac	4	n/a	66	301412	15.0	n/a	74777	1	n/a	226.635	0.5	186.0	52.9	238.9	7.1
227.248	0.5	1	1	1.0	359	1	Prac	4	n/a	67	302025	8.0	n/a	74777	1	n/a	227.248	0.5	186.0	52.9	238.9	7.1
227.862	0.5	1	4	4.0	322	1	Prac	4	n/a	68	302639	2.0	n/a	74777	1	n/a	227.862	0.5	186.0	52.9	238.9	7.1
228.492	0.5	1	3	3.0	356	1	Prac	4	n/a	69	303269	12.0	n/a	74777	1	n/a	228.492	0.5	186.0	52.9	238.9	7.1
229.105	0.5	1	2	2.0	324	1	Prac	4	n/a	70	303882	5.0	n/a	74777	1	n/a	229.105	0.5	186.0	52.9	238.9	7.1
229.735	0.5	1	1	1.0	281	1	Prac	4	n/a	71	304512	15.0	n/a	74777	1	n/a	229.735	0.5	186.0	52.9	238.9	7.1
230.349	0.5	1	1	1.0	390	1	Prac	4	n/a	72	305126	9.0	n/a	74777	1	n/a	230.349	0.5	186.0	52.9	238.9	7.1
230.962	0.5	1	4	4.0	470	1	Prac	4	n/a	73	305739	2.0	n/a	74777	1	n/a	230.962	0.5	186.0	52.9	238.9	7.1
231.592	0.5	1	1	1.0	344	1	Prac	4	n/a	74	306369	12.0	n/a	74777	1	n/a	231.592	0.5	186.0	52.9	238.9	7.1
232.206	0.5	1	3	3.0	310	1	Prac	4	n/a	75	306983	6.0	n/a	74777	1	n/a	232.206	0.5	186.0	52.9	238.9	7.1
232.836	0.5	1	1	1.0	318	1	Prac	4	n/a	76	307613	16.0	n/a	74777	1	n/a	232.836	0.5	186.0	52.9	238.9	7.1
233.449	0.5	1	3	3.0	329	1	Prac	4	n/a	77	308226	9.0	n/a	74777	1	n/a	233.449	0.5	186.0	52.9	238.9	7.1
234.062	0.5	1	3	3.0	350	1	Prac	4	n/a	78	308839	2.0	n/a	74777	1	n/a	234.062	0.5	186.0	52.9	238.9	7.1
234.692	0.5	1	4	4.0	342	1	Prac	4	n/a	79	309469	12.0	n/a	74777	1	n/a	234.692	0.5	186.0	52.9	238.9	7.1
235.306	0.5	1	2	2.0	306	1	Prac	4	n/a	80	310083	6.0	n/a	74777	1	n/a	235.306	0.5	186.0	52.9	238.9	7.1
235.936	0.5	1	4	4.0	408	1	Prac	4	n/a	81	310713	16.0	n/a	74777	1	n/a	235.936	0.5	186.0	52.9	238.9	7.1
236.549	0.5	1	3	3.0	411	1	Prac	4	n/a	82	311326	9.0	n/a	74777	1	n/a	236.549	0.5	186.0	52.9	238.9	7.1
237.163	0.5	1	2	2.0	456	1	Prac	4	n/a	83	311940	3.0	n/a	74777	1	n/a	237.163	0.5	186.0	52.9	238.9	7.1
237.793	0.5	1	4	1.0	223	0	Prac	4	n/a	84	312570	13.0	n/a	74777	1	n/a	237.793	0.5	186.0	52.9	238.9	7.1
238.406	0.5	1	2	4.0	40	0	Prac	4	n/a	85	313183	6.0	n/a	74777	1	n/a	238.406	0.5	186.0	52.9	238.9	7.1
246.331	0.5	1	2	2.0	339	1	Prac	5	n/a	1	321108	11.0	n/a	74777	1	n/a	246.331	0.5	246.0	52.9	298.9	7.1
246.944	0.5	1	2	2.0	326	1	Prac	5	n/a	2	321721	4.0	n/a	74777	1	n/a	246.944	0.5	246.0	52.9	298.9	7.1
247.574	0.5	1	4	4.0	330	1	Prac	5	n/a	3	322351	14.0	n/a	74777	1	n/a	247.574	0.5	246.0	52.9	298.9	7.1
248.188	0.5	1	2	2.0	292	1	Prac	5	n/a	4	322965	8.0	n/a	74777	1	n/a	248.188	0.5	246.0	52.9	298.9	7.1
248.801	0.5	1	4	4.0	305	1	Prac	5	n/a	5	323578	1.0	n/a	74777	1	n/a	248.801	0.5	246.0	52.9	298.9	7.1
249.431	0.5	1	3	3.0	313	1	Prac	5	n/a	6	324208	11.0	n/a	74777	1	n/a	249.431	0.5	246.0	52.9	298.9	7.1
250.045	0.5	1	4	4.0	326	1	Prac	5	n/a	7	324822	5.0	n/a	74777	1	n/a	250.045	0.5	246.0	52.9	298.9	7.1
250.675	0.5	1	1	1.0	353	1	Prac	5	n/a	8	325452	15.0	n/a	74777	1	n/a	250.675	0.5	246.0	52.9	298.9	7.1
251.288	0.5	1	2	2.0	384	1	Prac	5	n/a	9	326065	8.0	n/a	74777	1	n/a	251.288	0.5	246.0	52.9	298.9	7.1
251.902	0.5	1	4	4.0	349	1	Prac	5	n/a	10	326679	2.0	n/a	74777	1	n/a	251.902	0.5	246.0	52.9	298.9	7.1
252.532	0.5	1	2	2.0	328	1	Prac	5	n/a	11	327309	12.0	n/a	74777	1	n/a	252.532	0.5	246.0	52.9	298.9	7.1
253.145	0.5	1	1	1.0	314	1	Prac	5	n/a	12	327922	5.0	n/a	74777	1	n/a	253.145	0.5	246.0	52.9	298.9	7.1
253.775	0.5	1	2	2.0	389	1	Prac	5	n/a	13	328552	15.0	n/a	74777	1	n/a	253.775	0.5	246.0	52.9	298.9	7.1
254.389	0.5	1	4	4.0	406	1	Prac	5	n/a	14	329166	9.0	n/a	74777	1	n/a	254.389	0.5	246.0	52.9	298.9	7.1
255.002	0.5	1	2	2.0	298	1	Prac	5	n/a	15	329779	2.0	n/a	74777	1	n/a	255.002	0.5	246.0	52.9	298.9	7.1
255.632	0.5	1	4	4.0	328	1	Prac	5	n/a	16	330409	12.0	n/a	74777	1	n/a	255.632	0.5	246.0	52.9	298.9	7.1
256.245	0.5	1	1	1.0	311	1	Prac	5	n/a	17	331022	5.0	n/a	74777	1	n/a	256.245	0.5	246.0	52.9	298.9	7.1
256.875	0.5	1	1	1.0	383	1	Prac	5	n/a	18	331652	15.0	n/a	74777	1	n/a	256.875	0.5	246.0	52.9	298.9	7.1
257.489	0.5	1	3	3.0	287	1	Prac	5	n/a	19	332266	9.0	n/a	74777	1	n/a	257.489	0.5	246.0	52.9	298.9	7.1
258.102	0.5	1	4	4.0	290	1	Prac	5	n/a	20	332879	2.0	n/a	74777	1	n/a	258.102	0.5	246.0	52.9	298.9	7.1
258.732	0.5	1	4	4.0	334	1	Prac	5	n/a	21	333509	12.0	n/a	74777	1	n/a	258.732	0.5	246.0	52.9	298.9	7.1
259.346	0.5	1	4	4.0	335	1	Prac	5	n/a	22	334123	6.0	n/a	74777	1	n/a	259.346	0.5	246.0	52.9	298.9	7.1
