bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-24053_ses-1_rec-norm_T2w	0.9348601190476192	0.8947899877178566	0.5563	8086.5573	2.63072	2.60925	2.8195	2.46341	0.24759208534829635	0.3760987364495226	0.37630917820218107	0.9183439016342163	0.382723271846771	0.0	0.001005080382873712	6.433761519040705	6.329855981588331	6.366790706267055	176	256	256	1.6331564098380562	4.521333083289769	4.190521989221157	6.417076474535644	46.65440226900196	59.886556015986145	50.97127512262801	46.372867082895915	1.0	1.0	1.0	1642.2216	0.0	6.6175	0.0	3944044.0	0.0	25.0	16.2891	-0.6482	1445.9189	1114.5574	1160.0	433292.33926980384	28.0	2278.0	710.2802	0.151	167.3934	1501.9486	1489.0	658182.1914193607	985.0	2097.0	329.3274	13.4745	146.7196	1171.9237	1153.0	658550.4697476488	913.0	1478.0	179.6767	0.25661211200761014	0.5414289094198083	0.5448122545401264	0.456940379387432
sub-24630_ses-1_rec-norm_T2w	1.1625626297577853	0.7677595672256395	0.6164	102.945	2.9529633333333334	2.77732	3.24588	2.83569	0.24719999628877387	0.3855422056697071	0.367257798041519	0.9394098520278931	0.5155912995338439	0.0	0.0007260178015381072	7.133942488416236	7.011135007333922	7.035497066228116	176	256	256	1.7170176793844105	4.893817294869434	3.8678357332200277	4.992672225406238	7.942881975372889	10.433758006502776	8.89563593418265	8.310267820672282	1.0	1.0	1.0	8.4824	89.1619	81.3827	66.0	2493778.0	0.0	223.0	78.6221	-0.1471	1220.4974	1048.8216	1081.0	390809.59815049544	66.0	2098.0	629.5792	0.9269	167.5906	1421.6498	1420.0	609521.0223701628	943.0	1903.0	290.1618	2.4147	168.39	1135.8851	1131.0	580614.3795511047	778.0	1506.0	226.5318	0.25211022520805004	0.550015683154878	0.5520059548305022	0.47979673537755796
sub-24663_ses-1_rec-norm_T2w	0.8643117318435753	0.959871874306702	0.4724	8557.3012	2.57774	2.51986	2.80308	2.41028	0.26471774889656613	0.37368198493890087	0.361600266164533	0.9116467833518982	0.248808467388153	0.0	0.0016687198641546146	7.976963498463521	7.855431218653901	7.89850621347224	176	256	256	1.6985351236208872	5.103886457156882	4.129133349448238	5.584978467566942	49.81047389774329	54.81619738923625	48.94093507527739	42.1961339388526	1.0	1.0	1.0	3095.9071	0.0	6.4114	0.0	4696078.0	0.0	29.0	18.5846	-1.7851	1584.8472	1325.5702	1413.0	375951.35278728046	20.0	2608.0	831.8922	2.5494	148.4941	1549.2151	1555.0	530702.0339044532	1047.0	2064.0	304.6695	17.3366	160.9295	1230.4604	1197.0	513543.61314818624	932.0	1597.0	214.3247	0.23883299513098227	0.5450014974430953	0.553161059557645	0.4333619289142423
sub-24684_ses-1_rec-norm_T2w	0.8857975945017184	1.0221675602887532	0.5887	1319.4779	2.773426666666667	2.74119	3.08151	2.49758	0.23988453246828353	0.39318203569765364	0.3669334318340628	0.9232690930366516	0.3077399730682373	0.0	0.0017028258572500817	6.1817802313875605	6.075537119139389	6.107170581344358	176	256	256	1.8167332924067559	6.012138199835467	4.67035157438637	6.182183230916888	58.880969445568596	74.78877357345205	64.12833539053015	58.715263152569804	1.0	1.0	1.0	489.946	11.8608	15.142	8.0	3778239.0	0.0	51.0	27.6164	-0.7903	1197.6502	1008.4425	1066.0	437042.7510842737	65.0	1945.0	586.7668	0.476	128.4041	1353.76	1354.0	716333.6326444359	973.0	1739.0	225.2109	9.6606	129.363	1077.9532	1063.0	668511.6162491862	823.0	1370.0	171.9456	0.2590357839359767	0.5679686561580596	0.5693753971290082	0.4960495024133694
sub-24696_ses-1_rec-norm_T2w	1.0619451999999998	0.786654172284657	0.4902	8261.8	2.5076766666666668	2.44096	2.70365	2.37842	0.25278461118563444	0.3640729982734066	0.383142390540959	0.8043058514595032	0.23827203512191752	0.0	0.0008041199328373037	7.239763359577407	7.1317126375410735	7.170117528440121	176	256	256	1.683958091441978	4.695435750637968	4.718849256017322	7.777153925972019	87.82688664719936	105.85076617515746	93.2551310664382	86.08774037695778	1.0	1.0	1.0	17.0404	0.0	5.834	0.0	4098731.0	0.0	23.0	8.2874	-1.4474	1334.4346	1046.951	1111.0	394489.0919282995	24.0	2095.0	659.7543	0.458	149.0972	1356.5088	1339.0	568162.8553686717	923.0	1896.0	285.1703	15.3487	116.3891	1096.3401	1089.0	597922.0531456557	886.0	1327.0	140.0254	0.24049601737925244	0.528288341507764	0.5350247181876574	0.4911947623409438
sub-24699_ses-1_rec-norm_T2w	1.0455666666666665	0.7965318757739736	0.5673	4855.0392	2.5436566666666667	2.53196	2.71451	2.3845	0.259211901544135	0.36709443092115	0.37369366753471506	0.9169015288352966	0.31490622162818904	0.0	0.0007778942910180566	6.160520381326655	6.035357374906852	6.075231223232567	176	256	256	1.7592518906091252	4.7405554798438665	4.291041708373309	6.373317754666935	26.814407765193575	29.299842697460953	26.55171952031979	23.540908098304833	1.0	1.0	1.0	498.8097	0.0	10.5245	0.0	3607292.0	0.0	34.0	32.4216	-1.7938	1426.9994	1262.5892	1327.0	473677.0894038193	43.0	2423.0	754.2971	2.2017	152.6663	1451.7263	1450.0	670818.8186547259	972.0	2007.0	305.8711	16.5938	145.3202	1181.1856	1165.0	682878.0920630048	914.0	1487.0	182.7932	0.24876756172627582	0.5374909637949083	0.5391474673522505	0.4461835043330936
sub-24702_ses-1_rec-norm_T2w	0.7367230563002681	1.3922866382514754	0.5165	-1.0	2.7098666666666666	2.56532	3.0528	2.51148	0.22760305305368198	0.40613472613207935	0.3662622208142386	0.7373213171958923	0.17541389465332025	0.0	0.0002788382559652394	7.402550207889441	7.332024669658022	7.338597816646545	176	256	256	1.4343175260649863	6.5743890313739906	5.100785955232257	7.293651308257795	104.75264772320168	180.5994940699538	139.95843145092863	134.52315255963043	1.0	1.0	1.0	148.3074	0.0	3.0922	0.0	4125842.0	0.0	13.0	5.3035	2.5052	953.754	794.1311	848.0	349117.81986575574	0.0	1750.0	591.2211	-0.223	161.6311	1454.9639	1462.0	622965.5896819859	1060.0	1816.0	222.3779	8.8044	113.1666	1109.4012	1089.0	561805.592298879	898.0	1379.0	149.3078	0.21415788576185135	0.5386267132378705	0.5445164845751773	0.554664227592583
