bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-24702_ses-1_task-bao_dir-AP_run-01_echo-3_part-mag_bold	[0.0008860493827160494, 0.0008744855967078189, 0.0007216460905349794, 0.0006169958847736626, 0.0005576131687242799]	[0.03151877983539095, 0.05476293456790124, 0.07379947818930042, 0.09088564444444441, 0.11834772962962962]	0	101.55735529739661	1.1038190297520656	0.9621989192148758	0.3991	69399.1562	0.11862198439590697	14	5.761316872427984	3.1023816666666666	2.906595	3.453015	2.947535	[0.00242332, 0.00211807, 0.00169181, 0.00125153, 0.000809963]	0.0016999307554215193	0.004394465126097202	243	110	110	72	2.1450813633591768	1.7610000371932983	2.0	2.0	2.0	572.4995	18.438	105.5517	21.0	686011.0	7.0	433.0	320.5481	0.2922	2062.556	5079.4697	5602.0	185189.0	435.0	8619.0	2611.5489	11.622567544109188
sub-24702_ses-1_task-bao_dir-AP_run-01_echo-4_part-mag_bold	[0.0008860493827160494, 0.0008744855967078189, 0.0007216460905349794, 0.0006169958847736626, 0.0005576131687242799]	[0.03151877983539095, 0.05476293456790124, 0.07379947818930042, 0.09088564444444441, 0.11834772962962962]	0	155.70747154789262	1.1177982292148758	0.9666716309917363	0.3779	29376.8848	0.11862198439590697	14	5.761316872427984	2.8492533333333334	2.608375	3.197615	2.74177	[0.00242332, 0.00211807, 0.00169181, 0.00125153, 0.000809963]	-0.0002851283352356404	0.0090659623965621	243	110	110	72	1.6669495292118646	1.7610000371932983	2.0	2.0	2.0	1899.3486	13.8071	58.5052	18.0	686011.0	7.0	228.0	178.831	3.7807	1802.2282	2952.7612	3146.0	185189.0	239.0	5705.0	1887.2746	7.431482748128474
sub-24702_ses-1_task-bao_dir-AP_run-01_echo-5_part-mag_bold	[0.0008860493827160494, 0.0008744855967078189, 0.0007216460905349794, 0.0006169958847736626, 0.0005576131687242799]	[0.03151877983539095, 0.05476293456790124, 0.07379947818930042, 0.09088564444444441, 0.11834772962962962]	0	252.12087205619832	1.1420874314462812	0.9710172852892565	0.3587	9576.959	0.11862198439590697	14	5.761316872427984	2.5819316666666667	2.302935	2.9282	2.51466	[0.00242332, 0.00211807, 0.00169181, 0.00125153, 0.000809963]	-0.002600932726636529	0.013561244122684002	243	110	110	72	1.212112471744526	1.7610000371932983	2.0	2.0	2.0	2980.328	12.1354	41.7999	17.0	686011.0	6.0	148.0	125.3022	16.3521	1327.5574	1721.7933	1666.0	185189.0	144.0	3734.0	1374.4562	4.750167875317857
sub-24702_ses-1_task-rat_dir-PA_run-01_echo-1_part-mag_bold	[0.0006248618784530386, 0.0005584530386740331, 0.0005022375690607735, 0.0004511602209944752, 0.00041395027624309394]	[0.024931679005524867, 0.034654617403314915, 0.04623336298342541, 0.05934523121546961, 0.08353727651933701]	1	53.19735697709143	1.1343917328531854	1.0103138972022159	0.4948	40908.375	0.1116120169960295	15	4.143646408839779	2.8379216666666665	2.671045	3.024485	2.818235	[0.00395062, 0.00633705, 0.00498247, 0.00361307, 0.00230815]	-0.014582492411136627	0.015424267388880253	362	110	110	72	3.6446097475744748	1.7610000371932983	2.0	2.0	2.0	12.9849	97.7371	1064.9648	76.0	687823.0	9.0	6447.0	2445.248	2.254	2611.3229	14619.5922	15434.0	183377.0	4044.0	19635.0	4234.7354	29.88963881880045
sub-24702_ses-1_task-rat_dir-PA_run-01_echo-2_part-mag_bold	[0.0006248618784530386, 0.0005584530386740331, 0.0005022375690607735, 0.0004511602209944752, 0.00041395027624309394]	[0.024931679005524867, 0.034654617403314915, 0.04623336298342541, 0.05934523121546961, 0.08353727651933701]	1	69.09791641013855	1.1366969934349025	1.008572582797784	0.428	98215.0	0.1116120169960295	15	4.143646408839779	3.0436633333333334	2.891145	3.35365	2.886195	[0.00395062, 0.00633705, 0.00498247, 0.00361307, 0.00230815]	0.0002636265417095274	4.1772917029447854e-05	362	110	110	72	2.713532317382269	1.7610000371932983	2.0	2.0	2.0	73.2698	32.1995	270.9884	30.0	687823.0	7.0	1154.0	827.2737	0.2446	2264.2246	8585.297	9419.0	183377.0	959.0	12859.0	3471.1119	21.65006359666586
sub-24702_ses-1_task-rat_dir-PA_run-01_echo-3_part-mag_bold	[0.0006248618784530386, 0.0005584530386740331, 0.0005022375690607735, 0.0004511602209944752, 0.00041395027624309394]	[0.024931679005524867, 0.034654617403314915, 0.04623336298342541, 0.05934523121546961, 0.08353727651933701]	1	99.61524870390588	1.140463012936288	1.006667253296399	0.3977	73036.8359	0.1116120169960295	15	4.143646408839779	2.919401666666667	2.77093	3.22997	2.757305	[0.00395062, 0.00633705, 0.00498247, 0.00361307, 0.00230815]	0.0012922678142786026	0.003306224476546049	362	110	110	72	2.1546278271390924	1.7610000371932983	2.0	2.0	2.0	503.392	18.594	108.5668	21.0	687823.0	7.0	427.0	362.3333	0.1216	2062.4351	5039.9009	5571.0	183377.0	423.0	8531.0	2585.5903	14.447163589065894
sub-24702_ses-1_task-rat_dir-PA_run-01_echo-4_part-mag_bold	[0.0006248618784530386, 0.0005584530386740331, 0.0005022375690607735, 0.0004511602209944752, 0.00041395027624309394]	[0.024931679005524867, 0.034654617403314915, 0.04623336298342541, 0.05934523121546961, 0.08353727651933701]	1	152.77236338265936	1.1478702799445994	1.004042730664819	0.3774	30666.75	0.1116120169960295	15	4.143646408839779	2.658568333333333	2.48919	2.940365	2.54615	[0.00395062, 0.00633705, 0.00498247, 0.00361307, 0.00230815]	-0.0005322883953340352	0.0076985745690763	362	110	110	72	1.6757999885511077	1.7610000371932983	2.0	2.0	2.0	1696.4951	14.0151	60.4703	18.0	687823.0	6.0	230.0	207.3091	3.4874	1788.7389	2940.8982	3124.0	183377.0	236.0	5646.0	1864.1792	9.220043261535466
sub-24702_ses-1_task-rat_dir-PA_run-01_echo-5_part-mag_bold	[0.0006248618784530386, 0.0005584530386740331, 0.0005022375690607735, 0.0004511602209944752, 0.00041395027624309394]	[0.024931679005524867, 0.034654617403314915, 0.04623336298342541, 0.05934523121546961, 0.08353727651933701]	1	246.4283626058726	1.1630995501939059	1.0005964596121892	0.3591	9804.5146	0.1116120169960295	15	4.143646408839779	2.4016800000000003	2.198405	2.665705	2.34093	[0.00395062, 0.00633705, 0.00498247, 0.00361307, 0.00230815]	-0.0030200418550521135	0.012217584997415543	362	110	110	72	1.224821459905042	1.7610000371932983	2.0	2.0	2.0	3122.5111	12.3277	42.7282	17.0	687823.0	6.0	151.0	145.5708	15.4453	1312.0251	1708.385	1649.0	183377.0	147.0	3684.0	1346.315	5.743023535003886
sub-60295_ses-1_task-bao_dir-AP_run-01_echo-1_part-mag_bold	[0.0005991322314049587, 0.0005851239669421487, 0.0005513636363636363, 0.0005151652892561984, 0.0005288429752066116]	[0.021702012396694215, 0.03290890991735537, 0.04080314049586777, 0.0540348152892562, 0.07813718760330578]	1	51.5238021592946	1.1590284310788368	1.0044244007883818	0.4993	37499.793	0.13273959769311008	22	9.090909090909092	2.892321666666667	2.69397	3.02294	2.960055	[0.00329228, 0.00408235, 0.00294199, 0.00203389, 0.00126608]	-0.01136433333158493	0.035370465368032455	242	110	110	72	3.912849181052365	1.7610000371932983	2.0	2.0	2.0	11.7922	110.8092	1106.2144	86.0	682881.0	9.0	6916.0	2507.4949	2.4599	2962.1422	15953.669	16699.0	188319.0	5902.0	21108.0	4267.7228	31.76503676781431
sub-60295_ses-1_task-bao_dir-AP_run-01_echo-2_part-mag_bold	[0.0005991322314049587, 0.0005851239669421487, 0.0005513636363636363, 0.0005151652892561984, 0.0005288429752066116]	[0.021702012396694215, 0.03290890991735537, 0.04080314049586777, 0.0540348152892562, 0.07813718760330578]	1	69.89656630390041	1.1643497351867225	1.0007296121991693	0.4307	90931.9297	0.13273959769311008	22	9.090909090909092	2.9654866666666666	2.81495	3.225695	2.855815	[0.00329228, 0.00408235, 0.00294199, 0.00203389, 0.00126608]	-0.000690226792357862	0.020296672359108925	242	110	110	72	2.7048150369483346	1.7610000371932983	2.0	2.0	2.0	119.3833	36.9303	274.3728	34.0	682881.0	7.0	1234.0	866.3653	0.5692	2606.5855	9513.0716	10203.0	188319.0	1190.0	14320.0	3772.1518	21.931931505561806
sub-60295_ses-1_task-bao_dir-AP_run-01_echo-3_part-mag_bold	[0.0005991322314049587, 0.0005851239669421487, 0.0005513636363636363, 0.0005151652892561984, 0.0005288429752066116]	[0.021702012396694215, 0.03290890991735537, 0.04080314049586777, 0.0540348152892562, 0.07813718760330578]	1	105.0229521312033	1.1781683658506221	0.999093859502074	0.3943	66204.3438	0.13273959769311008	22	9.090909090909092	2.80196	2.63779	3.08369	2.6844	[0.00329228, 0.00408235, 0.00294199, 0.00203389, 0.00126608]	-0.0016968119889497757	0.02280941978096962	242	110	110	72	1.919747930123986	1.7610000371932983	2.0	2.0	2.0	526.0311	20.5971	116.483	23.0	682881.0	7.0	455.0	468.8617	1.717	2422.1312	5591.962	5924.0	188319.0	477.0	9996.0	3085.8136	13.9598412218038
sub-60295_ses-1_task-bao_dir-AP_run-01_echo-4_part-mag_bold	[0.0005991322314049587, 0.0005851239669421487, 0.0005513636363636363, 0.0005151652892561984, 0.0005288429752066116]	[0.021702012396694215, 0.03290890991735537, 0.04080314049586777, 0.0540348152892562, 0.07813718760330578]	1	166.26138527244808	1.2047261750622413	0.997183623568465	0.3626	26761.5098	0.13273959769311008	22	9.090909090909092	2.581818333333333	2.379165	2.866125	2.500165	[0.00329228, 0.00408235, 0.00294199, 0.00203389, 0.00126608]	-0.004685622174292803	0.027733707800507545	242	110	110	72	1.3264417963583839	1.7610000371932983	2.0	2.0	2.0	1007.7621	15.8859	72.046	20.0	682881.0	7.0	257.0	319.7024	7.9215	2084.1217	3322.1459	3295.0	188319.0	247.0	7038.0	2484.0828	8.721706307609566
sub-60295_ses-1_task-bao_dir-AP_run-01_echo-5_part-mag_bold	[0.0005991322314049587, 0.0005851239669421487, 0.0005513636363636363, 0.0005151652892561984, 0.0005288429752066116]	[0.021702012396694215, 0.03290890991735537, 0.04080314049586777, 0.0540348152892562, 0.07813718760330578]	1	275.638686563942	1.2370314004564318	0.9952760176763484	0.3277	8584.5918	0.13273959769311008	22	9.090909090909092	2.4217316666666666	2.19926	2.708265	2.35767	[0.00329228, 0.00408235, 0.00294199, 0.00203389, 0.00126608]	-0.008215361274778843	0.0357341505587101	242	110	110	72	0.8564983547647221	1.7610000371932983	2.0	2.0	2.0	1641.9446	14.1031	54.282	19.0	682881.0	7.0	182.0	232.8369	19.5217	1471.8809	2025.6181	1746.0	188319.0	145.0	5002.0	2038.5274	5.406661912857089
sub-60295_ses-1_task-rat_dir-PA_run-01_echo-1_part-mag_bold	[0.00020698895027624307, 0.00021980662983425416, 0.0002517955801104972, 0.0002739779005524862, 0.00030958563535911604]	[0.019341176519337016, 0.02966448038674033, 0.038332808839779006, 0.05164096215469613, 0.07477714005524862]	1	51.03246309484763	1.1616135732686987	0.9964840337396124	0.4976	36473.4102	0.10257828477152656	3	0.8287292817679558	2.719825	2.537015	2.86387	2.75859	[0.00193611, 0.00289231, 0.00208059, 0.00133604, 0.000863049]	-0.011551330797374249	0.03398425504565239	362	110	110	72	3.9688155314950557	1.7610000371932983	2.0	2.0	2.0	13.4501	113.3617	1147.985	87.0	687940.0	8.0	7083.0	2611.2948	2.4914	3019.3433	16084.1826	16597.0	183260.0	6595.5	21517.0	4181.8408	34.147541373968124
sub-60295_ses-1_task-rat_dir-PA_run-01_echo-2_part-mag_bold	[0.00020698895027624307, 0.00021980662983425416, 0.0002517955801104972, 0.0002739779005524862, 0.00030958563535911604]	[0.019341176519337016, 0.02966448038674033, 0.038332808839779006, 0.05164096215469613, 0.07477714005524862]	1	69.06741704963986	1.165410576149584	0.994880239279779	0.4299	88659.3047	0.10257828477152656	3	0.8287292817679558	2.760346666666667	2.627115	3.02062	2.633305	[0.00193611, 0.00289231, 0.00208059, 0.00133604, 0.000863049]	-0.0002858744701370597	0.016411645337939262	362	110	110	72	2.833197120333123	1.7610000371932983	2.0	2.0	2.0	122.1255	37.5913	282.1937	34.0	687940.0	7.0	1288.0	865.885	0.6971	2527.97	9631.8579	10220.0	183260.0	1484.5	14335.5	3607.2224	23.492814202792943
sub-60295_ses-1_task-rat_dir-PA_run-01_echo-3_part-mag_bold	[0.00020698895027624307, 0.00021980662983425416, 0.0002517955801104972, 0.0002739779005524862, 0.00030958563535911604]	[0.019341176519337016, 0.02966448038674033, 0.038332808839779006, 0.05164096215469613, 0.07477714005524862]	1	103.37734116725767	1.1784193730470902	0.9948958623822717	0.3969	65854.6797	0.10257828477152656	3	0.8287292817679558	2.6140466666666664	2.478315	2.87718	2.486645	[0.00193611, 0.00289231, 0.00208059, 0.00133604, 0.000863049]	-0.0006396358949132264	0.01706577278673649	362	110	110	72	2.052260668282626	1.7610000371932983	2.0	2.0	2.0	660.8463	21.1947	116.4922	23.0	687940.0	7.0	491.0	408.7692	1.7909	2192.204	5744.4907	6019.0	183260.0	613.0	9879.0	2932.8553	15.251749257557094
sub-60295_ses-1_task-rat_dir-PA_run-01_echo-4_part-mag_bold	[0.00020698895027624307, 0.00021980662983425416, 0.0002517955801104972, 0.0002739779005524862, 0.00030958563535911604]	[0.019341176519337016, 0.02966448038674033, 0.038332808839779006, 0.05164096215469613, 0.07477714005524862]	1	162.7799796741551	1.2007531816897508	0.994831846565097	0.3683	28756.0879	0.10257828477152656	3	0.8287292817679558	2.4534	2.29417	2.705325	2.360705	[0.00193611, 0.00289231, 0.00208059, 0.00133604, 0.000863049]	-0.0027071179356426	0.01983541063964367	362	110	110	72	1.4333207098355905	1.7610000371932983	2.0	2.0	2.0	1646.6178	16.4315	70.0631	20.0	687940.0	7.0	269.0	263.9087	7.3972	1869.4224	3444.8673	3402.0	183260.0	322.0	6941.0	2373.5028	9.59496334393043
sub-60295_ses-1_task-rat_dir-PA_run-01_echo-5_part-mag_bold	[0.00020698895027624307, 0.00021980662983425416, 0.0002517955801104972, 0.0002739779005524862, 0.00030958563535911604]	[0.019341176519337016, 0.02966448038674033, 0.038332808839779006, 0.05164096215469613, 0.07477714005524862]	1	266.06585063551245	1.234437863019391	0.9936419312742375	0.3351	9795.5547	0.10257828477152656	3	0.8287292817679558	2.3626633333333333	2.1864	2.60721	2.29438	[0.00193611, 0.00289231, 0.00208059, 0.00133604, 0.000863049]	-0.005356075707823038	0.025623248890042305	362	110	110	72	0.9399623969523111	1.7610000371932983	2.0	2.0	2.0	2791.4665	14.5803	52.6897	19.0	687940.0	7.0	185.0	199.4707	17.7054	1387.6811	2107.2911	1849.0	183260.0	190.0	4947.0	1967.0946	5.966263441834599
sub-PILOT01_ses-1_task-rat_dir-PA_run-01_echo-1_part-mag_bold	[0.0014300276243093925, 0.0019329834254143646, 0.0019197513812154695, 0.0016355524861878456, 0.0013600552486187846]	[0.03108482955801105, 0.04430178259668508, 0.056432361049723746, 0.07485377458563536, 0.10345177292817681]	1	48.738756512493055	1.1316978779224376	1.016669033545706	0.4654	141142.4062	0.12183242391456077	40	11.049723756906078	2.4248933333333333	2.27336	2.599485	2.401835	[0.00357937, 0.00567222, 0.00468976, 0.00329905, 0.00218134]	-0.017202163115143776	0.03975917398929596	362	110	110	72	4.74268116225722	1.7610000371932983	2.0	2.0	2.0	19.7696	47.5579	783.0536	42.0	699613.0	8.0	5032.0	1988.1382	3.6207	2447.0321	15452.1884	15792.0	171587.0	8894.0	19842.0	3329.7524	30.458046536659822
sub-PILOT01_ses-1_task-rat_dir-PA_run-01_echo-2_part-mag_bold	[0.0014300276243093925, 0.0019329834254143646, 0.0019197513812154695, 0.0016355524861878456, 0.0013600552486187846]	[0.03108482955801105, 0.04430178259668508, 0.056432361049723746, 0.07485377458563536, 0.10345177292817681]	1	66.65808740540169	1.12540249432133	1.0200561621606654	0.4101	197056.2969	0.12183242391456077	40	11.049723756906078	2.51971	2.381595	2.823595	2.35394	[0.00357937, 0.00567222, 0.00468976, 0.00329905, 0.00218134]	-0.0037490916438400745	0.018195699900388718	362	110	110	72	3.175539967021606	1.7610000371932983	2.0	2.0	2.0	187.8991	19.5687	187.075	22.0	699613.0	7.0	873.0	622.5208	1.231	2161.7006	9208.0874	9632.0	171587.0	2134.0	13209.0	3033.1761	20.088422030908987
sub-PILOT01_ses-1_task-rat_dir-PA_run-01_echo-3_part-mag_bold	[0.0014300276243093925, 0.0019329834254143646, 0.0019197513812154695, 0.0016355524861878456, 0.0013600552486187846]	[0.03108482955801105, 0.04430178259668508, 0.056432361049723746, 0.07485377458563536, 0.10345177292817681]	1	100.85756558642656	1.1280192555678672	1.020154480083103	0.3879	92084.9062	0.12183242391456077	40	11.049723756906078	2.4374233333333333	2.284245	2.73081	2.297215	[0.00357937, 0.00567222, 0.00468976, 0.00329905, 0.00218134]	-0.002963561564683914	0.018078304827213287	362	110	110	72	2.265986090076635	1.7610000371932983	2.0	2.0	2.0	571.7775	14.4206	92.1052	19.0	699613.0	7.0	384.0	325.7951	1.6037	1826.8736	5431.0608	5631.0	171587.0	735.0	8990.0	2485.0036	12.810412391787395
sub-PILOT01_ses-1_task-rat_dir-PA_run-01_echo-4_part-mag_bold	[0.0014300276243093925, 0.0019329834254143646, 0.0019197513812154695, 0.0016355524861878456, 0.0013600552486187846]	[0.03108482955801105, 0.04430178259668508, 0.056432361049723746, 0.07485377458563536, 0.10345177292817681]	1	160.43170783124668	1.1385795583379499	1.0155749533518015	0.3686	32534.5664	0.12183242391456077	40	11.049723756906078	2.281473333333333	2.11474	2.538535	2.191145	[0.00357937, 0.00567222, 0.00468976, 0.00329905, 0.00218134]	-0.004374985117465258	0.020447826012969017	362	110	110	72	1.5930754207257798	1.7610000371932983	2.0	2.0	2.0	1010.861	11.5905	62.7884	17.0	699613.0	7.0	248.0	212.3091	6.2936	1501.8312	3178.1849	3133.0	171587.0	385.0	6181.0	1966.6306	8.0158890063758
sub-PILOT01_ses-1_task-rat_dir-PA_run-01_echo-5_part-mag_bold	[0.0014300276243093925, 0.0019329834254143646, 0.0019197513812154695, 0.0016355524861878456, 0.0013600552486187846]	[0.03108482955801105, 0.04430178259668508, 0.056432361049723746, 0.07485377458563536, 0.10345177292817681]	1	262.8703823778394	1.1573923252631584	1.010105921052632	0.3437	10036.8193	0.12183242391456077	40	11.049723756906078	2.1739333333333337	1.993905	2.402185	2.12571	[0.00357937, 0.00567222, 0.00468976, 0.00329905, 0.00218134]	-0.00706005934625864	0.02583765983581543	362	110	110	72	1.0570522431430203	1.7610000371932983	2.0	2.0	2.0	1410.6536	11.0294	49.0299	17.0	699613.0	7.0	186.0	153.9921	15.6289	1093.6403	1878.0479	1664.0	171587.0	223.0	4301.0	1574.1844	5.037008161889389
sub-PILOT01_ses-1_task-rest_dir-AP_run-01_echo-1_part-mag_bold	[0.0008004500000000001, 0.0008815500000000002, 0.0009064, 0.00083645, 0.00078985]	[0.026128883, 0.0328508785, 0.0399969375, 0.0552843135, 0.081498544]	1	49.451883843316615	1.1219833556281402	0.995046806582915	0.4648	149150.6562	0.10020608140959862	8	4.0	2.466476666666667	2.29889	2.643655	2.456885	[0.00637885, 0.00536318, 0.00327132, 0.00201985, 0.00128007]	-0.016271719709038734	0.032469071447849274	200	110	110	72	4.615428260151092	1.7610000371932983	2.0	2.0	2.0	14.9771	45.9458	747.7682	41.0	697122.0	8.0	4843.0	1876.5838	3.5025	2493.847	15465.0883	15948.0	174078.0	8129.0	19696.0	3455.3574	32.73031571600586
sub-PILOT01_ses-1_task-rest_dir-AP_run-01_echo-2_part-mag_bold	[0.0008004500000000001, 0.0008815500000000002, 0.0009064, 0.00083645, 0.00078985]	[0.026128883, 0.0328508785, 0.0399969375, 0.0552843135, 0.081498544]	1	67.09054755206029	1.1162487011557787	0.9940882754271357	0.4095	199180.8438	0.10020608140959862	8	4.0	2.5743716666666665	2.424315	2.88321	2.41559	[0.00637885, 0.00536318, 0.00327132, 0.00201985, 0.00128007]	-0.003537639044225216	0.015500101260840893	200	110	110	72	3.0599230886378495	1.7610000371932983	2.0	2.0	2.0	132.7609	19.3109	175.7567	22.0	697122.0	7.0	830.0	554.5543	1.193	2225.012	9180.4017	9676.0	174078.0	1795.0	13228.0	3162.1619	22.738926401361823
sub-PILOT01_ses-1_task-rest_dir-AP_run-01_echo-3_part-mag_bold	[0.0008004500000000001, 0.0008815500000000002, 0.0009064, 0.00083645, 0.00078985]	[0.026128883, 0.0328508785, 0.0399969375, 0.0552843135, 0.081498544]	1	101.99720472748743	1.1226389734673365	0.9955338750251259	0.3851	90727.9062	0.10020608140959862	8	4.0	2.4956366666666665	2.31873	2.81414	2.35404	[0.00637885, 0.00536318, 0.00327132, 0.00201985, 0.00128007]	-0.00236195488832891	0.01500861719250679	200	110	110	72	2.1530464634372932	1.7610000371932983	2.0	2.0	2.0	467.5223	14.1366	84.9667	19.0	697122.0	7.0	355.0	279.5883	1.7	1964.6629	5379.098	5599.5	174078.0	620.0	9120.0	2600.726	14.492349074222147
sub-PILOT01_ses-1_task-rest_dir-AP_run-01_echo-4_part-mag_bold	[0.0008004500000000001, 0.0008815500000000002, 0.0009064, 0.00083645, 0.00078985]	[0.026128883, 0.0328508785, 0.0399969375, 0.0552843135, 0.081498544]	1	163.76984117939696	1.1346700622110548	0.99435815718593	0.3635	31245.5137	0.10020608140959862	8	4.0	2.324975	2.114325	2.62532	2.23528	[0.00637885, 0.00536318, 0.00327132, 0.00201985, 0.00128007]	-0.003846387844532728	0.017687015235424042	200	110	110	72	1.4943672159830355	1.7610000371932983	2.0	2.0	2.0	783.8799	11.3641	59.0929	17.0	697122.0	7.0	233.0	188.4618	7.0162	1626.3738	3131.6432	3077.0	174078.0	320.0	6284.0	2059.0596	8.892138420254923
sub-PILOT01_ses-1_task-rest_dir-AP_run-01_echo-5_part-mag_bold	[0.0008004500000000001, 0.0008815500000000002, 0.0009064, 0.00083645, 0.00078985]	[0.026128883, 0.0328508785, 0.0399969375, 0.0552843135, 0.081498544]	1	271.90450099005034	1.155738429949749	0.9921517738190949	0.336	9128.3418	0.10020608140959862	8	4.0	2.1974400000000003	1.96877	2.48829	2.13526	[0.00637885, 0.00536318, 0.00327132, 0.00201985, 0.00128007]	-0.006801208481192589	0.023764971643686295	200	110	110	72	0.9733392373481217	1.7610000371932983	2.0	2.0	2.0	968.7371	10.823	46.9844	17.0	697122.0	7.0	177.0	139.7236	17.5907	1163.4795	1842.6484	1602.0	174078.0	188.0	4372.0	1645.8757	5.399550046829972
sub-PILOT02_ses-1_task-bao_dir-AP_run-01_echo-1_part-mag_bold	[0.0012735684647302906, 0.0014170539419087137, 0.0013252282157676348, 0.0011674688796680498, 0.0010196265560165976]	[0.03945067427385892, 0.06846524315352698, 0.08677413526970953, 0.10496604315352696, 0.13187006597510373]	2	55.02525078458333	1.091056660208333	0.9621525655833325	0.5075	61316.6484	0.28478306521609187	138	57.261410788381745	2.815405	2.60849	3.085	2.752725	[0.00653673, 0.00344322, 0.0021917, 0.00173961, 0.00129466]	-0.01941416785120964	0.048540711402893066	241	110	110	72	4.1748972847242625	1.7610000371932983	2.0	2.0	2.0	13.4713	85.2712	1039.4944	68.0	668278.0	8.0	6488.0	2427.6278	2.7804	3022.3302	16418.117	16953.0	202922.0	7394.0	21498.0	4060.6887	25.628661082708277
sub-PILOT02_ses-1_task-bao_dir-AP_run-01_echo-2_part-mag_bold	[0.0012735684647302906, 0.0014170539419087137, 0.0013252282157676348, 0.0011674688796680498, 0.0010196265560165976]	[0.03945067427385892, 0.06846524315352698, 0.08677413526970953, 0.10496604315352696, 0.13187006597510373]	2	74.16910568870838	1.0730641192083334	0.9550072637083326	0.4485	117912.6562	0.28478306521609187	138	57.261410788381745	2.952261666666667	2.79569	3.285515	2.77558	[0.00653673, 0.00344322, 0.0021917, 0.00173961, 0.00129466]	-0.0031495799776166677	0.017598038539290428	241	110	110	72	2.9813684013296267	1.7610000371932983	2.0	2.0	2.0	99.7875	33.5769	255.9828	31.0	668278.0	7.0	1178.0	743.4897	1.033	2488.0556	10048.3692	10575.0	202922.0	1795.0	14571.0	3547.0202	16.946559644071385
sub-PILOT02_ses-1_task-bao_dir-AP_run-01_echo-3_part-mag_bold	[0.0012735684647302906, 0.0014170539419087137, 0.0013252282157676348, 0.0011674688796680498, 0.0010196265560165976]	[0.03945067427385892, 0.06846524315352698, 0.08677413526970953, 0.10496604315352696, 0.13187006597510373]	2	107.63358488066663	1.079955172625	0.9554916807083329	0.4208	84655.9375	0.28478306521609187	138	57.261410788381745	2.8230383333333333	2.65997	3.172775	2.63637	[0.00653673, 0.00344322, 0.0021917, 0.00173961, 0.00129466]	-0.0006510449456982315	0.01621895097196102	241	110	110	72	2.229048830076351	1.7610000371932983	2.0	2.0	2.0	573.4047	19.8767	109.8054	22.0	668278.0	6.0	483.0	339.7487	1.6974	2092.2746	6077.3182	6350.0	202922.0	707.0	9983.0	2848.7417	11.104129035724327
sub-PILOT02_ses-1_task-bao_dir-AP_run-01_echo-4_part-mag_bold	[0.0012735684647302906, 0.0014170539419087137, 0.0013252282157676348, 0.0011674688796680498, 0.0010196265560165976]	[0.03945067427385892, 0.06846524315352698, 0.08677413526970953, 0.10496604315352696, 0.13187006597510373]	2	162.1773078919167	1.0974114770416665	0.9590345232916672	0.3974	36034.4844	0.28478306521609187	138	57.261410788381745	2.620795	2.42242	2.98593	2.454035	[0.00653673, 0.00344322, 0.0021917, 0.00173961, 0.00129466]	-0.0013014767318964005	0.01926318369805813	241	110	110	72	1.6261009638465944	1.7610000371932983	2.0	2.0	2.0	1298.1042	15.1705	68.4529	19.0	668278.0	6.0	274.0	216.9171	7.7459	1739.4339	3669.6293	3681.0	202922.0	372.0	6905.0	2263.6915	7.287889173720032
sub-PILOT02_ses-1_task-bao_dir-AP_run-01_echo-5_part-mag_bold	[0.0012735684647302906, 0.0014170539419087137, 0.0013252282157676348, 0.0011674688796680498, 0.0010196265560165976]	[0.03945067427385892, 0.06846524315352698, 0.08677413526970953, 0.10496604315352696, 0.13187006597510373]	2	254.21929403925006	1.119201680041666	0.9633577028750004	0.3678	12593.4883	0.28478306521609187	138	57.261410788381745	2.4719700000000002	2.240995	2.859445	2.31547	[0.00653673, 0.00344322, 0.0021917, 0.00173961, 0.00129466]	-0.002908086171373725	0.02509315311908722	241	110	110	72	1.1048899579972156	1.7610000371932983	2.0	2.0	2.0	1948.749	13.448	51.9516	18.0	668278.0	6.0	194.0	159.1024	21.4701	1295.5205	2225.5389	2039.0	202922.0	223.0	4800.0	1845.4281	4.778903543250635
