onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
316.018	0.2	621	17	0	47	9	11	10	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Q	0	0	0	362.296499426069	362.496497426822
316.418	0.2	622	17	0	47	10	8	1	1	1	0	stim009_stimuli_original_vehicles_boats_1.png	B	0	0	0	362.696533461916	362.896554136998
316.818	0.2	623	17	0	47	11	13	5	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	F	0	0	0	363.0965406787	363.296542580414
317.218	0.2	624	17	0	47	12	8	1	1	1	1	stim009_stimuli_original_vehicles_boats_1.png	B	0	0	0	363.496533998317	363.696554429567
317.618	0.2	625	17	0	47	13	0	12	0	0	0	stim001_stimuli_original_animals_birds_1.png	T	0	0	0	363.896535851265	364.096550431103
318.019	0.2	626	17	0	47	14	15	7	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	J	0	0	0	364.296778832213	364.496588611713
318.418	0.2	627	17	0	47	15	3	14	0	0	0	stim004_stimuli_original_animals_birds_4.png	V	0	0	0	364.696583686775	364.896586807532
318.818	0.2	628	17	0	47	16	12	6	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	G	0	0	0	365.096596754971	365.296568668069
319.218	0.2	629	17	0	47	17	2	9	0	0	0	stim003_stimuli_original_animals_birds_3.png	L	0	0	0	365.496576665028	365.696613919194
319.618	0.2	630	17	0	47	18	9	2	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	C	0	0	0	365.896594121819	366.096590172121
320.018	0.2	631	17	0	47	19	6	12	0	0	0	stim007_stimuli_original_animals_fish_3.png	T	0	0	0	366.296598900517	366.496634204173
320.418	0.2	632	17	0	47	20	14	3	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	D	0	0	0	366.696641957329	366.896646540961
320.818	0.2	633	17	0	47	21	7	15	0	0	0	stim008_stimuli_original_animals_fish_4.png	Y	0	0	0	367.096635520749	367.296638641506
321.218	0.2	634	17	0	47	22	12	0	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	A	0	0	0	367.49665005182	367.696668288816
321.618	0.2	635	17	0	47	23	1	8	1	1	0	stim002_stimuli_original_animals_birds_2.png	K	0	0	0	367.89667579814	368.096665753197
322.018	0.2	636	17	0	47	24	5	13	0	0	0	stim006_stimuli_original_animals_fish_2.png	U	0	0	0	368.296672043478	368.496689061401
322.418	0.2	637	17	0	47	25	1	8	1	1	1	stim002_stimuli_original_animals_birds_2.png	K	0	0	0	368.696698033629	368.896674335294
322.819	0.2	638	17	0	47	26	10	11	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	R	0	0	0	369.096707200864	369.296682283486
323.218	0.2	639	17	0	47	27	13	1	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	B	0	0	0	369.496689792839	369.697151763859
323.619	0.2	640	17	0	47	28	2	8	0	0	0	stim003_stimuli_original_animals_birds_3.png	K	0	0	0	369.896734556329	370.096706469427
324.019	0.2	641	17	0	47	29	8	7	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	J	0	0	0	370.296715441655	370.496715392888
324.419	0.2	642	17	0	47	30	1	4	0	0	0	stim002_stimuli_original_animals_birds_2.png	E	0	0	0	370.696723146044	370.896761619253
324.819	0.2	643	17	0	47	31	3	10	0	0	0	stim004_stimuli_original_animals_birds_4.png	Q	0	0	0	371.096765715251	371.296793460817
325.219	0.2	644	17	0	47	32	11	5	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	F	0	0	0	371.496751720551	371.69675971751
