onset	duration	trial_type
0.000	8.000	Fixation
8.000	7.000	Right
15.000	7.400	Fixation
22.500	7.000	Right
29.500	8.700	Fixation
38.200	7.000	Left
45.200	7.800	Fixation
53.100	7.000	Left
60.100	8.900	Fixation
69.100	7.000	Left
76.100	6.900	Fixation
83.000	7.000	Left
90.000	7.200	Fixation
97.200	7.000	Right
104.200	7.500	Fixation
111.700	7.000	Left
118.700	5.500	Fixation
124.300	7.000	Left
131.300	8.200	Fixation
139.500	7.000	Both
146.500	5.700	Fixation
152.300	7.000	Both
159.300	5.400	Fixation
164.700	7.000	Right
171.700	5.900	Fixation
177.600	7.000	Right
184.600	6.300	Fixation
190.900	7.000	Both
197.900	6.500	Fixation
204.400	7.000	Left
211.400	5.400	Fixation
216.900	7.000	Right
223.900	7.200	Fixation
231.100	7.000	Both
238.100	6.600	Fixation
244.800	7.000	Left
251.800	5.800	Fixation
257.600	7.000	Left
264.600	7.500	Fixation
272.100	7.000	Both
279.100	9.000	Fixation
288.100	7.000	Both
295.100	5.700	Fixation
300.800	7.000	Left
307.800	6.000	Fixation
313.900	7.000	Both
320.900	7.100	Fixation
328.100	7.000	Right
335.100	6.300	Fixation
341.400	7.000	Both
348.400	8.200	Fixation
356.600	7.000	Left
363.600	8.600	Fixation
372.300	7.000	Both
379.300	8.000	Fixation
387.300	7.000	Left
394.300	8.100	Fixation
402.400	7.000	Left
409.400	5.200	Fixation
414.700	7.000	Left
421.700	7.700	Fixation
429.400	7.000	Right
436.400	5.700	Fixation
442.200	7.000	Right
449.200	7.900	Fixation
457.100	7.000	Left
464.100	8.900	Fixation
472.900	7.000	Left
479.900	6.700	Fixation
486.700	7.000	Right
493.700	6.100	Fixation
499.800	7.000	Right
506.800	8.700	Fixation
515.500	7.000	Right
522.500	6.400	Fixation
528.900	7.000	Both
535.900	5.500	Fixation
541.400	7.000	Right
548.400	8.300	Fixation
556.800	7.000	Right
563.800	6.300	Fixation
570.100	7.000	Right
577.100	8.500	Fixation
585.700	7.000	Both
592.700	6.100	Fixation
598.800	7.000	Right
605.800	6.900	Fixation
612.700	7.000	Both
619.700	7.600	Fixation
627.400	7.000	Both
634.400	5.400	Fixation
639.800	7.000	Left
646.800	5.300	Fixation
652.100	7.000	Left
659.100	8.300	Fixation
667.400	7.000	Right
674.400	9.000	Fixation
683.500	7.000	Both
690.500	5.200	Fixation
695.700	7.000	Right
702.700	6.000	Fixation
708.700	7.000	Both
715.700	6.400	Fixation
722.200	7.000	Both
729.200	5.400	Fixation
734.600	7.000	Both
741.600	5.300	Fixation
746.900	7.000	Right
753.900	8.000	Fixation
762.000	7.000	Both
769.000	6.400	Fixation
775.400	7.000	Right
782.400	7.200	Fixation
789.600	7.000	Left
796.600	6.700	Fixation
803.300	7.000	Left
810.300	6.300	Fixation
816.600	7.000	Both
823.600	7.800	Fixation
831.300	7.000	Both
838.300	9.000	Fixatio
