onset	duration	sample	type	value
0	n/a	1	Epoch	n/a
0	n/a	1	CM_in_range	n/a
2.20751953125	n/a	4522	STATUS	20
5.5908203125	n/a	11451	STATUS	10
9.25732421875	n/a	18960	STATUS	10
12.75732421875	n/a	26128	STATUS	10
36.18994140625	n/a	74118	STATUS	200
38.6064453125	n/a	79067	STATUS	100
40.77294921875	n/a	83504	STATUS	200
42.73974609375	n/a	87532	STATUS	200
44.52294921875	n/a	91184	STATUS	200
46.30615234375	n/a	94836	STATUS	100
48.33984375	n/a	99001	STATUS	200
50.07275390625	n/a	102550	STATUS	100
51.9892578125	n/a	106475	STATUS	100
53.97265625	n/a	110537	STATUS	100
55.755859375	n/a	114189	STATUS	100
57.60595703125	n/a	117978	STATUS	200
59.58935546875	n/a	122040	STATUS	100
61.42236328125	n/a	125794	STATUS	100
63.35595703125	n/a	129754	STATUS	200
65.5390625	n/a	134225	STATUS	200
67.755859375	n/a	138765	STATUS	200
69.70556640625	n/a	142758	STATUS	100
71.63916015625	n/a	146718	STATUS	100
73.5888671875	n/a	150711	STATUS	200
75.43896484375	n/a	154500	STATUS	200
77.25537109375	n/a	158220	STATUS	100
79.23876953125	n/a	162282	STATUS	100
81.05517578125	n/a	166002	STATUS	200
83.4716796875	n/a	170951	STATUS	200
85.3720703125	n/a	174843	STATUS	200
87.671875	n/a	179553	STATUS	200
89.78857421875	n/a	183888	STATUS	100
91.87158203125	n/a	188154	STATUS	100
93.9716796875	n/a	192455	STATUS	100
95.8046875	n/a	196209	STATUS	200
98.021484375	n/a	200749	STATUS	200
100.0380859375	n/a	204879	STATUS	100
102.0380859375	n/a	208975	STATUS	100
104.0380859375	n/a	213071	STATUS	200
105.87109375	n/a	216825	STATUS	100
107.73779296875	n/a	220648	STATUS	200
109.52099609375	n/a	224300	STATUS	100
111.3544921875	n/a	228055	STATUS	100
113.25439453125	n/a	231946	STATUS	200
158.60302734375	n/a	324820	STATUS	200
160.802734375	n/a	329325	STATUS	100
162.66943359375	n/a	333148	STATUS	100
164.43603515625	n/a	336766	STATUS	200
166.11962890625	n/a	340214	STATUS	200
167.7529296875	n/a	343559	STATUS	100
169.3193359375	n/a	346767	STATUS	100
170.98583984375	n/a	350180	STATUS	200
172.66943359375	n/a	353628	STATUS	100
174.369140625	n/a	357109	STATUS	200
176.0693359375	n/a	360591	STATUS	100
177.73583984375	n/a	364004	STATUS	200
179.46923828125	n/a	367554	STATUS	200
181.119140625	n/a	370933	STATUS	200
182.935546875	n/a	374653	STATUS	100
184.6689453125	n/a	378203	STATUS	200
186.435546875	n/a	381821	STATUS	100
188.435546875	n/a	385917	STATUS	100
190.36865234375	n/a	389876	STATUS	200
192.251953125	n/a	393733	STATUS	100
194.10205078125	n/a	397522	STATUS	200
195.83544921875	n/a	401072	STATUS	200
197.63525390625	n/a	404758	STATUS	100
199.63525390625	n/a	408854	STATUS	100
201.6015625	n/a	412881	STATUS	200
203.6181640625	n/a	417011	STATUS	200
205.634765625	n/a	421141	STATUS	200
207.41845703125	n/a	424794	STATUS	100
209.318359375	n/a	428685	STATUS	100
211.1513671875	n/a	432439	STATUS	100
213.0849609375	n/a	436399	STATUS	200
214.8681640625	n/a	440051	STATUS	200
216.701171875	n/a	443805	STATUS	100
218.50146484375	n/a	447492	STATUS	100
220.4345703125	n/a	451451	STATUS	200
222.267578125	n/a	455205	STATUS	100
224.017578125	n/a	458789	STATUS	200
225.65087890625	n/a	462134	STATUS	100
227.234375	n/a	465377	STATUS	100
229.0673828125	n/a	469131	STATUS	200
277.6162109375	n/a	568559	STATUS	200
279.349609375	n/a	572109	STATUS	100
280.9658203125	n/a	575419	STATUS	100
282.7158203125	n/a	579003	STATUS	200
284.33251953125	n/a	582314	STATUS	200
286.04931640625	n/a	585830	STATUS	100
287.765625	n/a	589345	STATUS	200
289.69921875	n/a	593305	STATUS	200
291.4326171875	n/a	596855	STATUS	100
293.18212890625	n/a	600438	STATUS	100
295.048828125	n/a	604261	STATUS	200
296.86572265625	n/a	607982	STATUS	100
298.94873046875	n/a	612248	STATUS	100
300.8486328125	n/a	616139	STATUS	100
303.0322265625	n/a	620611	STATUS	200
304.98193359375	n/a	624604	STATUS	100
306.8486328125	n/a	628427	STATUS	200
308.865234375	n/a	632557	STATUS	200
310.931640625	n/a	636789	STATUS	100
312.865234375	n/a	640749	STATUS	200
315.03173828125	n/a	645186	STATUS	100
316.78173828125	n/a	648770	STATUS	100
318.498046875	n/a	652285	STATUS	200
320.53173828125	n/a	656450	STATUS	200
322.83154296875	n/a	661160	STATUS	200
324.61474609375	n/a	664812	STATUS	200
326.4814453125	n/a	668635	STATUS	100
328.2314453125	n/a	672219	STATUS	100
330.13134765625	n/a	676110	STATUS	100
331.9814453125	n/a	679899	STATUS	200
333.66455078125	n/a	683346	STATUS	100
335.630859375	n/a	687373	STATUS	100
337.74755859375	n/a	691708	STATUS	200
339.564453125	n/a	695429	STATUS	200
341.49755859375	n/a	699388	STATUS	200
343.4140625	n/a	703313	STATUS	200
345.26416015625	n/a	707102	STATUS	200
347.1142578125	n/a	710891	STATUS	100
349.26416015625	n/a	715294	STATUS	100
351.4140625	n/a	719697	STATUS	100
376.04638671875	n/a	770144	STATUS	200
377.81298828125	n/a	773762	STATUS	200
379.6298828125	n/a	777483	STATUS	200
381.36328125	n/a	781033	STATUS	200
383.1298828125	n/a	784651	STATUS	100
384.896484375	n/a	788269	STATUS	200
386.54638671875	n/a	791648	STATUS	100
388.2294921875	n/a	795095	STATUS	100
390.212890625	n/a	799157	STATUS	100
391.91259765625	n/a	802638	STATUS	100
393.64599609375	n/a	806188	STATUS	200
395.4794921875	n/a	809943	STATUS	100
397.212890625	n/a	813493	STATUS	200
398.97900390625	n/a	817110	STATUS	100
400.62939453125	n/a	820490	STATUS	100
402.529296875	n/a	824381	STATUS	200
404.3291015625	n/a	828067	STATUS	100
406.22900390625	n/a	831958	STATUS	200
407.97900390625	n/a	835542	STATUS	200
409.74560546875	n/a	839160	STATUS	100
411.87890625	n/a	843529	STATUS	200
413.7119140625	n/a	847283	STATUS	100
415.4453125	n/a	850833	STATUS	100
417.2119140625	n/a	854451	STATUS	200
419.1787109375	n/a	858479	STATUS	100
421.228515625	n/a	862677	STATUS	200
423.14501953125	n/a	866602	STATUS	100
424.87841796875	n/a	870152	STATUS	200
426.64501953125	n/a	873770	STATUS	200
428.51171875	n/a	877593	STATUS	100
430.42822265625	n/a	881518	STATUS	100
