onset	duration	trial_type
5	3	imagine clean air
20	3	smell cookie
36	3	smell clean air
51	3	imagine cookie
74	3	imagine rose
91	3	smell rose
106	3	smell rose
121	3	imagine rose
137	3	imagine clean air
154	3	smell clean air
170	3	imagine cookie
194	3	smell cookie
212	3	imagine cookie
228	3	smell clean air
243	3	smell rose
259	3	smell cookie
276	3	imagine clean air
293	3	imagine rose
308	3	imagine clean air
323	3	imagine rose
348	3	smell cookie
371	3	smell clean air
387	3	smell rose
402	3	imagine cookie
419	3	imagine rose
442	3	smell clean air
459	3	imagine clean air
474	3	imagine cookie
490	3	smell rose
507	3	smell cookie
