onset	duration	sample	value
29.2128906250	n/a	29914	2131001
29.2128906250	n/a	29914	1110001
29.2128906250	n/a	29914	1211001
29.2128906250	n/a	29914	2411021
29.2128906250	n/a	29914	2632001
29.2128906250	n/a	29914	1520001
29.2128906250	n/a	29914	3100001
29.2128906250	n/a	29914	2801001
30.3652343750	n/a	31094	1520002
30.3652343750	n/a	31094	2632002
30.3652343750	n/a	31094	2611001
31.2167968750	n/a	31966	2801002
31.9179687500	n/a	32684	2310001
33.8710937500	n/a	34684	1520001
33.8710937500	n/a	34684	2611002
33.8710937500	n/a	34684	2632001
36.8769531250	n/a	37762	2561001
36.8769531250	n/a	37762	2741421
36.9267578125	n/a	37813	2310002
36.9267578125	n/a	37813	2791021
36.9433593750	n/a	37830	2541001
37.2607421875	n/a	38155	1320001
37.6279296875	n/a	38531	2310001
38.5136718750	n/a	39438	2310002
38.5136718750	n/a	39438	4111101
38.6630859375	n/a	39591	4112301
38.8808593750	n/a	39814	2741422
38.9306640625	n/a	39865	2791022
39.8994140625	n/a	40857	2561001
39.8994140625	n/a	40857	2741421
41.9023437500	n/a	42908	2741422
42.6875000000	n/a	43712	2310001
42.9208984375	n/a	43951	2561001
42.9208984375	n/a	43951	2741421
43.4052734375	n/a	44447	2310002
43.4052734375	n/a	44447	4111101
44.9248046875	n/a	46003	2741422
45.1591796875	n/a	46243	1520002
45.1591796875	n/a	46243	2632002
45.1591796875	n/a	46243	2611001
45.4921875000	n/a	46584	1410001
48.5146484375	n/a	49679	2551001
48.5146484375	n/a	49679	2731121
49.3164062500	n/a	50500	1320002
49.3828125000	n/a	50568	1410002
49.7167968750	n/a	50910	2310001
50.3349609375	n/a	51543	1510001
50.3349609375	n/a	51543	2611002
50.3349609375	n/a	51543	2622001
50.5185546875	n/a	51731	2731122
50.6015625000	n/a	51816	2310002
50.6015625000	n/a	51816	4311001
50.6015625000	n/a	51816	2511001
50.6015625000	n/a	51816	2751021
50.6015625000	n/a	51816	2752021
50.8193359375	n/a	52039	4111101
51.6875000000	n/a	52928	1510002
51.6875000000	n/a	52928	2622002
51.6875000000	n/a	52928	2611001
52.6054687500	n/a	53868	2751022
55.6113281250	n/a	56946	2752022
56.5458984375	n/a	57903	2310001
57.2636718750	n/a	58638	2310002
57.2636718750	n/a	58638	4111101
57.3642578125	n/a	58741	1310001
62.8740234375	n/a	64383	2310001
63.5253906250	n/a	65050	2310002
63.5253906250	n/a	65050	4111101
64.2773437500	n/a	65820	2571001
64.2773437500	n/a	65820	3100002
64.2773437500	n/a	65820	3100001
64.2773437500	n/a	65820	2801001
66.2802734375	n/a	67871	2801002
67.9501953125	n/a	69581	2320001
68.7011718750	n/a	70350	4111201
68.7011718750	n/a	70350	2781021
68.7187500000	n/a	70368	2541001
68.8857421875	n/a	70539	2320002
68.8857421875	n/a	70539	4122101
69.8203125000	n/a	71496	1310002
70.7050781250	n/a	72402	2781022
72.2412109375	n/a	73975	1211002
72.2412109375	n/a	73975	2411022
72.2412109375	n/a	73975	1233001
72.2412109375	n/a	73975	2421011
72.2412109375	n/a	73975	4211301
74.0947265625	n/a	75873	2310001
74.2949218750	n/a	76078	1420001
76.7998046875	n/a	78643	2310002
76.7998046875	n/a	78643	4111101
77.3173828125	n/a	79173	2551001
77.3173828125	n/a	79173	2731221
77.9013671875	n/a	79771	1320001
79.3212890625	n/a	81225	2731222
79.5878906250	n/a	81498	2310001
80.3398437500	n/a	82268	2551001
80.3398437500	n/a	82268	2731221
80.5898437500	n/a	82524	2310002
80.5898437500	n/a	82524	4111101
81.7089843750	n/a	83670	1420002
82.3427734375	n/a	84319	2731222
84.9814453125	n/a	87021	2310001
85.7158203125	n/a	87773	2310002
85.7158203125	n/a	87773	4111101
89.7568359375	n/a	91911	1420001
90.2246093750	n/a	92390	1320002
90.6748046875	n/a	92851	2310001
91.3261718750	n/a	93518	2310002
91.3261718750	n/a	93518	4111101
92.3447265625	n/a	94561	1420002
96.8359375000	n/a	99160	2310001
97.4873046875	n/a	99827	2310002
97.4873046875	n/a	99827	4111101
98.2724609375	n/a	100631	1330001
102.3300781250	n/a	104786	2320001
102.7968750000	n/a	105264	1520001
102.7968750000	n/a	105264	2611002
102.7968750000	n/a	105264	2632001
103.0146484375	n/a	105487	4111201
103.0146484375	n/a	105487	2781021
103.0312500000	n/a	105504	2541001
103.2812500000	n/a	105760	2320002
103.2812500000	n/a	105760	4122101
103.2978515625	n/a	105777	4313001
103.2978515625	n/a	105777	2511001
103.2978515625	n/a	105777	2751021
103.2978515625	n/a	105777	2752021
105.0175781250	n/a	107538	2781022
105.3017578125	n/a	107829	2751022
105.8027343750	n/a	108342	2561001
105.8027343750	n/a	108342	2741421
107.8066406250	n/a	110394	2741422
108.3076171875	n/a	110907	2752022
108.3242187500	n/a	110924	1330002
108.8251953125	n/a	111437	2561001
108.8251953125	n/a	111437	2741421
109.1591796875	n/a	111779	2310001
110.1103515625	n/a	112753	2310002
110.1103515625	n/a	112753	4111101
110.8281250000	n/a	113488	2741422
111.8466796875	n/a	114531	2561001
111.8466796875	n/a	114531	2741421
113.8505859375	n/a	116583	2741422
114.8691406250	n/a	117626	2561001
114.8691406250	n/a	117626	2741421
115.5371093750	n/a	118310	2310001
116.2714843750	n/a	119062	2310002
116.2714843750	n/a	119062	4111101
116.3720703125	n/a	119165	1310001
116.8730468750	n/a	119678	2741422
117.8916015625	n/a	120721	2561001
117.8916015625	n/a	120721	2741421
119.8945312500	n/a	122772	2741422
120.6630859375	n/a	123559	2320001
120.9130859375	n/a	123815	2561001
120.9130859375	n/a	123815	2741421
121.3974609375	n/a	124311	2320002
121.3974609375	n/a	124311	4121101
122.9169921875	n/a	125867	2741422
123.9355468750	n/a	126910	2561001
123.9355468750	n/a	126910	2741421
125.9394531250	n/a	128962	2741422
126.9580078125	n/a	130005	2561001
126.9580078125	n/a	130005	2741421
127.1582031250	n/a	130210	2310001
127.9433593750	n/a	131014	2310002
127.9433593750	n/a	131014	4111101
128.1601562500	n/a	131236	1310002
128.9619140625	n/a	132057	2741422
129.9804687500	n/a	133100	2561001
129.9804687500	n/a	133100	2741421
131.9833984375	n/a	135151	2741422
133.0019531250	n/a	136194	2561001
133.0019531250	n/a	136194	2741421
133.3867187500	n/a	136588	2310001
133.6865234375	n/a	136895	1520002
133.6865234375	n/a	136895	2632002
133.6865234375	n/a	136895	2611001
134.2041015625	n/a	137425	2310002
134.2041015625	n/a	137425	4111101
135.0058593750	n/a	138246	2741422
136.2080078125	n/a	139477	1340001
138.2451171875	n/a	141563	2571001
138.2451171875	n/a	141563	3100002
138.2451171875	n/a	141563	3100001
138.2451171875	n/a	141563	2801001
139.3300781250	n/a	142674	2310001
140.0820312500	n/a	143444	1510001
140.0820312500	n/a	143444	2611002
140.0820312500	n/a	143444	2622001
140.2490234375	n/a	143615	2801002
140.4658203125	n/a	143837	2310002
140.4658203125	n/a	143837	4111101
141.6015625000	n/a	145000	4323001
141.6015625000	n/a	145000	2521001
141.6015625000	n/a	145000	2761021
141.6015625000	n/a	145000	2762021
142.8867187500	n/a	146316	1233002
142.8867187500	n/a	146316	2421012
142.8867187500	n/a	146316	1211001
142.8867187500	n/a	146316	2411021
142.8867187500	n/a	146316	4222101
143.0869140625	n/a	146521	2561001
143.0869140625	n/a	146521	2741321
143.6044921875	n/a	147051	2761022
144.4228515625	n/a	147889	2310001
145.0908203125	n/a	148573	2741322
145.6923828125	n/a	149189	2310002
145.6923828125	n/a	149189	4111101
146.1093750000	n/a	149616	2561001
146.1093750000	n/a	149616	2741321
146.2597656250	n/a	149770	1340002
146.6103515625	n/a	150129	2762022
147.5791015625	n/a	151121	1510002
147.5791015625	n/a	151121	2622002
147.5791015625	n/a	151121	2611001
148.1132812500	n/a	151668	2741322
150.4003906250	n/a	154010	2320001
151.1855468750	n/a	154814	2320002
151.1855468750	n/a	154814	4121101
154.3076171875	n/a	158011	1320001
157.1630859375	n/a	160935	2310001
158.0478515625	n/a	161841	2310002
158.0478515625	n/a	161841	4111101
158.0810546875	n/a	161875	1410001
160.9033203125	n/a	164765	1410002
162.9736328125	n/a	166885	2310001
163.8750000000	n/a	167808	2310002
163.8750000000	n/a	167808	4111101
164.9433593750	n/a	168902	1211002
164.9433593750	n/a	168902	2411022
164.9433593750	n/a	168902	1233001
164.9433593750	n/a	168902	2421011
164.9433593750	n/a	168902	4211301
165.9619140625	n/a	169945	1410001
166.6640625000	n/a	170664	1320002
168.5000000000	n/a	172544	2310001
168.5673828125	n/a	172613	1410002
169.2011718750	n/a	173262	2310002
169.2011718750	n/a	173262	4111101
174.5449218750	n/a	178734	2310001
174.7119140625	n/a	178905	1320001
175.3798828125	n/a	179589	2310002
175.3798828125	n/a	179589	4111101
180.7890625000	n/a	185128	2320001
181.5908203125	n/a	185949	2320002
181.5908203125	n/a	185949	4121101
186.5664062500	n/a	191044	2310001
187.1337890625	n/a	191625	1320002
187.2841796875	n/a	191779	2310002
187.2841796875	n/a	191779	4111101
191.8925781250	n/a	196498	2310001
192.5439453125	n/a	197165	2310002
192.5439453125	n/a	197165	4111101
195.1826171875	n/a	199867	1330001
197.1523437500	n/a	201884	2310001
197.8037109375	n/a	202551	2310002
197.8037109375	n/a	202551	4111101
199.6904296875	n/a	204483	1520001
199.6904296875	n/a	204483	2611002
199.6904296875	n/a	204483	2632001
201.5107421875	n/a	206347	1233002
201.5107421875	n/a	206347	2421012
201.5107421875	n/a	206347	1211001
201.5107421875	n/a	206347	2411021
201.5107421875	n/a	206347	4232101
202.6962890625	n/a	207561	2561001
202.6962890625	n/a	207561	2741421
203.6308593750	n/a	208518	2310001
204.3994140625	n/a	209305	2310002
204.3994140625	n/a	209305	4111101
204.6992187500	n/a	209612	2741422
205.2343750000	n/a	210160	1330002
205.7177734375	n/a	210655	2561001
205.7177734375	n/a	210655	2741421
207.7216796875	n/a	212707	2741422
208.7402343750	n/a	213750	2561001
208.7402343750	n/a	213750	2741421
209.4580078125	n/a	214485	2310001
210.1933593750	n/a	215238	2310002
210.1933593750	n/a	215238	4111101
210.7441406250	n/a	215802	2741422
211.7626953125	n/a	216845	2561001
211.7626953125	n/a	216845	2741421
211.9296875000	n/a	217016	1420001
212.2968750000	n/a	217392	1520002
212.2968750000	n/a	217392	2632002
212.2968750000	n/a	217392	2611001
212.4804687500	n/a	217580	1420002
213.2822265625	n/a	218401	1310001
213.7666015625	n/a	218897	2741422
215.4697265625	n/a	220641	1420001
215.5693359375	n/a	220743	2310001
216.3378906250	n/a	221530	2310002
216.3378906250	n/a	221530	4111101
217.2724609375	n/a	222487	1420002
218.3574218750	n/a	223598	1510001
218.3574218750	n/a	223598	2611002
218.3574218750	n/a	223598	2622001
219.3935546875	n/a	224659	1510002
219.3935546875	n/a	224659	2622002
219.3935546875	n/a	224659	2611001
220.7792968750	n/a	226078	2320001
221.4804687500	n/a	226796	2320002
221.4804687500	n/a	226796	4121101
221.8642578125	n/a	227189	1420001
224.8867187500	n/a	230284	2551001
224.8867187500	n/a	230284	2731221
