onset	duration	trial_type
35.126	4.0	FoilNew
41.124	4.0	LureOld
48.128	4.0	TargetOld
53.14	4.0	LureOld
62.145	4.0	FoilNew
74.144	4.0	TargetOld
79.157	4.0	LureNew
84.161	4.0	TargetOld
90.173	4.0	FoilNew
95.177	4.0	FoilNew
103.178	4.0	TargetNew
109.19	4.0	LureOld
114.206	4.0	FoilNew
120.21	4.0	TargetOld
125.211	4.0	LureOld
131.227	4.0	FoilNew
139.239	4.0	LureOld
145.259	4.0	FoilNew
150.26	4.0	LureOld
154.773	4.0	FoilNew
159.777	4.0	TargetOld
164.789	4.0	LureOld
169.794	4.0	TargetOld
176.81	4.0	FoilNew
183.822	4.0	FoilNew
188.826	4.0	TargetOld
196.826	4.0	TargetOld
201.338	4.0	FoilNew
206.342	4.0	LureNew
211.343	4.0	LureOld
216.343	4.0	LureOld
222.342	4.0	TargetOld
228.342	4.0	TargetOld
233.343	4.0	TargetOld
237.855	4.0	FoilOld
244.873	4.0	LureOld
