onset	duration	sample	value
0.001016	n/a	1.016	63
2.089016	n/a	2089.016	14
3.126016	n/a	3126.016	20
8.100016	n/a	8100.016	49
10.683016	n/a	10683.016	2
11.186016	n/a	11186.016	48
14.583016	n/a	14583.016	3
16.584016	n/a	16584.016	17
17.596016	n/a	17596.016	23
22.601016	n/a	22601.016	49
24.485016	n/a	24485.016	1
24.987016	n/a	24987.016	48
27.018016	n/a	27018.016	5
29.018016	n/a	29018.016	16
30.031016	n/a	30031.016	22
35.035016	n/a	35035.016	49
37.285016	n/a	37285.016	6
37.785016	n/a	37785.016	48
39.718016	n/a	39718.016	2
41.726016	n/a	41726.016	15
42.731016	n/a	42731.016	21
47.735016	n/a	47735.016	49
50.202016	n/a	50202.016	6
50.703016	n/a	50703.016	48
52.969016	n/a	52969.016	4
54.974016	n/a	54974.016	13
55.981016	n/a	55981.016	19
60.986016	n/a	60986.016	49
63.154016	n/a	63154.016	6
63.653016	n/a	63653.016	48
65.136016	n/a	65136.016	3
67.136016	n/a	67136.016	16
68.149016	n/a	68149.016	22
73.153016	n/a	73153.016	49
75.720016	n/a	75720.016	5
76.220016	n/a	76220.016	48
78.486016	n/a	78486.016	4
80.490016	n/a	80490.016	15
81.499016	n/a	81499.016	21
86.503016	n/a	86503.016	49
88.804016	n/a	88804.016	4
89.304016	n/a	89304.016	48
91.122016	n/a	91122.016	5
93.123016	n/a	93123.016	14
94.134016	n/a	94134.016	20
99.137016	n/a	99137.016	49
101.372016	n/a	101372.016	4
101.872016	n/a	101872.016	48
103.488016	n/a	103488.016	4
105.489016	n/a	105489.016	14
106.501016	n/a	106501.016	20
111.505016	n/a	111505.016	49
112.988016	n/a	112988.016	2
113.489016	n/a	113489.016	48
115.755016	n/a	115755.016	5
117.756016	n/a	117756.016	17
118.769016	n/a	118769.016	23
123.772016	n/a	123772.016	49
125.722016	n/a	125722.016	3
126.223016	n/a	126223.016	48
127.856016	n/a	127856.016	6
129.856016	n/a	129856.016	17
130.868016	n/a	130868.016	23
135.873016	n/a	135873.016	49
137.706016	n/a	137706.016	2
138.207016	n/a	138207.016	48
139.940016	n/a	139940.016	5
141.940016	n/a	141940.016	17
142.953016	n/a	142953.016	23
147.958016	n/a	147958.016	49
150.273016	n/a	150273.016	2
150.774016	n/a	150774.016	48
152.473016	n/a	152473.016	5
154.476016	n/a	154476.016	15
155.486016	n/a	155486.016	21
160.490016	n/a	160490.016	49
164.124016	n/a	164124.016	4
164.624016	n/a	164624.016	48
166.509016	n/a	166509.016	5
168.510016	n/a	168510.016	13
169.521016	n/a	169521.016	19
174.524016	n/a	174524.016	49
177.675016	n/a	177675.016	3
178.175016	n/a	178175.016	48
180.675016	n/a	180675.016	5
182.678016	n/a	182678.016	15
183.688016	n/a	183688.016	21
188.691016	n/a	188691.016	49
191.025016	n/a	191025.016	2
191.526016	n/a	191526.016	48
193.159016	n/a	193159.016	6
195.159016	n/a	195159.016	12
196.174016	n/a	196174.016	18
201.175016	n/a	201175.016	49
203.359016	n/a	203359.016	6
203.859016	n/a	203859.016	48
206.142016	n/a	206142.016	5
208.143016	n/a	208143.016	12
209.155016	n/a	209155.016	18
214.159016	n/a	214159.016	49
218.259016	n/a	218259.016	4
218.760016	n/a	218760.016	48
220.410016	n/a	220410.016	6
222.411016	n/a	222411.016	13
223.425016	n/a	223425.016	19
228.426016	n/a	228426.016	49
230.576016	n/a	230576.016	3
231.079016	n/a	231079.016	48
232.594016	n/a	232594.016	3
234.596016	n/a	234596.016	12
235.606016	n/a	235606.016	18
240.611016	n/a	240611.016	49
242.712016	n/a	242712.016	3
243.212016	n/a	243212.016	48
244.628016	n/a	244628.016	5
246.630016	n/a	246630.016	13
247.642016	n/a	247642.016	19
252.649016	n/a	252649.016	49
255.145016	n/a	255145.016	2
255.645016	n/a	255645.016	48
258.228016	n/a	258228.016	5
260.229016	n/a	260229.016	16
261.242016	n/a	261242.016	22
266.245016	n/a	266245.016	49
268.128016	n/a	268128.016	2
268.629016	n/a	268629.016	48
270.262016	n/a	270262.016	5
272.264016	n/a	272264.016	15
273.276016	n/a	273276.016	21
278.279016	n/a	278279.016	49
280.446016	n/a	280446.016	3
280.946016	n/a	280946.016	48
282.796016	n/a	282796.016	7
284.797016	n/a	284797.016	14
285.811016	n/a	285811.016	20
290.812016	n/a	290812.016	49
292.513016	n/a	292513.016	2
293.013016	n/a	293013.016	48
294.363016	n/a	294363.016	5
296.363016	n/a	296363.016	17
297.379016	n/a	297379.016	23
302.379016	n/a	302379.016	49
304.481016	n/a	304481.016	1
304.982016	n/a	304982.016	48
306.615016	n/a	306615.016	5
308.617016	n/a	308617.016	12
309.627016	n/a	309627.016	18
314.631016	n/a	314631.016	49
318.381016	n/a	318381.016	2
318.882016	n/a	318882.016	48
321.632016	n/a	321632.016	4
323.633016	n/a	323633.016	13
324.644016	n/a	324644.016	19
329.648016	n/a	329648.016	49
331.599016	n/a	331599.016	3
332.099016	n/a	332099.016	48
333.099016	n/a	333099.016	4
335.099016	n/a	335099.016	16
336.112016	n/a	336112.016	22
341.115016	n/a	341115.016	49
342.599016	n/a	342599.016	2
