onset	duration	sample	trial_type	response_time	stim_file	value
0.0922386533	n/a	n/a	STATUS	n/a	n/a	65535
5.7343284970	n/a	n/a	STATUS	n/a	n/a	65289
6.7343284970	n/a	n/a	STATUS	n/a	n/a	65289
7.7343284970	n/a	n/a	STATUS	n/a	n/a	65289
8.7343284970	n/a	n/a	STATUS	n/a	n/a	65289
9.7343284970	n/a	n/a	STATUS	n/a	n/a	65289
10.7343284970	n/a	n/a	STATUS	n/a	n/a	65289
11.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
12.7343284970	n/a	n/a	STATUS	n/a	n/a	65289
13.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
14.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
15.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
16.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
17.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
18.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
19.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
20.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
21.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
22.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
23.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
24.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
25.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
26.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
27.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
28.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
29.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
30.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
31.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
32.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
33.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
34.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
35.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
36.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
37.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
38.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
39.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
40.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
41.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
42.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
43.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
44.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
45.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
46.7338402158	n/a	n/a	STATUS	n/a	n/a	65289
47.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
48.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
49.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
50.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
51.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
52.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
53.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
54.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
55.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
56.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
57.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
58.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
59.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
60.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
61.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
62.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
63.7333519345	n/a	n/a	STATUS	n/a	n/a	65289
72.4906761533	n/a	n/a	STATUS	n/a	n/a	65280
75.2440941220	n/a	n/a	STATUS	n/a	n/a	65290
76.2436058408	n/a	n/a	STATUS	n/a	n/a	65290
77.2436058408	n/a	n/a	STATUS	n/a	n/a	65290
78.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
79.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
80.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
81.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
82.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
83.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
84.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
85.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
86.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
87.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
88.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
89.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
90.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
91.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
92.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
93.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
94.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
95.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
96.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
97.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
98.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
99.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
100.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
101.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
102.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
103.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
104.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
105.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
106.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
107.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
108.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
109.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
110.2431175595	n/a	n/a	STATUS	n/a	n/a	65290
111.2426292783	n/a	n/a	STATUS	n/a	n/a	65290
112.2426292783	n/a	n/a	STATUS	n/a	n/a	65290
113.2426292783	n/a	n/a	STATUS	n/a	n/a	65290
114.2426292783	n/a	n/a	STATUS	n/a	n/a	65290
115.2426292783	n/a	n/a	STATUS	n/a	n/a	65290
116.2426292783	n/a	n/a	STATUS	n/a	n/a	65290
