onset	duration	trial	value	instruction
20463	10	1	1	rest
30433	10	1	2	task
40464	10	2	1	rest
50428	10	2	2	task
60490	10	3	1	rest
70502	10	3	2	task
80530	6	4	1	rest
86241	10	4	2	task
96328	10	5	1	rest
106280	10	5	2	task
116302	10	6	1	rest
126272	10	6	2	task
136310	10	7	1	rest
146280	10	7	2	task
156325	10	8	1	rest
166333	10	8	2	task
176341	10	9	1	rest
186332	10	9	2	task
196384	10	10	1	rest
206338	10	10	2	task
