onset	duration	sample	type	value
0.625	0	321	trigger	254
1.642578125	0	842	trigger	111
323.19140625	0	165475	trigger	58
324.19140625	0	165987	trigger	42
325.560546875	0	166688	trigger	120
328.609375	0	168249	trigger	57
329.609375	0	168761	trigger	33
330.568359375	0	169252	trigger	120
332.875	0	170433	trigger	57
333.875	0	170945	trigger	41
334.904296875	0	171472	trigger	120
336.607421875	0	172344	trigger	53
337.607421875	0	172856	trigger	25
338.775390625	0	173454	trigger	120
340.724609375	0	174452	trigger	52
341.724609375	0	174964	trigger	12
344.408203125	0	176338	trigger	120
345.92578125	0	177115	trigger	53
346.92578125	0	177627	trigger	13
349.462890625	0	178926	trigger	120
350.974609375	0	179700	trigger	53
351.974609375	0	180212	trigger	13
353.126953125	0	180802	trigger	120
354.591796875	0	181552	trigger	53
355.591796875	0	182064	trigger	25
358.375	0	183489	trigger	120
359.857421875	0	184248	trigger	52
360.857421875	0	184760	trigger	20
361.927734375	0	185308	trigger	120
363.341796875	0	186032	trigger	54
364.341796875	0	186544	trigger	14
366.951171875	0	187880	trigger	120
368.525390625	0	188686	trigger	58
369.525390625	0	189198	trigger	34
371.447265625	0	190182	trigger	120
373.107421875	0	191032	trigger	54
374.107421875	0	191544	trigger	14
375.830078125	0	192426	trigger	120
377.291015625	0	193174	trigger	51
378.291015625	0	193686	trigger	19
379.4140625	0	194261	trigger	120
380.875	0	195009	trigger	55
381.875	0	195521	trigger	35
383.013671875	0	196104	trigger	120
384.57421875	0	196903	trigger	52
385.57421875	0	197415	trigger	20
386.59765625	0	197939	trigger	120
388.19140625	0	198755	trigger	55
389.19140625	0	199267	trigger	35
390.1640625	0	199765	trigger	120
391.55859375	0	200479	trigger	51
392.55859375	0	200991	trigger	11
394.197265625	0	201830	trigger	120
395.70703125	0	202603	trigger	55
396.70703125	0	203115	trigger	27
398.0859375	0	203821	trigger	120
399.408203125	0	204498	trigger	57
400.408203125	0	205010	trigger	41
402.66015625	0	206163	trigger	120
404.07421875	0	206887	trigger	58
405.07421875	0	207399	trigger	34
407.15625	0	208465	trigger	120
408.474609375	0	209140	trigger	56
409.474609375	0	209652	trigger	36
410.53125	0	210193	trigger	120
411.82421875	0	210855	trigger	56
412.82421875	0	211367	trigger	36
416.98046875	0	213495	trigger	121
418.390625	0	214217	trigger	52
419.390625	0	214729	trigger	20
420.677734375	0	215388	trigger	120
421.974609375	0	216052	trigger	55
422.974609375	0	216564	trigger	35
426.00390625	0	218115	trigger	120
427.306640625	0	218782	trigger	53
428.306640625	0	219294	trigger	21
429.1875	0	219745	trigger	120
430.5078125	0	220421	trigger	55
431.5078125	0	220933	trigger	27
432.419921875	0	221400	trigger	120
433.83984375	0	222127	trigger	58
434.83984375	0	222639	trigger	30
438.931640625	0	224734	trigger	120
440.2734375	0	225421	trigger	58
441.2734375	0	225933	trigger	30
442.083984375	0	226348	trigger	120
443.390625	0	227017	trigger	58
444.390625	0	227529	trigger	30
445.123046875	0	227904	trigger	120
446.640625	0	228681	trigger	53
447.640625	0	229193	trigger	25
448.611328125	0	229690	trigger	120
449.890625	0	230345	trigger	54
450.890625	0	230857	trigger	18
452.787109375	0	231828	trigger	120
454.08984375	0	232495	trigger	55
455.08984375	0	233007	trigger	27
456.435546875	0	233696	trigger	120
457.724609375	0	234356	trigger	54
458.724609375	0	234868	trigger	14
460.2265625	0	235637	trigger	120
461.57421875	0	236327	trigger	55
462.57421875	0	236839	trigger	35
463.77734375	0	237455	trigger	120
465.224609375	0	238196	trigger	55
466.224609375	0	238708	trigger	27
467.634765625	0	239430	trigger	120
468.890625	0	240073	trigger	57
469.890625	0	240585	trigger	37
470.994140625	0	241150	trigger	120
472.44140625	0	241891	trigger	52
473.439453125	0	242402	trigger	12
474.880859375	0	243140	trigger	120
476.224609375	0	243828	trigger	54
477.224609375	0	244340	trigger	18
478.001953125	0	244738	trigger	120
479.40625	0	245457	trigger	53
480.40625	0	245969	trigger	17
481.34375	0	246449	trigger	120
482.607421875	0	247096	trigger	56
483.607421875	0	247608	trigger	28
484.447265625	0	248038	trigger	120
485.7578125	0	248709	trigger	57
486.7578125	0	249221	trigger	37
487.873046875	0	249792	trigger	120
489.2734375	0	250509	trigger	56
490.2734375	0	251021	trigger	28
491.904296875	0	251856	trigger	120
493.65625	0	252753	trigger	56
494.65625	0	253265	trigger	28
496.3203125	0	254117	trigger	120
497.7734375	0	254861	trigger	51
498.7734375	0	255373	trigger	19
500.12890625	0	256067	trigger	120
501.423828125	0	256730	trigger	52
502.423828125	0	257242	trigger	12
504.12890625	0	258115	trigger	120
505.47265625	0	258803	trigger	56
506.47265625	0	259315	trigger	36
508.46484375	0	260335	trigger	120
509.82421875	0	261031	trigger	58
510.82421875	0	261543	trigger	30
513.359375	0	262841	trigger	120
514.755859375	0	263556	trigger	57
515.755859375	0	264068	trigger	37
516.638671875	0	264520	trigger	120
553.15625	0	283217	trigger	58
554.15625	0	283729	trigger	34
555.279296875	0	284304	trigger	120
557.990234375	0	285692	trigger	57
558.990234375	0	286204	trigger	37
559.708984375	0	286572	trigger	120
561.056640625	0	287262	trigger	55
562.056640625	0	287774	trigger	35
563.35546875	0	288439	trigger	120
564.923828125	0	289242	trigger	53
565.921875	0	289753	trigger	25
566.908203125	0	290258	trigger	120
568.15625	0	290897	trigger	58
569.15625	0	291409	trigger	38
570.95703125	0	292331	trigger	121
572.20703125	0	292971	trigger	55
573.20703125	0	293483	trigger	27
574.203125	0	293993	trigger	120
575.439453125	0	294626	trigger	54
576.439453125	0	295138	trigger	22
577.484375	0	295673	trigger	120
578.72265625	0	296307	trigger	58
579.72265625	0	296819	trigger	42
580.69921875	0	297319	trigger	120
581.921875	0	297945	trigger	52
582.921875	0	298457	trigger	20
585.388671875	0	299720	trigger	120
586.671875	0	300377	trigger	51
587.671875	0	300889	trigger	19
588.78125	0	301457	trigger	120
590.0234375	0	302093	trigger	52
591.0234375	0	302605	trigger	20
591.99609375	0	303103	trigger	120
593.255859375	0	303748	trigger	51
594.255859375	0	304260	trigger	11
595.001953125	0	304642	trigger	120
596.48828125	0	305403	trigger	58
597.48828125	0	305915	trigger	30
598.68359375	0	306527	trigger	120
600.15625	0	307281	trigger	55
601.15625	0	307793	trigger	35
602.21875	0	308337	trigger	120
603.5234375	0	309005	trigger	53
604.5234375	0	309517	trigger	25
605.46875	0	310001	trigger	120
606.822265625	0	310694	trigger	58
607.822265625	0	311206	trigger	34
609.1953125	0	311909	trigger	120
610.705078125	0	312682	trigger	54
611.705078125	0	313194	trigger	26
612.5390625	0	313621	trigger	120
613.85546875	0	314295	trigger	58
614.85546875	0	314807	trigger	38
615.962890625	0	315374	trigger	120
617.33984375	0	316079	trigger	52
618.33984375	0	316591	trigger	20
621.482421875	0	318200	trigger	120
622.65625	0	318801	trigger	52
623.65625	0	319313	trigger	20
624.44140625	0	319715	trigger	120
