onset	duration	trial	value	instruction
16904	10	1	1	rest
26881	4	1	2	task
31220	10	2	1	rest
41184	10	2	2	task
51212	10	3	1	rest
61206	10	3	2	task
71227	10	4	1	rest
81234	10	4	2	task
91247	10	5	1	rest
101242	10	5	2	task
111270	10	6	1	rest
121249	10	6	2	task
131270	10	7	1	rest
141242	10	7	2	task
151289	10	8	1	rest
161271	10	8	2	task
171324	10	9	1	rest
181313	10	9	2	task
191328	7	10	1	rest
198141	4	10	2	task
