onset	duration	trial	value	instruction
17469	10	1	1	rest
27459	10	1	2	task
37492	10	2	1	rest
47457	10	2	2	task
57495	10	3	1	rest
67498	10	3	2	task
77516	10	4	1	rest
87533	4	4	2	task
91522	10	5	1	rest
101509	10	5	2	task
111560	10	6	1	rest
121507	10	6	2	task
131568	10	7	1	rest
141538	10	7	2	task
151596	10	8	1	rest
161561	10	8	2	task
171604	10	9	1	rest
181617	10	9	2	task
191625	10	10	1	rest
201595	10	10	2	task
