onset	duration	sample	trial_type	response_time	stim_file	value
424.7480000000	n/a	n/a	Standard Tone	n/a	n/a	S201
426.9180000000	n/a	n/a	Standard Tone	n/a	n/a	S201
428.8320000000	n/a	n/a	Novel Tone	n/a	n/a	S202
430.9200000000	n/a	n/a	Standard Tone	n/a	n/a	S201
432.8880000000	n/a	n/a	Standard Tone	n/a	n/a	S201
434.8220000000	n/a	n/a	Standard Tone	n/a	n/a	S201
436.8000000000	n/a	n/a	Target Tone	n/a	n/a	S200
438.8220000000	n/a	n/a	Standard Tone	n/a	n/a	S201
440.9600000000	n/a	n/a	Standard Tone	n/a	n/a	S201
443.1520000000	n/a	n/a	Novel Tone	n/a	n/a	S202
445.0220000000	n/a	n/a	Standard Tone	n/a	n/a	S201
446.8500000000	n/a	n/a	Standard Tone	n/a	n/a	S201
449.0280000000	n/a	n/a	Novel Tone	n/a	n/a	S202
451.0800000000	n/a	n/a	Standard Tone	n/a	n/a	S201
452.9440000000	n/a	n/a	Standard Tone	n/a	n/a	S201
455.1320000000	n/a	n/a	Target Tone	n/a	n/a	S200
456.9060000000	n/a	n/a	Standard Tone	n/a	n/a	S201
458.9840000000	n/a	n/a	Standard Tone	n/a	n/a	S201
461.0220000000	n/a	n/a	Standard Tone	n/a	n/a	S201
463.1880000000	n/a	n/a	Novel Tone	n/a	n/a	S202
465.2960000000	n/a	n/a	Standard Tone	n/a	n/a	S201
467.5040000000	n/a	n/a	Standard Tone	n/a	n/a	S201
469.7580000000	n/a	n/a	Novel Tone	n/a	n/a	S202
