onset	duration	trial_type
6.0	1.0	c102-109_57B
8.0	1.0	c83-101_100B
10.0	1.0	c40-20_43A
12.0	1.0	c56-68_0A
14.0	1.0	c79-97_86B
18.0	1.0	c17-85_14B
22.0	1.0	c102-109_57A
24.0	1.0	c56-68_0B
26.0	1.0	c11-5_71B
28.0	1.0	c40-20_43B
32.0	1.0	c17-85_14A
34.0	1.0	c47-34_29B
38.0	1.0	c79-97_86A
42.0	1.0	c11-5_71A
46.0	1.0	c83-101_100A
50.0	1.0	c47-34_29A
56.0	1.0	c40-20_43B
60.0	1.0	c79-97_86B
62.0	1.0	c83-101_100A
66.0	1.0	c11-5_71A
72.0	1.0	c83-101_100B
74.0	1.0	c47-34_29A
76.0	1.0	c17-85_14B
82.0	1.0	c47-34_29B
84.0	1.0	c102-109_57A
90.0	1.0	c56-68_0A
92.0	1.0	c40-20_43A
96.0	1.0	c79-97_86A
98.0	1.0	c56-68_0B
100.0	1.0	c102-109_57B
104.0	1.0	c11-5_71B
110.0	1.0	c17-85_14A
116.0	1.0	c56-68_0A
120.0	1.0	c17-85_14B
124.0	1.0	c56-68_0B
130.0	1.0	c11-5_71B
134.0	1.0	c102-109_57A
136.0	1.0	c40-20_43A
140.0	1.0	c83-101_100B
142.0	1.0	c47-34_29B
144.0	1.0	c79-97_86B
148.0	1.0	c17-85_14A
152.0	1.0	c102-109_57B
156.0	1.0	c40-20_43B
160.0	1.0	c83-101_100A
164.0	1.0	c11-5_71A
166.0	1.0	c47-34_29A
168.0	1.0	c79-97_86A
170.0	1.0	c56-68_0A
176.0	1.0	c47-34_29B
180.0	1.0	c17-85_14B
184.0	1.0	c79-97_86A
186.0	1.0	c83-101_100B
188.0	1.0	c40-20_43A
194.0	1.0	c83-101_100A
200.0	1.0	c56-68_0B
206.0	1.0	c40-20_43B
208.0	1.0	c102-109_57B
210.0	1.0	c17-85_14A
216.0	1.0	c79-97_86B
220.0	1.0	c102-109_57A
226.0	1.0	c11-5_71B
230.0	1.0	c47-34_29A
232.0	1.0	c11-5_71A
236.0	1.0	c83-101_100B
238.0	1.0	c79-97_86A
242.0	1.0	c56-68_0A
248.0	1.0	c17-85_14B
250.0	1.0	c56-68_0B
252.0	1.0	c40-20_43A
254.0	1.0	c47-34_29A
258.0	1.0	c11-5_71A
260.0	1.0	c79-97_86B
266.0	1.0	c102-109_57A
270.0	1.0	c11-5_71B
274.0	1.0	c102-109_57B
278.0	1.0	c47-34_29B
282.0	1.0	c17-85_14A
284.0	1.0	c40-20_43B
288.0	1.0	c83-101_100A
