onset	duration	begsample	endsample	offset
154.3672	1.9	385919	390668	-2500
155.9464	1.9	389867	394616	-2500
157.5772	1.9	393944	398693	-2500
159.2584	1.9	398147	402896	-2500
160.9344	1.9	402337	407086	-2500
162.6668	1.9	406668	411417	-2500
164.4396	1.9	411100	415849	-2500
166.1208	1.9	415303	420052	-2500
167.7508	1.9	419378	424127	-2500
169.336	1.9	423341	428090	-2500
170.966	1.9	427416	432165	-2500
172.6472	1.9	431619	436368	-2500
174.3244	1.9	435812	440561	-2500
175.8024	1.9	439507	444256	-2500
177.4784	1.9	443697	448446	-2500
179.0068	1.9	447518	452267	-2500
180.4848	1.9	451213	455962	-2500
182.014	1.9	455036	459785	-2500
183.538	1.9	458846	463595	-2500
185.1632	1.9	462909	467658	-2500
186.844	1.9	467111	471860	-2500
188.5764	1.9	471442	476191	-2500
190.1052	1.9	475264	480013	-2500
191.8324	1.9	479582	484331	-2500
193.5136	1.9	483785	488534	-2500
195.2916	1.9	488230	492979	-2500
197.0648	1.9	492663	497412	-2500
198.5428	1.9	496358	501107	-2500
200.016	1.9	500041	504790	-2500
201.7472	1.9	504369	509118	-2500
203.2764	1.9	508192	512941	-2500
204.9024	1.9	512257	517006	-2500
206.5836	1.9	516460	521209	-2500
208.2644	1.9	520662	525411	-2500
209.7428	1.9	524358	529107	-2500
211.4188	1.9	528548	533297	-2500
213.0488	1.9	532623	537372	-2500
214.726	1.9	536816	541565	-2500
216.3512	1.9	540879	545628	-2500
217.8752	1.9	544689	549438	-2500
219.5564	1.9	548892	553641	-2500
221.0856	1.9	552715	557464	-2500
222.7104	1.9	556777	561526	-2500
224.1836	1.9	560460	565209	-2500
225.8088	1.9	564523	569272	-2500
227.2816	1.9	568205	572954	-2500
229.014	1.9	572536	577285	-2500
230.69	1.9	576726	581475	-2500
232.214	1.9	580536	585285	-2500
233.692	1.9	584231	588980	-2500
235.4244	1.9	588562	593311	-2500
237.1052	1.9	592764	597513	-2500
238.8784	1.9	597197	601946	-2500
240.5548	1.9	601388	606137	-2500
242.3368	1.9	605843	610592	-2500
244.11	1.9	610276	615025	-2500
245.8828	1.9	614708	619457	-2500
247.356	1.9	618391	623140	-2500
249.1384	1.9	622847	627596	-2500
250.6212	1.9	626554	631303	-2500
252.2472	1.9	630619	635368	-2500
253.8264	1.9	634567	639316	-2500
255.4116	1.9	638530	643279	-2500
256.9916	1.9	642480	647229	-2500
258.724	1.9	646811	651560	-2500
260.298	1.9	650746	655495	-2500
261.974	1.9	654936	659685	-2500
263.6552	1.9	659139	663888	-2500
265.1332	1.9	662834	667583	-2500
266.8652	1.9	667164	671913	-2500
268.3892	1.9	670974	675723	-2500
270.1624	1.9	675407	680156	-2500
276.74	1.9	691851	696600	-2500
278.2692	1.9	695674	700423	-2500
279.7472	1.9	699369	704118	-2500
281.2712	1.9	703179	707928	-2500
282.8044	1.9	707012	711761	-2500
284.4352	1.9	711089	715838	-2500
285.9596	1.9	714900	719649	-2500
287.4376	1.9	718595	723344	-2500
288.9156	1.9	722290	727039	-2500
290.5456	1.9	726365	731114	-2500
292.126	1.9	730316	735065	-2500
293.908	1.9	734771	739520	-2500
295.64	1.9	739101	743850	-2500
297.4132	1.9	743534	748283	-2500
299.1504	1.9	747877	752626	-2500
300.6744	1.9	751687	756436	-2500
302.2484	1.9	755622	760371	-2500
304.0268	1.9	760068	764817	-2500
305.8048	1.9	764513	769262	-2500
307.5868	1.9	768968	773717	-2500
309.268	1.9	773171	777920	-2500
310.8892	1.9	777224	781973	-2500
312.6164	1.9	781542	786291	-2500
314.3484	1.9	785872	790621	-2500
315.8264	1.9	789567	794316	-2500
317.6084	1.9	794022	798771	-2500
319.3356	1.9	798340	803089	-2500
320.8648	1.9	802163	806912	-2500
322.592	1.9	806481	811230	-2500
324.1708	1.9	810428	815177	-2500
325.6492	1.9	814124	818873	-2500
327.28	1.9	818201	822950	-2500
328.804	1.9	822011	826760	-2500
330.4344	1.9	826087	830836	-2500
332.2076	1.9	830520	835269	-2500
333.8836	1.9	834710	839459	-2500
335.6108	1.9	839028	843777	-2500
337.1848	1.9	842963	847712	-2500
338.9168	1.9	847293	852042	-2500
340.552	1.9	851381	856130	-2500
342.178	1.9	855446	860195	-2500
343.9552	1.9	859889	864638	-2500
345.6872	1.9	864219	868968	-2500
347.3644	1.9	868412	873161	-2500
348.8424	1.9	872107	876856	-2500
350.4216	1.9	876055	880804	-2500
351.9968	1.9	879993	884742	-2500
353.5756	1.9	883940	888689	-2500
355.202	1.9	888006	892755	-2500
356.7348	1.9	891838	896587	-2500
358.3152	1.9	895789	900538	-2500
360.0472	1.9	900119	904868	-2500
361.7792	1.9	904449	909198	-2500
363.5116	1.9	908780	913529	-2500
365.0916	1.9	912730	917479	-2500
366.8736	1.9	917185	921934	-2500
368.5548	1.9	921388	926137	-2500
370.328	1.9	925821	930570	-2500
372.06	1.9	930151	934900	-2500
373.5332	1.9	933834	938583	-2500
375.1132	1.9	937784	942533	-2500
376.5912	1.9	941479	946228	-2500
378.2672	1.9	945669	950418	-2500
379.7404	1.9	949352	954101	-2500
381.4724	1.9	953682	958431	-2500
383.0976	1.9	957745	962494	-2500
384.6216	1.9	961555	966304	-2500
386.1556	1.9	965390	970139	-2500
387.6328	1.9	969083	973832	-2500
389.2592	1.9	973149	977898	-2500
390.732	1.9	976831	981580	-2500
392.4592	1.9	981149	985898	-2500
394.0332	1.9	985084	989833	-2500
395.6636	1.9	989160	993909	-2500
397.2336	1.9	993085	997834	-2500
398.8636	1.9	997160	1001909	-2500
400.5448	1.9	1001363	1006112	-2500
402.1708	1.9	1005428	1010177	-2500
403.948	1.9	1009871	1014620	-2500
405.574	1.9	1013936	1018685	-2500
407.3012	1.9	1018254	1023003	-2500
408.9264	1.9	1022317	1027066	-2500
410.6024	1.9	1026507	1031256	-2500
412.1264	1.9	1030317	1035066	-2500
413.8536	1.9	1034635	1039384	-2500
415.5348	1.9	1038838	1043587	-2500
417.114	1.9	1042786	1047535	-2500
418.8868	1.9	1047218	1051967	-2500
420.3652	1.9	1050914	1055663	-2500
422.138	1.9	1055346	1060095	-2500
423.8192	1.9	1059549	1064298	-2500
425.5464	1.9	1063867	1068616	-2500
427.2736	1.9	1068185	1072934	-2500
429.0056	1.9	1072515	1077264	-2500
430.5388	1.9	1076348	1081097	-2500
432.3116	1.9	1080780	1085529	-2500
433.942	1.9	1084856	1089605	-2500
435.42	1.9	1088551	1093300	-2500
436.9492	1.9	1092374	1097123	-2500
438.722	1.9	1096806	1101555	-2500
440.3012	1.9	1100754	1105503	-2500
441.7796	1.9	1104450	1109199	-2500
443.4056	1.9	1108515	1113264	-2500
445.0308	1.9	1112578	1117327	-2500
446.8036	1.9	1117010	1121759	-2500
448.332	1.9	1120831	1125580	-2500
450.1048	1.9	1125263	1130012	-2500
451.8372	1.9	1129594	1134343	-2500
453.3612	1.9	1133404	1138153	-2500
454.8344	1.9	1137087	1141836	-2500
456.4132	1.9	1141034	1145783	-2500
458.1404	1.9	1145352	1150101	-2500
459.8164	1.9	1149542	1154291	-2500
461.3408	1.9	1153353	1158102	-2500
462.9756	1.9	1157440	1162189	-2500
464.5048	1.9	1161263	1166012	-2500
465.978	1.9	1164946	1169695	-2500
467.5532	1.9	1168884	1173633	-2500
469.2292	1.9	1173074	1177823	-2500
470.7584	1.9	1176897	1181646	-2500
472.2864	1.9	1180717	1185466	-2500
473.9124	1.9	1184782	1189531	-2500
475.4404	1.9	1188602	1193351	-2500
476.9188	1.9	1192298	1197047	-2500
478.5956	1.9	1196490	1201239	-2500
480.17	1.9	1200426	1205175	-2500
481.948	1.9	1204871	1209620	-2500
483.6752	1.9	1209189	1213938	-2500
485.2032	1.9	1213009	1217758	-2500
486.8804	1.9	1217202	1221951	-2500
493.6556	1.9	1234140	1238889	-2500
495.3368	1.9	1238343	1243092	-2500
497.018	1.9	1242546	1247295	-2500
498.496	1.9	1246241	1250990	-2500
499.974	1.9	1249936	1254685	-2500
501.6052	1.9	1254014	1258763	-2500
503.1292	1.9	1257824	1262573	-2500
504.6624	1.9	1261657	1266406	-2500
506.2324	1.9	1265582	1270331	-2500
508.0108	1.9	1270028	1274777	-2500
509.6868	1.9	1274218	1278967	-2500
511.414	1.9	1278536	1283285	-2500
513.09	1.9	1282726	1287475	-2500
514.8672	1.9	1287169	1291918	-2500
516.548	1.9	1291371	1296120	-2500
518.1844	1.9	1295462	1300211	-2500
519.7084	1.9	1299272	1304021	-2500
521.1816	1.9	1302955	1307704	-2500
522.8576	1.9	1307145	1311894	-2500
524.5848	1.9	1311463	1316212	-2500
526.0576	1.9	1315145	1319894	-2500
527.734	1.9	1319336	1324085	-2500
529.466	1.9	1323666	1328415	-2500
530.9992	1.9	1327499	1332248	-2500
532.7312	1.9	1331829	1336578	-2500
534.4084	1.9	1336022	1340771	-2500
535.9824	1.9	1339957	1344706	-2500
537.5116	1.9	1343780	1348529	-2500
539.1924	1.9	1347982	1352731	-2500
540.7676	1.9	1351920	1356669	-2500
542.4988	1.9	1356248	1360997	-2500
544.028	1.9	1360071	1364820	-2500
545.76	1.9	1364401	1369150	-2500
547.492	1.9	1368731	1373480	-2500
549.2652	1.9	1373164	1377913	-2500
551.0424	1.9	1377607	1382356	-2500
552.7744	1.9	1381937	1386686	-2500
554.5064	1.9	1386267	1391016	-2500
555.9848	1.9	1389963	1394712	-2500
557.6616	1.9	1394155	1398904	-2500
559.444	1.9	1398611	1403360	-2500
560.922	1.9	1402306	1407055	-2500
562.446	1.9	1406116	1410865	-2500
564.122	1.9	1410306	1415055	-2500
565.6464	1.9	1414117	1418866	-2500
567.2252	1.9	1418064	1422813	-2500
568.9984	1.9	1422497	1427246	-2500
570.6744	1.9	1426687	1431436	-2500
572.3556	1.9	1430890	1435639	-2500
573.9308	1.9	1434828	1439577	-2500
575.6628	1.9	1439158	1443907	-2500
577.344	1.9	1443361	1448110	-2500
578.868	1.9	1447171	1451920	-2500
580.6504	1.9	1451627	1456376	-2500
582.3832	1.9	1455959	1460708	-2500
584.0136	1.9	1460035	1464784	-2500
585.7904	1.9	1464477	1469226	-2500
587.4216	1.9	1468555	1473304	-2500
588.9456	1.9	1472365	1477114	-2500
590.4188	1.9	1476048	1480797	-2500
592.15	1.9	1480376	1485125	-2500
593.628	1.9	1484071	1488820	-2500
595.36	1.9	1488401	1493150	-2500
597.0372	1.9	1492594	1497343	-2500
598.6112	1.9	1496529	1501278	-2500
600.3436	1.9	1500860	1505609	-2500
601.8724	1.9	1504682	1509431	-2500
603.4516	1.9	1508630	1513379	-2500
605.1788	1.9	1512948	1517697	-2500
606.7028	1.9	1516758	1521507	-2500
608.3328	1.9	1520833	1525582	-2500
609.8572	1.9	1524644	1529393	-2500
611.538	1.9	1528846	1533595	-2500
613.3164	1.9	1533292	1538041	-2500
614.9924	1.9	1537482	1542231	-2500
616.7196	1.9	1541800	1546549	-2500
618.2436	1.9	1545610	1550359	-2500
620.0256	1.9	1550065	1554814	-2500
621.758	1.9	1554396	1559145	-2500
623.5308	1.9	1558828	1563577	-2500
625.106	1.9	1562766	1567515	-2500
626.8372	1.9	1567094	1571843	-2500
628.4124	1.9	1571032	1575781	-2500
630.1444	1.9	1575362	1580111	-2500
631.6224	1.9	1579057	1583806	-2500
633.1976	1.9	1582995	1587744	-2500
634.9288	1.9	1587323	1592072	-2500
636.7016	1.9	1591755	1596504	-2500
638.332	1.9	1595831	1600580	-2500
640.064	1.9	1600161	1604910	-2500
641.644	1.9	1604111	1608860	-2500
643.2744	1.9	1608187	1612936	-2500
645.0472	1.9	1612619	1617368	-2500
646.6824	1.9	1616707	1621456	-2500
648.4556	1.9	1621140	1625889	-2500
650.1368	1.9	1625343	1630092	-2500
651.8688	1.9	1629673	1634422	-2500
653.596	1.9	1633991	1638740	-2500
655.0688	1.9	1637673	1642422	-2500
656.6992	1.9	1641749	1646498	-2500
658.2792	1.9	1645699	1650448	-2500
659.7572	1.9	1649394	1654143	-2500
661.3324	1.9	1653332	1658081	-2500
663.0084	1.9	1657522	1662271	-2500
664.5368	1.9	1661343	1666092	-2500
666.2636	1.9	1665660	1670409	-2500
667.8896	1.9	1669725	1674474	-2500
669.5724	1.9	1673932	1678681	-2500
671.0488	1.9	1677623	1682372	-2500
672.822	1.9	1682056	1686805	-2500
674.2992	1.9	1685749	1690498	-2500
675.778	1.9	1689446	1694195	-2500
677.3572	1.9	1693394	1698143	-2500
679.1304	1.9	1697827	1702576	-2500
680.9076	1.9	1702270	1707019	-2500
682.6808	1.9	1706703	1711452	-2500
684.4588	1.9	1711148	1715897	-2500
686.0888	1.9	1715223	1719972	-2500
687.816	1.9	1719541	1724290	-2500
689.3952	1.9	1723489	1728238	-2500
690.9244	1.9	1727312	1732061	-2500
692.6052	1.9	1731514	1736263	-2500
694.3784	1.9	1735947	1740696	-2500
696.1516	1.9	1740380	1745129	-2500
697.6248	1.9	1744063	1748812	-2500
704.1052	1.9	1760264	1765013	-2500
705.878	1.9	1764696	1769445	-2500
707.5544	1.9	1768887	1773636	-2500
709.1852	1.9	1772964	1777713	-2500
710.7184	1.9	1776797	1781546	-2500
712.4916	1.9	1781230	1785979	-2500
714.0208	1.9	1785053	1789802	-2500
715.7988	1.9	1789498	1794247	-2500
717.434	1.9	1793586	1798335	-2500
719.166	1.9	1797916	1802665	-2500
720.9392	1.9	1802349	1807098	-2500
722.4672	1.9	1806169	1810918	-2500
724.2044	1.9	1810512	1815261	-2500
725.7844	1.9	1814462	1819211	-2500
727.4604	1.9	1818652	1823401	-2500
729.0908	1.9	1822728	1827477	-2500
730.5688	1.9	1826423	1831172	-2500
732.342	1.9	1830856	1835605	-2500
733.972	1.9	1834931	1839680	-2500
735.6992	1.9	1839249	1843998	-2500
737.3804	1.9	1843452	1848201	-2500
739.1532	1.9	1847884	1852633	-2500
740.7836	1.9	1851960	1856709	-2500
742.5156	1.9	1856290	1861039	-2500
744.2888	1.9	1860723	1865472	-2500
745.9648	1.9	1864913	1869662	-2500
747.4428	1.9	1868608	1873357	-2500
749.074	1.9	1872686	1877435	-2500
750.6072	1.9	1876519	1881268	-2500
752.1872	1.9	1880469	1885218	-2500
753.6548	1.9	1884138	1888887	-2500
755.2344	1.9	1888087	1892836	-2500
756.7124	1.9	1891782	1896531	-2500
758.4856	1.9	1896215	1900964	-2500
760.2128	1.9	1900533	1905282	-2500
761.9856	1.9	1904965	1909714	-2500
763.6108	1.9	1909028	1913777	-2500
765.384	1.9	1913461	1918210	-2500
766.958	1.9	1917396	1922145	-2500
768.538	1.9	1921346	1926095	-2500
770.0164	1.9	1925042	1929791	-2500
771.4892	1.9	1928724	1933473	-2500
772.9676	1.9	1932420	1937169	-2500
774.4956	1.9	1936240	1940989	-2500
776.1716	1.9	1940430	1945179	-2500
777.65	1.9	1944126	1948875	-2500
779.4228	1.9	1948558	1953307	-2500
781.0528	1.9	1952633	1957382	-2500
782.5312	1.9	1956329	1961078	-2500
784.106	1.9	1960266	1965015	-2500
785.8792	1.9	1964699	1969448	-2500
787.5044	1.9	1968762	1973511	-2500
789.0284	1.9	1972572	1977321	-2500
790.7604	1.9	1976902	1981651	-2500
792.4916	1.9	1981230	1985979	-2500
794.0668	1.9	1985168	1989917	-2500
795.5448	1.9	1988863	1993612	-2500
797.2768	1.9	1993193	1997942	-2500
799.0092	1.9	1997524	2002273	-2500
800.5892	1.9	2001474	2006223	-2500
802.3212	1.9	2005804	2010553	-2500
804.1036	1.9	2010260	2015009	-2500
805.8816	1.9	2014705	2019454	-2500
807.6088	1.9	2019023	2023772	-2500
809.3856	1.9	2023465	2028214	-2500
811.1588	1.9	2027898	2032647	-2500
812.632	1.9	2031581	2036330	-2500
814.364	1.9	2035911	2040660	-2500
815.842	1.9	2039606	2044355	-2500
817.4772	1.9	2043694	2048443	-2500
819.2092	1.9	2048024	2052773	-2500
820.7384	1.9	2051847	2056596	-2500
822.4656	1.9	2056165	2060914	-2500
824.1468	1.9	2060368	2065117	-2500
825.6248	1.9	2064063	2068812	-2500
827.108	1.9	2067771	2072520	-2500
828.7388	1.9	2071848	2076597	-2500
830.3232	1.9	2075809	2080558	-2500
831.898	1.9	2079746	2084495	-2500
833.376	1.9	2083441	2088190	-2500
835.1496	1.9	2087875	2092624	-2500
836.6776	1.9	2091695	2096444	-2500
838.2016	1.9	2095505	2100254	-2500
839.6748	1.9	2099188	2103937	-2500
841.3048	1.9	2103263	2108012	-2500
842.8288	1.9	2107073	2111822	-2500
844.358	1.9	2110896	2115645	-2500
845.8312	1.9	2114579	2119328	-2500
847.304	1.9	2118261	2123010	-2500
848.9852	1.9	2122464	2127213	-2500
850.6616	1.9	2126655	2131404	-2500
852.1852	1.9	2130464	2135213	-2500
853.8156	1.9	2134540	2139289	-2500
855.3448	1.9	2138363	2143112	-2500
856.9196	1.9	2142300	2147049	-2500
858.596	1.9	2146491	2151240	-2500
860.272	1.9	2150681	2155430	-2500
861.7452	1.9	2154364	2159113	-2500
863.324	1.9	2158311	2163060	-2500
864.8532	1.9	2162134	2166883	-2500
866.4284	1.9	2166072	2170821	-2500
868.0024	1.9	2170007	2174756	-2500
869.6836	1.9	2174210	2178959	-2500
871.4108	1.9	2178528	2183277	-2500
872.8836	1.9	2182210	2186959	-2500
874.514	1.9	2186286	2191035	-2500
876.14	1.9	2190351	2195100	-2500
877.6132	1.9	2194034	2198783	-2500
879.2892	1.9	2198224	2202973	-2500
880.7672	1.9	2201919	2206668	-2500
882.3924	1.9	2205982	2210731	-2500
884.0736	1.9	2210185	2214934	-2500
885.8516	1.9	2214630	2219379	-2500
887.4816	1.9	2218705	2223454	-2500
889.108	1.9	2222771	2227520	-2500
890.8348	1.9	2227088	2231837	-2500
892.3132	1.9	2230784	2235533	-2500
894.0952	1.9	2235239	2239988	-2500
895.7212	1.9	2239304	2244053	-2500
897.4984	1.9	2243747	2248496	-2500
899.2712	1.9	2248179	2252928	-2500
901.0496	1.9	2252625	2257374	-2500
902.6748	1.9	2256688	2261437	-2500
904.3556	1.9	2260890	2265639	-2500
906.1288	1.9	2265323	2270072	-2500
907.81	1.9	2269526	2274275	-2500
909.542	1.9	2273856	2278605	-2500
911.2692	1.9	2278174	2282923	-2500
913.0464	1.9	2282617	2287366	-2500
914.8192	1.9	2287049	2291798	-2500
