onset	duration	trial_type	stim_file
0.7412905001547188	2.390455299988389	attention_getter	AG_train.mov
3.135319200111553	3.065821500029415	cat	cat1.png
6.203761000186205	1.282119199866429	fixation	fixation.png
7.488848100183532	3.032609599875286	fence	fence3.png
10.523522300180048	0.6686648998875171	fixation	fixation.png
11.194878100184724	3.026106499833986	rubberduck	rubberduck3.png
14.223053800174966	1.2992397998459635	fixation	fixation.png
15.525079100159928	3.0291557000018656	seabird	seabird2.png
18.55628050002269	0.9176195000763984	fixation	fixation.png
19.47711310000159	3.027238100068644	dishware	dishware2.png
22.506389799993485	1.277908300049603	fixation	fixation.png
23.787142100045457	3.017632700037211	squirrel	squirrel2.png
26.8068298001308	0.8778752000071108	fixation	fixation.png
27.687500200001523	3.0339176000561565	crab	crab2.png
30.72342010005377	1.388430600054562	fixation	fixation.png
32.11461680009961	3.0233616998884827	shelves	shelves1.png
35.14013439998962	0.5976521000266075	fixation	fixation.png
35.740626600105315	3.030746500007808	tree_	tree_2.png
38.77337389998138	0.7983349000569433	fixation	fixation.png
39.5746317000594	3.0298588001169264	towel	towel2.png
42.6065086000599	1.5384710000362247	fixation	fixation.png
44.14772430015728	3.0236169998534024	food	food3.png
47.17334970016964	0.7074676000047475	fixation	fixation.png
47.8836146001704	3.020692099817097	shoppingcart	shoppingcart1.png
50.9063363999594	0.969648800091818	fixation	fixation.png
51.87876840005629	3.026134100044146	squirrel	squirrel1.png
54.906940600136295	1.158068099990487	fixation	fixation.png
56.06801680009812	3.019388899905607	towel	towel3.png
59.08985380013473	1.0780247000511736	fixation	fixation.png
60.17105170013383	3.0164097999222577	dishware	dishware1.png
63.189950600033626	1.208931399974972	fixation	fixation.png
64.40190390008502	3.019035700010136	tree_	tree_1.png
67.42295529996045	1.29966100002639	fixation	fixation.png
68.72542050015181	3.029304799856618	fence	fence2.png
71.75677420012653	1.317003299947828	fixation	fixation.png
73.07653910014778	3.0283080998342484	rubberduck	rubberduck1.png
76.10688910004683	1.5578536000102758	fixation	fixation.png
77.66774870012887	3.019865999929607	seabird	seabird1.png
80.69016050011851	0.6664978999178857	fixation	fixation.png
81.3595595001243	3.027880999958142	shelves	shelves2.png
84.38986030011438	0.9386322000063956	fixation	fixation.png
85.33143220003694	3.022852000081912	food	food1.png
88.35655810008757	1.3874216000549495	fixation	fixation.png
89.74673350015655	3.0251119998283684	crab	crab3.png
92.77387919998728	0.8378998001571745	fixation	fixation.png
93.61460230010562	3.0232452999334782	shoppingcart	shoppingcart3.png
96.6401452999562	1.11731670005247	fixation	fixation.png
97.76036990014836	3.028870499925688	cat	cat3.png
100.79118940001354	1.2483125000726432	fixation	fixation.png
102.04238680005074	3.011955500114709	crab	crab1.png
105.05633260007016	0.7426211999263614	fixation	fixation.png
105.80199329997411	3.019011200172826	shoppingcart	shoppingcart2.png
108.82300770003349	1.2623670001048597	fixation	fixation.png
110.08855159999804	3.0325882001779974	shelves	shelves3.png
113.12318000011146	1.3021207998972386	fixation	fixation.png
114.42821350018494	3.026104899821803	rubberduck	rubberduck2.png
117.4563886001706	1.3426051998976618	fixation	fixation.png
118.80205700010993	3.0193296999204904	dishware	dishware3.png
121.82339180004784	1.092606500023976	fixation	fixation.png
122.9194418999832	3.0182588000316173	towel	towel1.png
125.93997780000792	0.7625263000372797	fixation	fixation.png
126.70538510009646	3.034172900021076	food	food2.png
129.74185060011223	0.8980326999444515	fixation	fixation.png
130.64293020009063	3.0285296998918056	tree_	tree_3.png
133.67372289998457	0.6786063001491129	fixation	fixation.png
134.35521170007996	3.0155609999783337	cat	cat2.png
137.3728658000473	0.7533907000906765	fixation	fixation.png
138.1293893000111	3.024425500072539	fence	fence1.png
141.15594139997847	0.9517239001579584	fixation	fixation.png
142.11065270006657	3.026068300008774	seabird	seabird3.png
145.13896839995869	1.2716055000200868	fixation	fixation.png
146.41355350008234	3.0238747999537736	squirrel	squirrel3.png
149.4396824000869	1.0629294998943806	fixation	fixation.png
150.5059036000166	3.0311076999641955	dishware	dishware1.png
153.53935560001992	1.1922194000799209	fixation	fixation.png
154.7348350000102	3.018939000088721	tree_	tree_2.png
157.755877800053	0.9717133000958712	fixation	fixation.png
158.73054759996012	3.0232224001083523	food	food1.png
161.7559789000079	1.282900799997151	fixation	fixation.png
163.041916300077	3.0285946000367403	squirrel	squirrel3.png
166.07256969995797	0.7219388000667095	fixation	fixation.png
166.79750720015727	3.022961099864915	towel	towel1.png
169.822538100183	0.7119880998507142	fixation	fixation.png
170.53752869996242	3.0163889001123607	fence	fence1.png
173.5559364000801	0.5827182000502944	fixation	fixation.png
174.14169279998168	3.0291782000567764	shoppingcart	shoppingcart3.png
177.1730313000735	0.8631110000424087	fixation	fixation.png
178.03946810006164	3.0140523000154644	rubberduck	rubberduck3.png
181.0556008000858	0.9023480000905691	fixation	fixation.png
181.9610815001652	3.026153199840337	shelves	shelves2.png
184.9896376000252	0.95199940004386	fixation	fixation.png
185.94465720001608	3.026106799952686	crab	crab1.png
188.9729512000922	1.0936847999691963	fixation	fixation.png
190.07018560008143	3.0167493000626564	cat	cat3.png
193.08927370002493	0.6224183000158519	fixation	fixation.png
193.7147421000991	3.022648100042716	seabird	seabird1.png
196.7396933999844	1.133804599987343	fixation	fixation.png
197.87658230005763	3.027459300123155	rubberduck	rubberduck2.png
200.90610040002505	1.0535924001596868	fixation	fixation.png
201.9627535999753	3.0240464999806136	food	food3.png
204.98911439999927	1.2324112001806498	fixation	fixation.png
206.2248422000557	3.0288178001064807	cat	cat1.png
209.2558795001824	0.922972499858588	fixation	fixation.png
210.1818818000611	3.022091600112617	towel	towel2.png
213.2060794001445	1.0022234998177737	fixation	fixation.png
214.21127129998047	3.02645600005053	dishware	dishware3.png
217.2398755000904	1.141530100023374	fixation	fixation.png
218.38482140004635	3.0190769000910223	squirrel	squirrel1.png
221.40613610018045	0.5513547998853028	fixation	fixation.png
221.9607327000704	3.026720999972895	shelves	shelves1.png
224.98961020004936	0.8918985000345856	fixation	fixation.png
225.8847931001801	3.0362775998655707	fence	fence2.png
228.9233329000417	0.6531372000463307	fixation	fixation.png
229.5796366999857	3.024557100143284	crab	crab3.png
232.6062827999704	1.38209110009484	fixation	fixation.png
233.9916124001611	3.029749599983916	seabird	seabird3.png
237.02368530002423	1.3732815999537706	fixation	fixation.png
238.40012999996543	3.0208423000294715	shoppingcart	shoppingcart1.png
241.4231140001212	1.243390699848533	fixation	fixation.png
242.66981780016795	3.0177960000000894	tree_	tree_3.png
245.6900812999811	1.1638001999817789	fixation	fixation.png
246.8570752001833	3.014354599872604	rubberduck	rubberduck1.png
249.873644300038	0.5418273999821395	fixation	fixation.png
250.4188694001641	3.018785799853504	tree_	tree_1.png
253.4402001001872	0.5217745997942984	fixation	fixation.png
253.96507539995943	3.0230480001773685	shelves	shelves3.png
256.9903301000595	1.4719513999298215	fixation	fixation.png
258.46528790006414	3.0265840999782085	dishware	dishware2.png
261.4938845001161	0.6590569000691175	fixation	fixation.png
262.15620640013367	3.0356339998543262	towel	towel3.png
265.1940066001844	1.2586359998676926	fixation	fixation.png
266.45577790006064	3.019045300083235	crab	crab2.png
