onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.001568701	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.001568700999998	3.0	DigitJudgement	arithmetic	2.0	2.6	0.66856	1.0	n/a	n/a	5	1.0	1.0	0.0	1.0	1.0	63.0	12.0	0.0	0.0007727010000000001	-0.002157406
14.002056	3.0	DigitJudgement	arithmetic	2.0	2.6	0.45099	1.0	n/a	n/a	5	0.0	1.0	0.0	2.0	1.0	63.0	15.0	3.0	3.00126	2.996874
17.001976000000003	3.0	DigitJudgement	arithmetic	2.0	2.6	0.48811	1.0	n/a	n/a	5	0.0	1.0	0.0	3.0	1.0	63.0	18.0	6.0	6.0011800000000015	5.99517
20.001716000000002	3.0	DigitJudgement	arithmetic	2.0	2.6	0.42286	1.0	n/a	n/a	5	1.0	1.0	0.0	4.0	1.0	63.0	21.0	9.0	9.000919999999997	8.995992999999997
23.003096	3.0	DigitJudgement	arithmetic	2.0	2.6	0.5907399999999999	1.0	n/a	n/a	5	1.0	1.0	0.0	5.0	1.0	63.0	24.0	12.0	12.0023	11.99512
26.000896	3.0	Math	arithmetic	1.0	2.6	1.2896	1.0	n/a	n/a	5	0.0	0.0	1.0	6.0	1.0	63.0	27.0	15.0	15.0001	14.99674
29.003396	3.0	Math	arithmetic	1.0	2.6	0.97815	1.0	n/a	n/a	5	1.0	1.0	0.0	7.0	1.0	63.0	30.0	18.0	18.0026	17.99606
32.00329600000001	3.0	Math	arithmetic	1.0	2.6	0.63432	1.0	n/a	n/a	5	1.0	1.0	0.0	8.0	1.0	63.0	33.0	21.0	21.0025	20.99665
35.002396000000005	3.0	Math	arithmetic	1.0	2.6	0.8820399999999999	1.0	n/a	n/a	5	0.0	1.0	0.0	9.0	1.0	63.0	36.0	24.0	24.0016	23.99565
38.000896000000004	3.0	Math	arithmetic	1.0	2.6	0.941	1.0	n/a	n/a	5	0.0	1.0	0.0	10.0	1.0	63.0	39.0	27.0	27.0001	26.99655
41.437908679	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.437908678999996	2.0	IntervalTiming	intervalTiming	1.0	1.6	1.0159	2.0	n/a	n/a	5	n/a	0.0	1.0	1.0	1.0	63.0	47.0	0.0	0.000278679	-0.02508535
48.43851	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.86766	2.0	n/a	n/a	5	n/a	1.0	0.0	2.0	1.0	63.0	49.0	2.0	2.00088	1.974542
50.43887	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.5020899999999999	2.0	n/a	n/a	5	n/a	1.0	0.0	3.0	1.0	63.0	51.0	4.0	4.00124	3.97566
52.43911	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.62165	2.0	n/a	n/a	5	n/a	1.0	0.0	4.0	1.0	63.0	53.0	6.0	6.00148	5.974875
54.43937	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.58938	2.0	n/a	n/a	5	n/a	1.0	0.0	5.0	1.0	63.0	55.0	8.0	8.00174	7.9742479999999984
56.44133000000001	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.5242600000000001	2.0	n/a	n/a	5	n/a	1.0	0.0	6.0	1.0	63.0	57.0	10.0	10.0037	9.974123
58.43943	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.46892	2.0	n/a	n/a	5	n/a	1.0	0.0	7.0	1.0	63.0	59.0	12.0	12.0018	11.97475
60.439130000000006	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.41075	2.0	n/a	n/a	5	n/a	1.0	0.0	8.0	1.0	63.0	61.0	14.0	14.0015	13.97605
62.43853000000001	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.6782600000000001	2.0	n/a	n/a	5	n/a	1.0	0.0	9.0	1.0	63.0	63.0	16.0	16.0009	15.97592
64.43893	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.47881	2.0	n/a	n/a	5	n/a	1.0	0.0	10.0	1.0	63.0	65.0	18.0	18.0013	17.97575
66.43843000000001	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.43795	2.0	n/a	n/a	5	n/a	0.0	1.0	11.0	1.0	63.0	67.0	20.0	20.0008	19.9758
68.43943	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.53428	2.0	n/a	n/a	5	n/a	1.0	0.0	12.0	1.0	63.0	69.0	22.0	22.0018	21.97571
70.43923000000001	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.5191399999999999	2.0	n/a	n/a	5	n/a	1.0	0.0	13.0	1.0	63.0	71.0	24.0	24.0016	23.97522
72.43823	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.52857	2.0	n/a	n/a	5	n/a	1.0	0.0	14.0	1.0	63.0	73.0	26.0	26.0006	25.97609
74.43933	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.56125	2.0	n/a	n/a	5	n/a	1.0	0.0	15.0	1.0	63.0	75.0	28.0	28.0017	27.9753
76.46243419999998	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.46243419999998	2.0	VisualSearchHard	visualSearch	1.0	1.6	1.045	3.0	12.0	n/a	5	n/a	1.0	0.0	1.0	1.0	63.0	82.0	0.0	0.0269142	-0.04193703
83.43656999999999	2.0	VisualSearchHard	visualSearch	1.0	1.6	1.0935	3.0	12.0	n/a	5	n/a	1.0	0.0	2.0	1.0	63.0	84.0	2.0	2.00105	1.957963
85.43684999999998	2.0	VisualSearchHard	visualSearch	2.0	1.6	0.4305	3.0	12.0	n/a	5	n/a	1.0	0.0	3.0	1.0	63.0	86.0	4.0	4.00133	3.957095
87.43554	2.0	VisualSearchHard	visualSearch	2.0	1.6	0.6270100000000001	3.0	12.0	n/a	5	n/a	0.0	1.0	4.0	1.0	63.0	88.0	6.0	6.00002	5.956583
89.43672	2.0	VisualSearchHard	visualSearch	1.0	1.6	1.5479	3.0	12.0	n/a	5	n/a	1.0	0.0	5.0	1.0	63.0	90.0	8.0	8.0012	7.957238
91.43692	2.0	VisualSearchMed	visualSearch	1.0	1.6	1.2008	3.0	8.0	n/a	5	n/a	1.0	0.0	6.0	1.0	63.0	92.0	10.0	10.0014	9.956908
93.43741999999999	2.0	VisualSearchMed	visualSearch	2.0	1.6	0.4856	3.0	8.0	n/a	5	n/a	1.0	0.0	7.0	1.0	63.0	94.0	12.0	12.0019	11.95725
95.43571999999999	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.6982	3.0	8.0	n/a	5	n/a	1.0	0.0	8.0	1.0	63.0	96.0	14.0	14.0002	13.95731
97.43702	2.0	VisualSearchMed	visualSearch	2.0	1.6	0.5626800000000001	3.0	8.0	n/a	5	n/a	1.0	0.0	9.0	1.0	63.0	98.0	16.0	16.0015	15.95682
99.43652	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.63302	3.0	8.0	n/a	5	n/a	1.0	0.0	10.0	1.0	63.0	100.0	18.0	18.000999999999994	17.95678
101.43692	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.44988	3.0	4.0	n/a	5	n/a	1.0	0.0	11.0	1.0	63.0	102.0	20.0	20.0014	19.95613
103.43642	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.6268199999999999	3.0	4.0	n/a	5	n/a	1.0	0.0	12.0	1.0	63.0	104.0	22.0	22.0009	21.95591
105.43642	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.4840600000000001	3.0	4.0	n/a	5	n/a	1.0	0.0	13.0	1.0	63.0	106.0	24.0	24.0009	23.95664
107.43652	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.5473600000000001	3.0	4.0	n/a	5	n/a	1.0	0.0	14.0	1.0	63.0	108.0	26.0	26.001	25.95762
109.43602	2.0	VisualSearchEasy	visualSearch	1.0	1.6	1.1132	3.0	4.0	n/a	5	n/a	1.0	0.0	15.0	1.0	63.0	110.0	28.0	28.0005	27.95562
111.300235821	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
116.300235821	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	1.0	n/a	63.0	117.0	0.0	0.000335821	-0.0077537640000000015
118.30137	2.0	Objects	checkerBoard	2.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	2.0	n/a	63.0	119.0	2.0	2.00147	1.993099
120.30205	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	3.0	n/a	63.0	121.0	4.0	4.00215	3.992223000000001
122.30123	2.0	Objects	checkerBoard	2.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	4.0	n/a	63.0	123.0	6.0	6.00133	5.991512
124.30133000000001	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	5.0	n/a	63.0	125.0	8.0	8.001430000000001	7.992024000000002
126.3016	2.0	Objects	checkerBoard	2.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	6.0	n/a	63.0	127.0	10.0	10.0017	9.991572
128.3018	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	7.0	n/a	63.0	129.0	12.0	12.0019	11.99193
130.30079999999998	2.0	Objects	checkerBoard	2.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	8.0	n/a	63.0	131.0	14.0	14.0009	13.99151
132.3016	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	9.0	n/a	63.0	133.0	16.0	16.0017	15.99159
134.3012	2.0	Objects	checkerBoard	2.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	10.0	n/a	63.0	135.0	18.0	18.0013	17.991870000000006
136.29989999999998	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	11.0	n/a	63.0	137.0	20.0	20.0	19.99159
138.3003	2.0	Objects	checkerBoard	2.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	12.0	n/a	63.0	139.0	22.0	22.0004	21.99114
140.3006	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	13.0	n/a	63.0	141.0	24.0	24.0007	23.99149
142.3004	2.0	Objects	checkerBoard	2.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	14.0	n/a	63.0	143.0	26.0	26.0005	25.99054
144.30169999999995	2.0	Objects	checkerBoard	1.0	1.6	n/a	4.0	n/a	n/a	5	n/a	n/a	n/a	15.0	n/a	63.0	145.0	28.0	28.0018	27.992390000000004
146.462368	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
151.462368	2.0	Object2Back	nBackPic	n/a	1.6	0.0	5.0	n/a	0.0	5	n/a	0.0	n/a	1.0	0.0	63.0	152.0	0.0	0.048168	-0.007166078
153.41526000000002	2.0	Object2Back	nBackPic	n/a	1.6	0.0	5.0	n/a	0.0	5	n/a	0.0	n/a	2.0	0.0	63.0	154.0	2.0	2.00106	1.993837
155.41529	2.0	Object2Back	nBackPic	n/a	1.6	0.32909	5.0	n/a	1.0	5	n/a	1.0	n/a	3.0	1.0	63.0	156.0	4.0	4.0010900000000005	3.991915
157.41583	2.0	Object2Back	nBackPic	n/a	1.6	0.36658	5.0	n/a	1.0	5	n/a	1.0	n/a	4.0	1.0	63.0	158.0	6.0	6.0016300000000005	5.992192
159.41471	2.0	Object2Back	nBackPic	n/a	1.6	0.0	5.0	n/a	0.0	5	n/a	0.0	n/a	5.0	0.0	63.0	160.0	8.0	8.00051	7.993983999999998
161.4169	2.0	Object2Back	nBackPic	n/a	1.6	0.0	5.0	n/a	0.0	5	n/a	0.0	n/a	6.0	0.0	63.0	162.0	10.0	10.0027	9.992347
163.4143	2.0	Object2Back	nBackPic	n/a	1.6	0.55843	5.0	n/a	1.0	5	n/a	1.0	n/a	7.0	1.0	63.0	164.0	12.0	12.0001	11.99384
165.4145	2.0	Object2Back	nBackPic	n/a	1.6	0.0	5.0	n/a	0.0	5	n/a	0.0	n/a	8.0	0.0	63.0	166.0	14.0	14.0003	13.99105
