onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.441495	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.441495	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	1.0	0.0	59.0	12.0	0.0	0.440071	-0.004974847
13.002514	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	2.0	0.0	59.0	14.0	2.0	2.00109	1.992714
15.004204	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	3.0	0.0	59.0	16.0	4.0	4.00278	3.9946
17.003004	2.0	Object2Back	nBackPic	n/a	1.6	0.44501	1.0	n/a	1.0	1	n/a	1.0	n/a	4.0	1.0	59.0	18.0	6.0	6.0015800000000015	5.995464
19.002614	2.0	Object2Back	nBackPic	n/a	1.6	0.34309	1.0	n/a	1.0	1	n/a	1.0	n/a	5.0	1.0	59.0	20.0	8.0	8.00119	7.994435
21.001624	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	6.0	0.0	59.0	22.0	10.0	10.0002	9.993755
23.003524	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	7.0	0.0	59.0	24.0	12.0	12.0021	11.9943
25.008824	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	8.0	0.0	59.0	25.0	14.0	14.0074	12.99486
27.002224	2.0	Object2Back	nBackPic	n/a	1.6	0.37437	1.0	n/a	1.0	1	n/a	1.0	n/a	9.0	1.0	59.0	27.0	16.0	16.0008	15.994370000000002
29.002224	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	10.0	0.0	59.0	29.0	18.0	18.0008	17.99435
31.003124	2.0	Object2Back	nBackPic	n/a	1.6	0.47749	1.0	n/a	1.0	1	n/a	1.0	n/a	11.0	1.0	59.0	31.0	20.0	20.0017	19.99368
33.003524	2.0	Object2Back	nBackPic	n/a	1.6	0.4177300000000001	1.0	n/a	1.0	1	n/a	1.0	n/a	12.0	1.0	59.0	33.0	22.0	22.0021	21.99421
35.002724	2.0	Object2Back	nBackPic	n/a	1.6	0.0	1.0	n/a	0.0	1	n/a	0.0	n/a	13.0	0.0	59.0	35.0	24.0	24.0013	23.99513
37.002824	2.0	Object2Back	nBackPic	n/a	1.6	0.4325600000000001	1.0	n/a	1.0	1	n/a	1.0	n/a	14.0	1.0	59.0	37.0	26.0	26.0014	25.99271
39.003824	2.0	Object2Back	nBackPic	n/a	1.6	0.44179	1.0	n/a	1.0	1	n/a	1.0	n/a	15.0	1.0	59.0	39.0	28.0	28.0024	27.99407
41.979941	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.979941	2.0	UnpleasantScenes	affective	1.0	1.6	0.6373800000000001	2.0	n/a	n/a	1	n/a	1.0	0.0	1.0	1.0	59.0	46.0	0.0	0.034921	-0.0063665430000000005
48.94663	2.0	PleasantScenes	affective	2.0	1.6	0.52772	2.0	n/a	n/a	1	n/a	1.0	0.0	2.0	1.0	59.0	48.0	2.0	2.00161	1.993051
50.9464	2.0	UnpleasantScenes	affective	1.0	1.6	0.58201	2.0	n/a	n/a	1	n/a	1.0	0.0	3.0	1.0	59.0	50.0	4.0	4.00138	3.991807
52.94671	2.0	PleasantScenes	affective	2.0	1.6	0.6249600000000001	2.0	n/a	n/a	1	n/a	1.0	0.0	4.0	1.0	59.0	52.0	6.0	6.00169	5.990932
54.94664	2.0	UnpleasantScenes	affective	1.0	1.6	0.7601	2.0	n/a	n/a	1	n/a	1.0	0.0	5.0	1.0	59.0	54.0	8.0	8.001619999999999	7.992934
56.945519999999995	2.0	UnpleasantScenes	affective	1.0	1.6	0.6654	2.0	n/a	n/a	1	n/a	1.0	0.0	6.0	1.0	59.0	56.0	10.0	10.0005	9.99045
58.945119999999996	2.0	PleasantScenes	affective	2.0	1.6	0.68819	2.0	n/a	n/a	1	n/a	1.0	0.0	7.0	1.0	59.0	58.0	12.0	12.0001	11.99091
60.94631999999999	2.0	UnpleasantScenes	affective	1.0	1.6	0.61307	2.0	n/a	n/a	1	n/a	1.0	0.0	8.0	1.0	59.0	60.0	14.0	14.0013	13.99068
62.945119999999996	2.0	UnpleasantScenes	affective	1.0	1.6	0.93784	2.0	n/a	n/a	1	n/a	1.0	0.0	9.0	1.0	59.0	62.0	16.0	16.0001	15.99099
64.94511999999999	2.0	PleasantScenes	affective	2.0	1.6	0.59236	2.0	n/a	n/a	1	n/a	1.0	0.0	10.0	1.0	59.0	64.0	18.0	18.0001	17.99144
66.94532	2.0	UnpleasantScenes	affective	1.0	1.6	0.5942	2.0	n/a	n/a	1	n/a	1.0	0.0	11.0	1.0	59.0	66.0	20.0	20.0003	19.99028
68.94552	2.0	PleasantScenes	affective	2.0	1.6	0.5441199999999999	2.0	n/a	n/a	1	n/a	1.0	0.0	12.0	1.0	59.0	68.0	22.0	22.0005	21.99194
