onset	duration	trial_type	value	sample
4.048333333333333	0.0	n/a	20209010306020508	4858
14.735833333333334	0.0	retrocue02_imagination-category02_imagination-id08_cue1-category01_cue1-subcategory01_cue1-id02_cue2-category02_cue2-subcategory04_cue2-id08	20208010102020408	17683
23.439166666666665	0.0	n/a	10209020509010100	28127
33.1425	0.0	retrocue02_imagination-category01_imagination-id04_cue1-category02_cue1-subcategory04_cue1-id08_cue2-category01_cue2-subcategory02_cue2-id04	20104020408010204	39771
42.846666666666664	0.0	n/a	10212020612010204	51416
53.55083333333334	0.0	retrocue01_imagination-category02_imagination-id08_cue1-category02_cue1-subcategory04_cue1-id08_cue2-category01_cue2-subcategory01_cue2-id02	10208020408010102	64261
63.255	0.0	retrocue01_imagination-category01_imagination-id05_cue1-category01_cue1-subcategory03_cue1-id05_cue2-category02_cue2-subcategory06_cue2-id12	10105010305020612	75906
72.95833333333333	0.0	n/a	20210010204020512	87550
82.6625	0.0	n/a	20102020510010104	99195
91.36583333333333	0.0	n/a	10102010102020508	109639
102.07	0.0	n/a	10106010306020612	122484
111.77333333333333	0.0	n/a	10207020407010304	134128
121.4775	0.0	retrocue01_imagination-category02_imagination-id11_cue1-category02_cue1-subcategory06_cue1-id11_cue2-category01_cue2-subcategory02_cue2-id04	10211020611010204	145773
130.18083333333334	0.0	retrocue01_imagination-category01_imagination-id01_cue1-category01_cue1-subcategory01_cue1-id01_cue2-category02_cue2-subcategory04_cue2-id08	10101010101020408	156217
140.885	0.0	retrocue01_imagination-category02_imagination-id10_cue1-category02_cue1-subcategory05_cue1-id10_cue2-category01_cue2-subcategory03_cue2-id06	10210020510010306	169062
149.57166666666666	0.0	n/a	20211010101020612	179486
158.275	0.0	n/a	20101020407010100	189930
166.97833333333332	0.0	retrocue02_imagination-category02_imagination-id12_cue1-category01_cue1-subcategory03_cue1-id05_cue2-category02_cue2-subcategory06_cue2-id12	20212010305020612	200374
176.6825	0.0	n/a	20106020612010304	212019
185.38583333333332	0.0	n/a	10104010204020408	222463
194.0725	0.0	retrocue01_imagination-category01_imagination-id03_cue1-category01_cue1-subcategory02_cue1-id03_cue2-category02_cue2-subcategory05_cue2-id10	10103010203020510	232887
204.77666666666667	0.0	n/a	20105020611010304	245732
215.48083333333332	0.0	n/a	20207010203020408	258577
226.185	0.0	n/a	20103020509010204	271422
236.05583333333334	0.0	retrocue01_imagination-category02_imagination-id11_cue1-category02_cue1-subcategory06_cue1-id11_cue2-category01_cue2-subcategory01_cue2-id02	10211020611010102	283267
244.7425	0.0	n/a	20105020611010304	293691
253.46333333333334	0.0	retrocue01_imagination-category01_imagination-id06_cue1-category01_cue1-subcategory03_cue1-id06_cue2-category02_cue2-subcategory04_cue2-id08	10106010306020408	304156
262.1666666666667	0.0	n/a	20207010102020408	314600
271.87	0.0	n/a	20103020612010204	326244
281.57416666666666	0.0	n/a	20106020407010304	337889
291.2775	0.0	retrocue02_imagination-category02_imagination-id08_cue1-category01_cue1-subcategory02_cue1-id04_cue2-category02_cue2-subcategory04_cue2-id08	20208010204020408	349533
299.965	0.0	n/a	20210010306020512	359958
310.6691666666667	0.0	n/a	10209020509010100	372803
320.3725	0.0	n/a	20211010203020612	384447
329.0758333333333	0.0	n/a	20102020408010104	394891
338.7633333333333	0.0	retrocue01_imagination-category02_imagination-id08_cue1-category02_cue1-subcategory04_cue1-id08_cue2-category01_cue2-subcategory02_cue2-id04	10208020408010204	406516
349.4841666666667	0.0	n/a	10210020510010304	419381
358.1875	0.0	n/a	10207020407010204	429825
368.89166666666665	0.0	n/a	10102010102020508	442670
379.59583333333336	0.0	n/a	20101020509010100	455515
