onset	duration	trial_type	response_time
4.208635	0.625170	guess_face	0.625170
7.561032	1.012047	outcome_stranger_punish	n/a
12.583394	0.417703	guess_computer	0.417703
17.635822	1.005128	outcome_computer_punish	n/a
19.644419	0.423574	guess_computer	0.423574
23.847603	1.005195	outcome_computer_punish	n/a
26.856497	0.527892	guess_computer	0.527892
31.909838	1.003672	outcome_computer_punish	n/a
34.107660	0.626436	guess_face	0.626436
38.310253	1.008545	outcome_stranger_punish	n/a
40.323208	0.528152	guess_computer	0.528152
43.675907	1.010765	outcome_computer_neutral	n/a
48.885570	0.315322	guess_face	0.315322
53.937923	1.006585	outcome_stranger_punish	n/a
55.949820	0.519367	guess_computer	0.519367
59.301983	1.005987	outcome_computer_reward	n/a
63.311535	0.323158	guess_computer	0.323158
66.663780	1.007070	outcome_computer_punish	n/a
71.674610	0.427160	guess_computer	0.427160
75.876780	1.009650	outcome_computer_reward	n/a
79.082510	0.419398	guess_face	0.419398
82.434784	1.003786	outcome_stranger_reward	n/a
84.443730	0.624284	guess_computer	0.624284
87.795920	1.004945	outcome_computer_punish	n/a
90.992850	0.826853	guess_face	0.826853
95.195850	1.004680	outcome_stranger_neutral	n/a
97.394580	0.323822	guess_face	0.323822
102.446620	1.005650	outcome_stranger_reward	n/a
104.469090	0.632456	guess_computer	0.632456
107.821945	1.003885	outcome_computer_reward	n/a
109.829550	0.724280	guess_computer	0.724280
113.181400	1.005410	outcome_computer_punish	n/a
118.190070	0.429244	guess_computer	0.429244
122.392690	1.005120	outcome_computer_punish	n/a
125.400986	0.518443	guess_computer	0.518443
130.453800	1.003660	outcome_computer_punish	n/a
132.461400	0.623866	guess_computer	0.623866
136.664830	1.004680	outcome_computer_reward	n/a
139.865160	0.520494	guess_face	0.520494
143.218200	1.004600	outcome_stranger_reward	n/a
145.411380	0.524420	guess_face	0.524420
150.463910	1.011890	outcome_stranger_reward	n/a
155.668380	0.417884	guess_face	0.417884
160.721920	1.004350	outcome_stranger_reward	n/a
164.918300	0.317309	guess_face	0.317309
169.120590	1.003750	outcome_stranger_reward	n/a
172.319600	0.316079	guess_face	0.316079
177.371640	1.005100	outcome_stranger_punish	n/a
179.381240	0.521789	guess_computer	0.521789
184.434420	1.004350	outcome_computer_reward	n/a
188.443420	0.426242	guess_computer	0.426242
191.795720	1.004980	outcome_computer_neutral	n/a
194.805390	0.630520	guess_computer	0.630520
199.857680	1.017030	outcome_computer_reward	n/a
204.069020	0.417481	guess_face	0.417481
208.271700	1.004620	outcome_stranger_neutral	n/a
211.469040	0.519017	guess_face	0.519017
214.821470	1.004330	outcome_stranger_neutral	n/a
218.017800	0.318515	guess_face	0.318515
222.220550	1.005850	outcome_stranger_reward	n/a
227.422070	0.630852	guess_face	0.630852
232.474120	1.005540	outcome_stranger_neutral	n/a
237.484390	0.419596	guess_computer	0.419596
242.537380	1.020180	outcome_computer_reward	n/a
246.562240	0.525156	guess_computer	0.525156
250.764710	1.004700	outcome_computer_punish	n/a
253.963130	0.840837	guess_face	0.840837
259.016630	1.004000	outcome_stranger_punish	n/a
264.025100	0.628308	guess_computer	0.628308
269.077600	1.005040	outcome_computer_reward	n/a
274.277340	0.626178	guess_face	0.626178
278.479600	1.004350	outcome_stranger_reward	n/a
281.488500	0.732231	guess_computer	0.732231
286.540280	1.014440	outcome_computer_neutral	n/a
289.558300	0.313813	guess_computer	0.313813
293.761100	1.004500	outcome_computer_reward	n/a
295.769170	0.634547	guess_computer	0.634547
299.122380	1.004180	outcome_computer_reward	n/a
301.319030	0.634698	guess_face	0.634698
304.671570	1.005000	outcome_stranger_reward	n/a
308.680970	0.523238	guess_computer	0.523238
312.883580	1.006020	outcome_computer_punish	n/a
317.892880	0.727950	guess_computer	0.727950
322.946080	1.003470	outcome_computer_punish	n/a
325.143370	0.627224	guess_face	0.627224
328.495270	1.011660	outcome_stranger_punish	n/a
330.699650	0.521350	guess_face	0.521350
335.752720	1.003680	outcome_stranger_punish	n/a
339.761440	0.843313	guess_computer	0.843313
343.963560	1.004700	outcome_computer_neutral	n/a
346.159060	0.628350	guess_face	0.628350
349.511350	1.005310	outcome_stranger_punish	n/a
354.521360	0.633082	guess_computer	0.633082
358.723300	1.005340	outcome_computer_neutral	n/a
361.930180	0.624228	guess_face	0.624228
366.131900	1.004570	outcome_stranger_punish	n/a
369.330020	0.424822	guess_face	0.424822
374.382870	1.003600	outcome_stranger_punish	n/a
378.391500	0.430316	guess_computer	0.430316
382.594480	1.005070	outcome_computer_reward	n/a
386.797600	0.623728	guess_face	0.623728
390.149440	1.005010	outcome_stranger_punish	n/a
393.347100	0.524811	guess_face	0.524811
396.700500	1.020050	outcome_stranger_neutral	n/a
400.911900	0.526721	guess_face	0.526721
404.264160	1.005160	outcome_stranger_reward	n/a
407.464720	0.623471	guess_face	0.623471
411.666440	1.005100	outcome_stranger_reward	n/a
