onset	duration	trial_type	response
13.33	0.13	change	yes
50.33	0.13	change	yes
58.50	0.13	change	yes
82.00	0.13	change	yes
115.17	0.13	change	yes
128.33	0.13	change	yes
167.50	0.13	change	yes
190.33	0.13	change	yes
211.00	0.13	change	yes
220.67	0.13	change	yes
255.17	0.13	change	yes
274.83	0.13	change	yes
308.00	0.13	change	yes
323.33	0.13	change	yes
349.67	0.13	change	yes
