onset	duration	trial_type	response
25.83	0.13	change	yes
48.83	0.13	change	no
77.17	0.13	change	yes
98.83	0.13	change	yes
116.33	0.13	change	yes
130.17	0.13	change	no
154.33	0.13	change	yes
191.83	0.13	change	yes
195.17	0.13	change	yes
228.50	0.13	change	yes
244.00	0.13	change	yes
285.33	0.13	change	yes
302.00	0.13	change	yes
320.00	0.13	change	yes
342.17	0.13	change	yes
