onset	duration	trial_type	response
14.00	0.13	change	yes
40.83	0.13	change	yes
75.83	0.13	change	yes
81.17	0.13	change	yes
124.50	0.13	change	yes
142.67	0.13	change	yes
160.00	0.13	change	yes
184.83	0.13	change	yes
199.83	0.13	change	yes
227.83	0.13	change	yes
262.17	0.13	change	yes
275.33	0.13	change	yes
297.67	0.13	change	yes
313.83	0.13	change	yes
342.50	0.13	change	yes
