onset	duration	trial_type	response
22.33	0.13	change	yes
44.67	0.13	change	yes
76.50	0.13	change	yes
82.33	0.13	change	yes
106.33	0.13	change	yes
130.00	0.13	change	yes
157.83	0.13	change	yes
190.67	0.13	change	yes
212.83	0.13	change	yes
218.67	0.13	change	yes
249.17	0.13	change	yes
275.00	0.13	change	yes
295.17	0.13	change	yes
323.50	0.13	change	yes
345.67	0.13	change	yes
