onset	duration	trial_type	response
14.50	0.13	change	yes
49.67	0.13	change	yes
68.83	0.13	change	yes
98.17	0.13	change	yes
119.50	0.13	change	yes
146.67	0.13	change	yes
169.17	0.13	change	yes
179.33	0.13	change	yes
210.50	0.13	change	yes
221.83	0.13	change	yes
240.83	0.13	change	yes
279.83	0.13	change	yes
297.17	0.13	change	yes
319.50	0.13	change	yes
352.00	0.13	change	yes
