onset	duration	trial_type	response
21.67	0.13	change	yes
47.33	0.13	change	yes
79.17	0.13	change	yes
90.00	0.13	change	yes
125.67	0.13	change	yes
133.00	0.13	change	yes
164.83	0.13	change	yes
186.83	0.13	change	yes
206.83	0.13	change	yes
233.17	0.13	change	yes
255.33	0.13	change	yes
267.00	0.13	change	yes
288.67	0.13	change	yes
331.33	0.13	change	yes
335.33	0.13	change	yes
