onset	duration	stim_file
12.0	2167.0	images/0000.jpg
12.0	2167.0	images/0000.jpg
12.0	1500.0	images/0000.jpg
21.0	2167.0	images/0000.jpg
21.0	2167.0	images/0000.jpg
21.0	1500.0	images/0000.jpg
31.5	2166.0	images/0000.jpg
31.5	2167.0	images/0000.jpg
31.5	1500.0	images/0000.jpg
40.5	2167.0	images/0000.jpg
40.5	2166.0	images/0000.jpg
40.5	1500.0	images/0000.jpg
49.5	2167.0	images/0562.jpg
49.5	2167.0	images/0562.jpg
49.5	1500.0	images/0562.jpg
58.5	2167.0	images/0563.jpg
58.5	2167.0	images/0563.jpg
58.5	1500.0	images/0563.jpg
70.5	2166.0	images/0564.jpg
70.5	2167.0	images/0564.jpg
70.5	1500.0	images/0564.jpg
81.0	2167.0	images/0565.jpg
81.0	2167.0	images/0565.jpg
81.0	1500.0	images/0565.jpg
90.0	2167.0	images/0566.jpg
90.0	2167.0	images/0566.jpg
90.0	1500.0	images/0566.jpg
99.0	2167.0	images/0567.jpg
99.0	2167.0	images/0567.jpg
99.0	1500.0	images/0567.jpg
108.0	2166.0	images/0568.jpg
108.0	2166.0	images/0568.jpg
108.0	1500.0	images/0568.jpg
118.5	2167.0	images/0000.jpg
118.5	2167.0	images/0000.jpg
118.5	1500.0	images/0000.jpg
130.5	2167.0	images/0569.jpg
130.5	2167.0	images/0569.jpg
130.5	1500.0	images/0569.jpg
139.5	2167.0	images/0570.jpg
139.5	2167.0	images/0570.jpg
139.5	1500.0	images/0570.jpg
151.5	2167.0	images/0571.jpg
151.5	2167.0	images/0571.jpg
151.5	1500.0	images/0571.jpg
160.5	2167.0	images/0572.jpg
160.5	2167.0	images/0572.jpg
160.5	1500.0	images/0572.jpg
169.5	2167.0	images/0573.jpg
169.5	2167.0	images/0573.jpg
169.5	1500.0	images/0573.jpg
181.5	2167.0	images/0574.jpg
181.5	2167.0	images/0574.jpg
181.5	1500.0	images/0574.jpg
193.5	2167.0	images/0575.jpg
193.5	2167.0	images/0575.jpg
193.5	1500.0	images/0575.jpg
204.0	2167.0	images/0000.jpg
204.0	2167.0	images/0000.jpg
204.0	1500.0	images/0000.jpg
216.0	2167.0	images/0576.jpg
216.0	2167.0	images/0576.jpg
216.0	1500.0	images/0576.jpg
226.5	2167.0	images/0577.jpg
226.5	2167.0	images/0577.jpg
226.5	1500.0	images/0577.jpg
237.0	2167.0	images/0578.jpg
237.0	2166.0	images/0578.jpg
237.0	1500.0	images/0578.jpg
247.5	2167.0	images/0579.jpg
247.5	2167.0	images/0579.jpg
247.5	1500.0	images/0579.jpg
258.0	2167.0	images/0580.jpg
258.0	2167.0	images/0580.jpg
258.0	1500.0	images/0580.jpg
267.0	2167.0	images/0581.jpg
267.0	2167.0	images/0581.jpg
267.0	1500.0	images/0581.jpg
276.0	2167.0	images/0582.jpg
276.0	2167.0	images/0582.jpg
276.0	1500.0	images/0582.jpg
288.0	2167.0	images/0000.jpg
288.0	2167.0	images/0000.jpg
288.0	1500.0	images/0000.jpg
300.0	2167.0	images/0583.jpg
300.0	2167.0	images/0583.jpg
300.0	1500.0	images/0583.jpg
309.0	2166.0	images/0584.jpg
309.0	2167.0	images/0584.jpg
309.0	1500.0	images/0584.jpg
318.0	2167.0	images/0585.jpg
318.0	2166.0	images/0585.jpg
318.0	1500.0	images/0585.jpg
328.5	2167.0	images/0586.jpg
328.5	2167.0	images/0586.jpg
328.5	1500.0	images/0586.jpg
340.5	2167.0	images/0587.jpg
340.5	2167.0	images/0587.jpg
340.5	1500.0	images/0587.jpg
351.0	2167.0	images/0588.jpg
351.0	2167.0	images/0588.jpg
351.0	1500.0	images/0588.jpg
363.0	2167.0	images/0589.jpg
363.0	2167.0	images/0589.jpg
363.0	1500.0	images/0589.jpg
372.0	2167.0	images/0000.jpg
372.0	2167.0	images/0000.jpg
372.0	1500.0	images/0000.jpg
382.5	2167.0	images/0590.jpg
382.5	2167.0	images/0590.jpg
382.5	1500.0	images/0590.jpg
391.5	2167.0	images/0591.jpg
391.5	2167.0	images/0591.jpg
391.5	1500.0	images/0591.jpg
400.5	2167.0	images/0592.jpg
400.5	2167.0	images/0592.jpg
400.5	1500.0	images/0592.jpg
409.5	2167.0	images/0593.jpg
409.5	2167.0	images/0593.jpg
409.5	1500.0	images/0593.jpg
421.5	2167.0	images/0594.jpg
421.5	2167.0	images/0594.jpg
421.5	1500.0	images/0594.jpg
432.0	2167.0	images/0595.jpg
432.0	2167.0	images/0595.jpg
432.0	1500.0	images/0595.jpg
442.5	2166.0	images/0596.jpg
442.5	2167.0	images/0596.jpg
442.5	1500.0	images/0596.jpg
454.5	2167.0	images/0000.jpg
454.5	2167.0	images/0000.jpg
454.5	1500.0	images/0000.jpg
466.5	2167.0	images/0597.jpg
466.5	2167.0	images/0597.jpg
466.5	1500.0	images/0597.jpg
477.0	2167.0	images/0598.jpg
477.0	2167.0	images/0598.jpg
477.0	1500.0	images/0598.jpg
489.0	2167.0	images/0599.jpg
489.0	2167.0	images/0599.jpg
489.0	1500.0	images/0599.jpg
501.0	2167.0	images/0600.jpg
501.0	2167.0	images/0600.jpg
501.0	1500.0	images/0600.jpg
510.0	2167.0	images/0601.jpg
510.0	2167.0	images/0601.jpg
510.0	1500.0	images/0601.jpg
520.5	2167.0	images/0602.jpg
520.5	2166.0	images/0602.jpg
520.5	1500.0	images/0602.jpg
532.5	2167.0	images/0603.jpg
532.5	2167.0	images/0603.jpg
532.5	1500.0	images/0603.jpg
543.0	2167.0	images/0000.jpg
543.0	2167.0	images/0000.jpg
543.0	1500.0	images/0000.jpg
553.5	2167.0	images/0604.jpg
553.5	2167.0	images/0604.jpg
553.5	1500.0	images/0604.jpg
565.5	2167.0	images/0605.jpg
565.5	2167.0	images/0605.jpg
565.5	1500.0	images/0605.jpg
577.5	2166.0	images/0606.jpg
577.5	2166.0	images/0606.jpg
577.5	1500.0	images/0606.jpg
589.5	2167.0	images/0607.jpg
589.5	2167.0	images/0607.jpg
589.5	1500.0	images/0607.jpg
601.5	2167.0	images/0608.jpg
601.5	2167.0	images/0608.jpg
601.5	1500.0	images/0608.jpg
610.5	2167.0	images/0609.jpg
610.5	2167.0	images/0609.jpg
610.5	1500.0	images/0609.jpg
622.5	2167.0	images/0610.jpg
622.5	2167.0	images/0610.jpg
622.5	1500.0	images/0610.jpg
631.5	2167.0	images/0000.jpg
631.5	2166.0	images/0000.jpg
631.5	1500.0	images/0000.jpg
642.0	2167.0	images/0611.jpg
642.0	2167.0	images/0611.jpg
642.0	1500.0	images/0611.jpg
654.0	2166.0	images/0612.jpg
654.0	2167.0	images/0612.jpg
654.0	1500.0	images/0612.jpg
663.0	2166.0	images/0613.jpg
663.0	2167.0	images/0613.jpg
663.0	1500.0	images/0613.jpg
675.0	2167.0	images/0614.jpg
675.0	2167.0	images/0614.jpg
675.0	1500.0	images/0614.jpg
687.0	2166.0	images/0615.jpg
687.0	2167.0	images/0615.jpg
687.0	1500.0	images/0615.jpg
697.5	2167.0	images/0616.jpg
697.5	2167.0	images/0616.jpg
697.5	1500.0	images/0616.jpg
706.5	2166.0	images/0617.jpg
706.5	2167.0	images/0617.jpg
706.5	1500.0	images/0617.jpg
718.5	2167.0	images/0000.jpg
718.5	2167.0	images/0000.jpg
718.5	1500.0	images/0000.jpg
730.5	2167.0	images/0618.jpg
730.5	2167.0	images/0618.jpg
730.5	1500.0	images/0618.jpg
742.5	2167.0	images/0619.jpg
742.5	2167.0	images/0619.jpg
742.5	1500.0	images/0619.jpg
754.5	2167.0	images/0620.jpg
754.5	2167.0	images/0620.jpg
754.5	1500.0	images/0620.jpg
766.5	2167.0	images/0621.jpg
766.5	2167.0	images/0621.jpg
766.5	1500.0	images/0621.jpg
775.5	2167.0	images/0622.jpg
775.5	2167.0	images/0622.jpg
775.5	1500.0	images/0622.jpg
786.0	2167.0	images/0623.jpg
786.0	2167.0	images/0623.jpg
786.0	1500.0	images/0623.jpg
795.0	2167.0	images/0624.jpg
795.0	2167.0	images/0624.jpg
795.0	1500.0	images/0624.jpg
807.0	2167.0	images/0000.jpg
