onset	duration	stim_file
12.0	2167.0	images/0000.jpg
12.0	2166.0	images/0000.jpg
12.0	1500.0	images/0000.jpg
21.0	2167.0	images/0000.jpg
21.0	2167.0	images/0000.jpg
21.0	1500.0	images/0000.jpg
31.5	2167.0	images/0000.jpg
31.5	2167.0	images/0000.jpg
31.5	1500.0	images/0000.jpg
40.5	2167.0	images/0000.jpg
40.5	2167.0	images/0000.jpg
40.5	1500.0	images/0000.jpg
49.5	2167.0	images/0387.jpg
49.5	2167.0	images/0387.jpg
49.5	1500.0	images/0387.jpg
58.5	2166.0	images/0388.jpg
58.5	2167.0	images/0388.jpg
58.5	1500.0	images/0388.jpg
70.5	2167.0	images/0389.jpg
70.5	2167.0	images/0389.jpg
70.5	1500.0	images/0389.jpg
81.0	2167.0	images/0390.jpg
81.0	2167.0	images/0390.jpg
81.0	1500.0	images/0390.jpg
90.0	2167.0	images/0391.jpg
90.0	2167.0	images/0391.jpg
90.0	1500.0	images/0391.jpg
99.0	2167.0	images/0392.jpg
99.0	2167.0	images/0392.jpg
99.0	1500.0	images/0392.jpg
108.0	2167.0	images/0393.jpg
108.0	2167.0	images/0393.jpg
108.0	1500.0	images/0393.jpg
118.5	2167.0	images/0000.jpg
118.5	2166.0	images/0000.jpg
118.5	1500.0	images/0000.jpg
130.5	2167.0	images/0394.jpg
130.5	2167.0	images/0394.jpg
130.5	1500.0	images/0394.jpg
139.5	2167.0	images/0395.jpg
139.5	2167.0	images/0395.jpg
139.5	1500.0	images/0395.jpg
151.5	2167.0	images/0396.jpg
151.5	2166.0	images/0396.jpg
151.5	1500.0	images/0396.jpg
160.5	2167.0	images/0397.jpg
160.5	2167.0	images/0397.jpg
160.5	1500.0	images/0397.jpg
169.5	2167.0	images/0398.jpg
169.5	2167.0	images/0398.jpg
169.5	1500.0	images/0398.jpg
181.5	2167.0	images/0399.jpg
181.5	2167.0	images/0399.jpg
181.5	1500.0	images/0399.jpg
193.5	2167.0	images/0400.jpg
193.5	2167.0	images/0400.jpg
193.5	1500.0	images/0400.jpg
204.0	2167.0	images/0000.jpg
204.0	2167.0	images/0000.jpg
204.0	1500.0	images/0000.jpg
216.0	2167.0	images/0401.jpg
216.0	2166.0	images/0401.jpg
216.0	1500.0	images/0401.jpg
226.5	2167.0	images/0402.jpg
226.5	2166.0	images/0402.jpg
226.5	1500.0	images/0402.jpg
237.0	2167.0	images/0403.jpg
237.0	2167.0	images/0403.jpg
237.0	1500.0	images/0403.jpg
247.5	2167.0	images/0404.jpg
247.5	2167.0	images/0404.jpg
247.5	1500.0	images/0404.jpg
258.0	2167.0	images/0405.jpg
258.0	2167.0	images/0405.jpg
258.0	1500.0	images/0405.jpg
267.0	2167.0	images/0406.jpg
267.0	2166.0	images/0406.jpg
267.0	1500.0	images/0406.jpg
276.0	2167.0	images/0407.jpg
276.0	2167.0	images/0407.jpg
276.0	1500.0	images/0407.jpg
288.0	2167.0	images/0000.jpg
288.0	2167.0	images/0000.jpg
288.0	1500.0	images/0000.jpg
300.0	2166.0	images/0408.jpg
300.0	2167.0	images/0408.jpg
300.0	1500.0	images/0408.jpg
309.0	2167.0	images/0409.jpg
309.0	2167.0	images/0409.jpg
309.0	1500.0	images/0409.jpg
318.0	2167.0	images/0410.jpg
318.0	2166.0	images/0410.jpg
318.0	1500.0	images/0410.jpg
328.5	2167.0	images/0411.jpg
328.5	2167.0	images/0411.jpg
328.5	1500.0	images/0411.jpg
340.5	2167.0	images/0412.jpg
340.5	2166.0	images/0412.jpg
340.5	1500.0	images/0412.jpg
351.0	2167.0	images/0413.jpg
351.0	2167.0	images/0413.jpg
351.0	1500.0	images/0413.jpg
363.0	2167.0	images/0414.jpg
363.0	2167.0	images/0414.jpg
363.0	1500.0	images/0414.jpg
372.0	2167.0	images/0000.jpg
372.0	2166.0	images/0000.jpg
372.0	1500.0	images/0000.jpg
382.5	2167.0	images/0415.jpg
382.5	2167.0	images/0415.jpg
382.5	1500.0	images/0415.jpg
391.5	2167.0	images/0416.jpg
391.5	2167.0	images/0416.jpg
391.5	1500.0	images/0416.jpg
400.5	2167.0	images/0417.jpg
400.5	2167.0	images/0417.jpg
400.5	1500.0	images/0417.jpg
409.5	2166.0	images/0418.jpg
409.5	2166.0	images/0418.jpg
409.5	1500.0	images/0418.jpg
421.5	2167.0	images/0419.jpg
421.5	2167.0	images/0419.jpg
421.5	1500.0	images/0419.jpg
432.0	2167.0	images/0420.jpg
432.0	2166.0	images/0420.jpg
432.0	1500.0	images/0420.jpg
442.5	2167.0	images/0421.jpg
442.5	2167.0	images/0421.jpg
442.5	1500.0	images/0421.jpg
454.5	2167.0	images/0000.jpg
454.5	2166.0	images/0000.jpg
454.5	1500.0	images/0000.jpg
466.5	2167.0	images/0422.jpg
466.5	2167.0	images/0422.jpg
466.5	1500.0	images/0422.jpg
477.0	2167.0	images/0423.jpg
477.0	2167.0	images/0423.jpg
477.0	1500.0	images/0423.jpg
489.0	2166.0	images/0424.jpg
489.0	2166.0	images/0424.jpg
489.0	1500.0	images/0424.jpg
501.0	2167.0	images/0425.jpg
501.0	2167.0	images/0425.jpg
501.0	1500.0	images/0425.jpg
510.0	2167.0	images/0426.jpg
510.0	2167.0	images/0426.jpg
510.0	1500.0	images/0426.jpg
520.5	2167.0	images/0427.jpg
520.5	2167.0	images/0427.jpg
520.5	1500.0	images/0427.jpg
532.5	2166.0	images/0428.jpg
532.5	2167.0	images/0428.jpg
532.5	1500.0	images/0428.jpg
543.0	2167.0	images/0000.jpg
543.0	2166.0	images/0000.jpg
543.0	1500.0	images/0000.jpg
553.5	2167.0	images/0429.jpg
553.5	2166.0	images/0429.jpg
553.5	1500.0	images/0429.jpg
565.5	2167.0	images/0430.jpg
565.5	2167.0	images/0430.jpg
565.5	1500.0	images/0430.jpg
577.5	2167.0	images/0431.jpg
577.5	2167.0	images/0431.jpg
577.5	1500.0	images/0431.jpg
589.5	2166.0	images/0432.jpg
589.5	2167.0	images/0432.jpg
589.5	1500.0	images/0432.jpg
601.5	2167.0	images/0433.jpg
601.5	2167.0	images/0433.jpg
601.5	1500.0	images/0433.jpg
610.5	2167.0	images/0434.jpg
610.5	2166.0	images/0434.jpg
610.5	1500.0	images/0434.jpg
622.5	2167.0	images/0435.jpg
622.5	2167.0	images/0435.jpg
622.5	1500.0	images/0435.jpg
631.5	2167.0	images/0000.jpg
631.5	2167.0	images/0000.jpg
631.5	1500.0	images/0000.jpg
642.0	2166.0	images/0436.jpg
642.0	2167.0	images/0436.jpg
642.0	1500.0	images/0436.jpg
654.0	2167.0	images/0437.jpg
654.0	2167.0	images/0437.jpg
654.0	1500.0	images/0437.jpg
663.0	2167.0	images/0438.jpg
663.0	2167.0	images/0438.jpg
663.0	1500.0	images/0438.jpg
675.0	2167.0	images/0439.jpg
675.0	2167.0	images/0439.jpg
675.0	1500.0	images/0439.jpg
687.0	2167.0	images/0440.jpg
687.0	2167.0	images/0440.jpg
687.0	1500.0	images/0440.jpg
697.5	2167.0	images/0441.jpg
697.5	2166.0	images/0441.jpg
697.5	1500.0	images/0441.jpg
706.5	2167.0	images/0442.jpg
706.5	2166.0	images/0442.jpg
706.5	1500.0	images/0442.jpg
718.5	2167.0	images/0000.jpg
718.5	2166.0	images/0000.jpg
718.5	1500.0	images/0000.jpg
730.5	2167.0	images/0443.jpg
730.5	2167.0	images/0443.jpg
730.5	1500.0	images/0443.jpg
742.5	2167.0	images/0444.jpg
742.5	2167.0	images/0444.jpg
742.5	1500.0	images/0444.jpg
754.5	2167.0	images/0445.jpg
754.5	2167.0	images/0445.jpg
754.5	1500.0	images/0445.jpg
766.5	2166.0	images/0446.jpg
766.5	2166.0	images/0446.jpg
766.5	1500.0	images/0446.jpg
775.5	2167.0	images/0447.jpg
775.5	2166.0	images/0447.jpg
775.5	1500.0	images/0447.jpg
786.0	2167.0	images/0448.jpg
786.0	2166.0	images/0448.jpg
786.0	1500.0	images/0448.jpg
795.0	2167.0	images/0449.jpg
795.0	2167.0	images/0449.jpg
795.0	1500.0	images/0449.jpg
807.0	2167.0	images/0000.jpg
807.0	2167.0	images/0000.jpg
807.0	1500.0	images/0000.jpg
817.5	2167.0	images/0450.jpg
817.5	2166.0	images/0450.jpg
817.5	1500.0	images/0450.jpg
828.0	2167.0	images/0451.jpg
828.0	2166.0	images/0451.jpg
828.0	1500.0	images/0451.jpg
840.0	2167.0	images/0452.jpg
840.0	2167.0	images/0452.jpg
840.0	1500.0	images/0452.jpg
852.0	2167.0	images/0453.jpg
852.0	2167.0	images/0453.jpg
852.0	1500.0	images/0453.jpg
862.5	2166.0	images/0454.jpg
862.5	2167.0	images/0454.jpg
862.5	1500.0	images/0454.jpg
871.5	2167.0	images/0455.jpg
871.5	2166.0	images/0455.jpg
871.5	1500.0	images/0455.jpg
880.5	2167.0	images/0456.jpg
880.5	2167.0	images/0456.jpg
880.5	1500.0	images/0456.jpg
889.5	2167.0	images/0000.jpg
889.5	2166.0	images/0000.jpg
889.5	1500.0	images/0000.jpg
898.5	2167.0	images/0457.jpg
898.5	2167.0	images/0457.jpg
898.5	1500.0	images/0457.jpg
907.5	2167.0	images/0458.jpg
907.5	2166.0	images/0458.jpg
907.5	1500.0	images/0458.jpg
918.0	2167.0	images/0459.jpg
918.0	2166.0	images/0459.jpg
918.0	1500.0	images/0459.jpg
927.0	2167.0	images/0460.jpg
927.0	2167.0	images/0460.jpg
927.0	1500.0	images/0460.jpg
936.0	2167.0	images/0461.jpg
936.0	2167.0	images/0461.jpg
936.0	1500.0	images/0461.jpg
945.0	2167.0	images/0462.jpg
945.0	2167.0	images/0462.jpg
945.0	1500.0	images/0462.jpg
957.0	2167.0	images/0463.jpg
957.0	2167.0	images/0463.jpg
957.0	1500.0	images/0463.jpg
967.5	2166.0	images/0000.jpg
967.5	2167.0	images/0000.jpg
967.5	1500.0	images/0000.jpg
979.5	2167.0	images/0464.jpg
979.5	2167.0	images/0464.jpg
979.5	1500.0	images/0464.jpg
990.0	2167.0	images/0465.jpg
990.0	2166.0	images/0465.jpg
990.0	1500.0	images/0465.jpg
1002.0	2166.0	images/0466.jpg
1002.0	2167.0	images/0466.jpg
1002.0	1500.0	images/0466.jpg
1011.0	2166.0	images/0467.jpg
1011.0	2167.0	images/0467.jpg
1011.0	1500.0	images/0467.jpg
1023.0	2167.0	images/0468.jpg
1023.0	2167.0	images/0468.jpg
1023.0	1500.0	images/0468.jpg
1035.0	2167.0	images/0469.jpg
1035.0	2166.0	images/0469.jpg
1035.0	1500.0	images/0469.jpg
1047.0	2167.0	images/0470.jpg
1047.0	2167.0	images/0470.jpg
1047.0	1500.0	images/0470.jpg
1059.0	2167.0	images/0000.jpg
1059.0	2166.0	images/0000.jpg
1059.0	1500.0	images/0000.jpg
1069.5	2167.0	images/0471.jpg
1069.5	2167.0	images/0471.jpg
1069.5	1500.0	images/0471.jpg
1078.5	2167.0	images/0472.jpg
1078.5	2167.0	images/0472.jpg
1078.5	1500.0	images/0472.jpg
1089.0	2167.0	images/0473.jpg
1089.0	2167.0	images/0473.jpg
1089.0	1500.0	images/0473.jpg
1099.5	2167.0	images/0474.jpg
1099.5	2167.0	images/0474.jpg
1099.5	1500.0	images/0474.jpg
1108.5	2167.0	images/0475.jpg
1108.5	2167.0	images/0475.jpg
1108.5	1500.0	images/0475.jpg
1117.5	2167.0	images/0476.jpg
1117.5	2166.0	images/0476.jpg
