onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.0917	n/a	n/a	n/a	n/a	80200	8	2	0	1	1	n/a	n/a
6.078	3.5	genericItem	n/a	n/a	10201	1	2	1	2	1	n/a	n/a
10.0604	3.5	genericItem	n/a	n/a	10202	1	2	2	3	1	n/a	n/a
14.0641	3.5	genericItem	n/a	n/a	10203	1	2	3	4	1	n/a	n/a
18.0595	3.5	controlItem	n/a	n/a	10204	1	2	4	5	1	n/a	controlTrue
22.0939	3.5	controlItem	n/a	n/a	10205	1	2	5	6	1	n/a	controlTrue
26.0727	3.5	genericItem	n/a	n/a	10206	1	2	6	7	1	n/a	n/a
30.1098	3.5	controlItem	n/a	n/a	10207	1	2	7	8	1	n/a	controlFoil2
34.0767	3.5	genericItem	n/a	n/a	10208	1	2	8	9	1	n/a	n/a
38.0473	3.5	genericItem	n/a	n/a	10209	1	2	9	10	1	n/a	n/a
42.0899	3.5	genericItem	n/a	n/a	10210	1	2	10	11	1	n/a	n/a
46.0917	3.5	genericItem	n/a	n/a	10211	1	2	11	12	1	n/a	n/a
50.0633	3.5	genericItem	n/a	n/a	10212	1	2	12	13	1	n/a	n/a
54.0929	3.5	genericItem	n/a	n/a	10213	1	2	13	14	1	n/a	n/a
58.094	3.5	criticalItem	n/a	n/a	10214	1	2	14	15	1	n/a	criticalFalse
62.0685	3.5	genericItem	n/a	n/a	10215	1	2	15	16	1	n/a	n/a
66.0851	3.5	genericItem	n/a	n/a	10216	1	2	16	17	1	n/a	n/a
70.0837	3.5	controlItem	n/a	n/a	10217	1	2	17	18	1	n/a	controlFoil1
74.1196	3.5	genericItem	n/a	n/a	10218	1	2	18	19	1	n/a	n/a
78.0796	3.5	criticalItem	n/a	n/a	10219	1	2	19	20	1	n/a	criticalTrue
82.0815	3.5	genericItem	n/a	n/a	10220	1	2	20	21	1	1	n/a
86.0506	3.5	genericItem	n/a	n/a	10221	1	2	21	22	1	n/a	n/a
90.1203	3.5	controlItem	n/a	n/a	10222	1	2	22	23	1	n/a	controlTrue
94.0672	3.5	criticalItem	n/a	n/a	10223	1	2	23	24	1	n/a	criticalFalse
98.0598	3.5	genericItem	n/a	n/a	10224	1	2	24	25	1	1	n/a
102.089	3.5	criticalItem	n/a	n/a	10225	1	2	25	26	1	n/a	criticalTrue
106.08	3.5	genericItem	n/a	n/a	10226	1	2	26	27	1	n/a	n/a
110.069	3.5	genericItem	n/a	n/a	10227	1	2	27	28	1	n/a	n/a
114.079	3.5	criticalItem	n/a	n/a	10228	1	2	28	29	1	n/a	criticalFalse
118.082	3.5	genericItem	n/a	n/a	10229	1	2	29	30	1	n/a	n/a
122.061	3.5	controlItem	n/a	n/a	10230	1	2	30	31	1	n/a	controlTrue
126.063	3.5	criticalItem	n/a	n/a	10231	1	2	31	32	1	n/a	criticalTrue
130.077	3.5	controlItem	n/a	n/a	10232	1	2	32	33	1	n/a	controlTrue
134.064	3.5	genericItem	n/a	n/a	10233	1	2	33	34	1	n/a	n/a
138.046	3.5	criticalItem	n/a	n/a	10234	1	2	34	35	1	n/a	criticalTrue
142.079	3.5	controlItem	n/a	n/a	10235	1	2	35	36	1	n/a	controlTrue
146.087	3.5	criticalItem	n/a	n/a	10236	1	2	36	37	1	n/a	criticalFoil
150.065	3.5	controlItem	n/a	n/a	10237	1	2	37	38	1	n/a	controlFoil2
154.081	3.5	criticalItem	n/a	n/a	10238	1	2	38	39	1	n/a	criticalTrue
158.056	3.5	genericItem	n/a	n/a	10239	1	2	39	40	1	1	n/a
162.067	3.5	genericItem	n/a	n/a	10240	1	2	40	41	1	n/a	n/a
166.079	3.5	criticalItem	n/a	n/a	10241	1	2	41	42	1	n/a	criticalTrue
170.061	3.5	controlItem	n/a	n/a	10242	1	2	42	43	1	n/a	controlTrue
174.073	3.5	genericItem	n/a	n/a	10243	1	2	43	44	1	n/a	n/a
178.082	3.5	genericItem	n/a	n/a	10244	1	2	44	45	1	n/a	n/a
182.059	3.5	criticalItem	n/a	n/a	10245	1	2	45	46	1	n/a	criticalFalse
186.062	3.5	controlItem	n/a	n/a	10246	1	2	46	47	1	n/a	controlFoil1
190.057	3.5	genericItem	n/a	n/a	10247	1	2	47	48	1	n/a	n/a
194.074	3.5	controlItem	n/a	n/a	10248	1	2	48	49	1	n/a	controlFoil2
198.098	3.5	criticalItem	n/a	n/a	10249	1	2	49	50	1	n/a	criticalFalse
202.085	3.5	genericItem	n/a	n/a	10250	1	2	50	51	1	n/a	n/a
206.061	n/a	n/a	n/a	n/a	90200	9	2	0	52	1	n/a	n/a
210.063	n/a	n/a	n/a	n/a	80400	8	4	0	53	1	n/a	n/a
214.083	3.5	genericItem	ForbiddenKey	2.144	10401	1	4	1	54	1	n/a	n/a
218.061	3.5	genericItem	n/a	n/a	10402	1	4	2	55	1	n/a	n/a
222.081	3.5	genericItem	n/a	n/a	10403	1	4	3	56	1	n/a	n/a
226.072	3.5	criticalItem	n/a	n/a	10404	1	4	4	57	1	n/a	criticalFalse
230.062	3.5	genericItem	n/a	n/a	10405	1	4	5	58	1	n/a	n/a
234.057	3.5	genericItem	n/a	n/a	10406	1	4	6	59	1	n/a	n/a
238.054	3.5	criticalItem	n/a	n/a	10407	1	4	7	60	1	n/a	criticalFalse
242.068	3.5	genericItem	n/a	n/a	10408	1	4	8	61	1	n/a	n/a
246.06	3.5	controlItem	n/a	n/a	10409	1	4	9	62	1	n/a	controlTrue
250.093	3.5	genericItem	n/a	n/a	10410	1	4	10	63	1	n/a	n/a
254.057	3.5	criticalItem	n/a	n/a	10411	1	4	11	64	1	n/a	criticalTrue
258.057	3.5	controlItem	n/a	n/a	10412	1	4	12	65	1	n/a	controlTrue
262.082	3.5	genericItem	n/a	n/a	10413	1	4	13	66	1	n/a	n/a
266.058	3.5	genericItem	n/a	n/a	10414	1	4	14	67	1	n/a	n/a
270.052	3.5	criticalItem	n/a	n/a	10415	1	4	15	68	1	n/a	criticalFalse
274.078	3.5	controlItem	n/a	n/a	10416	1	4	16	69	1	n/a	controlFoil1
278.059	3.5	criticalItem	n/a	n/a	10417	1	4	17	70	1	n/a	criticalTrue
282.073	3.5	genericItem	n/a	n/a	10418	1	4	18	71	1	n/a	n/a
286.08	3.5	criticalItem	n/a	n/a	10419	1	4	19	72	1	n/a	criticalFoil
290.058	3.5	genericItem	n/a	n/a	10420	1	4	20	73	1	n/a	n/a
294.059	3.5	genericItem	n/a	n/a	10421	1	4	21	74	1	n/a	n/a
298.077	3.5	controlItem	n/a	n/a	10422	1	4	22	75	1	n/a	controlFoil2
302.06	3.5	genericItem	n/a	n/a	10423	1	4	23	76	1	n/a	n/a
306.064	3.5	criticalItem	n/a	n/a	10424	1	4	24	77	1	n/a	criticalFoil
310.076	3.5	controlItem	n/a	n/a	10425	1	4	25	78	1	n/a	controlFoil1
314.058	3.5	genericItem	n/a	n/a	10426	1	4	26	79	1	n/a	n/a
318.063	3.5	genericItem	n/a	n/a	10427	1	4	27	80	1	1	n/a
322.076	3.5	genericItem	n/a	n/a	10428	1	4	28	81	1	n/a	n/a
326.056	3.5	criticalItem	n/a	n/a	10429	1	4	29	82	1	n/a	criticalFalse
330.062	3.5	controlItem	n/a	n/a	10430	1	4	30	83	1	n/a	controlFoil2
334.081	3.5	genericItem	n/a	n/a	10431	1	4	31	84	1	n/a	n/a
338.03	3.5	genericItem	n/a	n/a	10432	1	4	32	85	1	1	n/a
342.029	3.5	genericItem	n/a	n/a	10433	1	4	33	86	1	n/a	n/a
346.081	3.5	genericItem	n/a	n/a	10434	1	4	34	87	1	n/a	n/a
350.058	3.5	genericItem	n/a	n/a	10435	1	4	35	88	1	n/a	n/a
354.075	3.5	criticalItem	n/a	n/a	10436	1	4	36	89	1	n/a	criticalTrue
358.038	3.5	genericItem	n/a	n/a	10437	1	4	37	90	1	n/a	n/a
362.063	3.5	criticalItem	n/a	n/a	10438	1	4	38	91	1	n/a	criticalFoil
366.078	3.5	genericItem	n/a	n/a	10439	1	4	39	92	1	n/a	n/a
370.09	3.5	criticalItem	n/a	n/a	10440	1	4	40	93	1	n/a	criticalFalse
374.058	3.5	genericItem	n/a	n/a	10441	1	4	41	94	1	1	n/a
378.059	3.5	controlItem	n/a	n/a	10442	1	4	42	95	1	n/a	controlTrue
382.055	3.5	controlItem	n/a	n/a	10443	1	4	43	96	1	n/a	controlFoil2
386.065	3.5	controlItem	n/a	n/a	10444	1	4	44	97	1	n/a	controlTrue
390.057	3.5	genericItem	n/a	n/a	10445	1	4	45	98	1	1	n/a
394.082	3.5	controlItem	n/a	n/a	10446	1	4	46	99	1	n/a	controlFoil1
398.062	3.5	genericItem	n/a	n/a	10447	1	4	47	100	1	n/a	n/a
402.08	3.5	controlItem	n/a	n/a	10448	1	4	48	101	1	n/a	controlFoil2
406.079	3.5	criticalItem	n/a	n/a	10449	1	4	49	102	1	n/a	criticalFoil
410.047	3.5	controlItem	n/a	n/a	10450	1	4	50	103	1	n/a	controlTrue
414.08	n/a	n/a	n/a	n/a	90400	9	4	0	104	1	n/a	n/a
418.076	n/a	n/a	n/a	n/a	90000	9	0	0	105	1	n/a	n/a
