onset	duration	sample	trial_type	response_time	stim_file	value
265.5260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
267.6940000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
268.3240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
268.9080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
271.0760000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
271.8680000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
272.3900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
274.5600000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
275.5240000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
276.0740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
278.2420000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
279.2920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
279.8220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
281.9900000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
283.3480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
283.9040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
286.0720000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
286.7080000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
287.3860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
289.5540000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
289.9560000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
290.6520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
292.8200000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
293.7720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
294.3680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
296.5360000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
297.2200000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
297.8660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
300.0340000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
300.4600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
301.0640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
303.2340000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
304.1400000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
304.7640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
306.9320000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
307.7320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
308.4120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
310.5800000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
311.7320000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
312.3120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
314.4800000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
314.9960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
315.5940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
317.7620000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
320.5320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
321.1420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
323.3100000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
323.8600000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
324.3580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
326.5280000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
327.8440000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
328.5240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
330.6920000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
332.0280000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
332.5400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
334.7080000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
336.3320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
336.8360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
339.0040000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
339.7000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
340.2680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
342.4380000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
343.6600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
344.2500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
346.4200000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
347.1000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
347.7660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
349.9340000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
351.9240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
352.4640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
354.6340000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
355.0680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
355.6640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
357.8320000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
358.4120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
359.0960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
361.2640000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
362.1080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
362.7120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
364.8800000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
365.5400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
366.0940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
368.2620000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
369.2280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
369.8600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
372.0280000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
372.9000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
373.4920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
375.6600000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
376.5080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
377.1560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
379.3260000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
380.2680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
380.8720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
383.0400000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
384.2120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
384.8540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
387.0220000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
389.0280000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
389.7020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
391.8720000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
392.3720000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
392.9680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
395.1360000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
396.0760000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
396.5840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
398.7520000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
399.2280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
399.9160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
402.0840000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
402.5000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
403.1160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
405.2840000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
405.8300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
406.4640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
408.6320000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
409.2140000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
409.8460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
412.0140000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
412.4220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
413.0620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
415.2300000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
415.8940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
416.5440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
426.1780000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
427.0780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
427.6400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
429.8080000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
430.6300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
431.2060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
433.3740000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
433.7900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
434.4060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
436.5740000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
437.1580000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
437.6380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
439.8060000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
440.2140000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
440.9020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
443.0720000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
443.5020000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
444.0020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
446.1700000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
446.6620000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
447.2340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
449.4020000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
449.8300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
450.3500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
452.5200000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
453.0140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
453.6340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
455.8020000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
456.2780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
456.8320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
459.0000000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
459.4300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
459.9460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
462.1160000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
462.4780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
463.1120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
465.2800000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
465.7100000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
466.3440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
468.5120000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
469.1900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
469.8260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
471.9960000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
472.8620000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
473.3920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
475.5600000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
475.9420000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
476.5240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
478.6920000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
479.1020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
479.6580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
481.8260000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
482.2620000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
482.8060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
484.9740000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
485.4220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
486.1040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
488.2740000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
488.7180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
489.2200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
491.3880000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
494.1100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
494.6860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
496.8540000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
497.4380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
498.0680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
500.2360000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
500.6620000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
501.1660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
503.3340000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
503.6140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
504.1660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
506.3340000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
506.7660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
507.4480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
509.6160000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
510.0380000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
510.6140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
512.7820000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
513.2540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
513.8800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
516.0480000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
516.5020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
517.1440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
519.3140000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
519.8540000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
520.4940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
522.6620000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
523.4060000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
524.0600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
526.2280000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
526.7740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
527.3580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
529.5260000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
529.9420000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
530.5400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
532.7080000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
533.4060000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
533.9400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
536.1080000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
536.9980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
537.4880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
539.6560000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
540.2780000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
540.7700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
542.9380000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
543.3740000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
544.0200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
546.1880000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
546.6220000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
547.1860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
549.3540000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
550.9660000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
551.5180000000	n/a	n/a	FB: 0	n/a	n/a	S  9
553.6860000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
554.9020000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
555.4660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
557.6340000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
558.4620000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
559.0980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
561.2660000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
561.8220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
562.4140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
564.5820000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
565.2060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
565.7800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
567.9480000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
568.3980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
569.0120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
571.1820000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
571.7580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
572.3620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
574.5460000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
575.1180000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
575.7600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
577.9280000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
578.3580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
578.8920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
581.0600000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
581.5180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
582.0400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
584.2080000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
584.7660000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
585.4560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
587.6240000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
588.8140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
589.3720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
591.5400000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
592.1020000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
592.6040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
594.7720000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
595.2700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
595.7520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
597.9220000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
598.4780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
599.1520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
601.3200000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
601.9340000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
602.6180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
604.7900000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
605.2620000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
605.8820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
608.0520000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
608.5100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
609.1160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
611.2840000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
611.7420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
612.2980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
614.4660000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
614.9500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
615.4640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
617.6320000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
618.0700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
618.7460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
620.9140000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
621.5260000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
622.1100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
624.2800000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
624.8380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
625.4100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
632.2760000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
633.0620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
633.6240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
635.7920000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
636.3260000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
636.8060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
638.9740000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
639.6860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
640.3380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
642.5060000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
643.0220000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
643.6040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
645.7720000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
646.3580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
646.9020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
649.0720000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
649.6860000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
650.2680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
652.4360000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
653.1020000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
653.7340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
655.9020000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
656.3660000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
656.8840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
659.0520000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
659.7180000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
