onset	duration	sample	value
5.3828125000	n/a	1378	42001
5.6015625000	n/a	1434	42002
5.7812500000	n/a	1480	42001
5.9687500000	n/a	1528	42002
6.1875000000	n/a	1584	42001
8.9062500000	n/a	2280	11111
8.9062500000	n/a	2280	31111
9.2812500000	n/a	2376	41401
9.6093750000	n/a	2460	41402
10.0078125000	n/a	2562	43401
10.2929687500	n/a	2635	41403
10.4492187500	n/a	2675	12101
10.4960937500	n/a	2687	41402
10.6835937500	n/a	2735	43401
11.0859375000	n/a	2838	41401
11.3828125000	n/a	2914	41402
12.2070312500	n/a	3125	43402
12.4023437500	n/a	3175	43001
12.7226562500	n/a	3257	43002
16.3437500000	n/a	4184	43402
19.4687500000	n/a	4984	43301
22.3906250000	n/a	5732	12102
22.3945312500	n/a	5733	43302
25.1562500000	n/a	6440	42002
25.2070312500	n/a	6453	43221
26.4414062500	n/a	6769	43101
26.7304687500	n/a	6843	43102
29.9648437500	n/a	7671	43421
30.0429687500	n/a	7691	12201
31.3554687500	n/a	8027	43222
31.4375000000	n/a	8048	42001
37.1171875000	n/a	9502	43422
37.1953125000	n/a	9522	12202
37.6875000000	n/a	9648	42002
38.0039062500	n/a	9729	43321
40.9492187500	n/a	10483	43322
41.1718750000	n/a	10540	42001
47.5429687500	n/a	12171	43451
47.8203125000	n/a	12242	12201
51.6054687500	n/a	13211	43452
52.1406250000	n/a	13348	12202
52.3007812500	n/a	13389	43101
52.4296875000	n/a	13422	42002
52.5898437500	n/a	13463	43102
52.6093750000	n/a	13468	43351
53.1171875000	n/a	13598	41504
53.6718750000	n/a	13740	43352
54.1093750000	n/a	13852	42001
64.9179687500	n/a	16619	43101
65.1835937500	n/a	16687	43102
77.3437500000	n/a	19800	12201
77.3515625000	n/a	19802	43441
80.2656250000	n/a	20548	12101
80.4179687500	n/a	20587	43401
81.6328125000	n/a	20898	12202
81.6601562500	n/a	20905	43442
83.2812500000	n/a	21320	42002
83.3632812500	n/a	21341	43341
84.3750000000	n/a	21600	43342
84.5859375000	n/a	21654	42001
86.9453125000	n/a	22258	43402
88.1562500000	n/a	22568	43301
90.1875000000	n/a	23088	43302
90.2148437500	n/a	23095	12102
106.3632812500	n/a	27229	43101
106.7929687500	n/a	27339	43102
107.2187500000	n/a	27448	43421
107.2773437500	n/a	27463	12201
110.9804687500	n/a	28411	43422
111.0703125000	n/a	28434	12202
111.4492187500	n/a	28531	42002
111.7578125000	n/a	28610	43321
112.1445312500	n/a	28709	43322
112.3554687500	n/a	28763	42001
113.5976562500	n/a	29081	43461
117.1406250000	n/a	29988	42002
117.3320312500	n/a	30037	42001
117.4492187500	n/a	30067	43462
117.4492187500	n/a	30067	33200
122.6328125000	n/a	31394	43101
123.0507812500	n/a	31501	43102
151.1328125000	n/a	38690	12101
151.2773437500	n/a	38727	43401
154.0898437500	n/a	39447	43402
154.1289062500	n/a	39457	12102
164.6484375000	n/a	42150	43101
164.8281250000	n/a	42196	43102
167.0468750000	n/a	42764	43101
167.3632812500	n/a	42845	43102
188.7656250000	n/a	48324	43101
189.4101562500	n/a	48489	41401
189.5351562500	n/a	48521	41402
191.5117187500	n/a	49027	43102
192.0703125000	n/a	49170	41401
192.2695312500	n/a	49221	41402
192.7070312500	n/a	49333	41401
192.9257812500	n/a	49389	41402
195.5507812500	n/a	50061	41401
195.7539062500	n/a	50113	41402
197.5585937500	n/a	50575	41401
197.8984375000	n/a	50662	41402
199.3320312500	n/a	51029	43431
201.6601562500	n/a	51625	43401
201.7343750000	n/a	51644	12101
204.5937500000	n/a	52376	43432
205.4101562500	n/a	52585	43331
205.8671875000	n/a	52702	43332
207.0898437500	n/a	53015	43402
210.7734375000	n/a	53958	43301
211.1796875000	n/a	54062	22201
211.1796875000	n/a	54062	22201
213.6757812500	n/a	54701	12102
213.7070312500	n/a	54709	43302
235.0625000000	n/a	60176	22101
236.0585937500	n/a	60431	22202
238.0507812500	n/a	60941	22101
238.0507812500	n/a	60941	22101
238.6718750000	n/a	61100	42002
238.7382812500	n/a	61117	43101
238.8867187500	n/a	61155	43102
238.8984375000	n/a	61158	43421
238.8984375000	n/a	61158	31112
238.8984375000	n/a	61158	31121
239.2929687500	n/a	61259	22102
239.7929687500	n/a	61387	22101
240.8789062500	n/a	61665	43451
241.0820312500	n/a	61717	12201
242.0312500000	n/a	61960	22201
242.0312500000	n/a	61960	22102
242.2773437500	n/a	62023	22202
242.2773437500	n/a	62023	22202
242.2773437500	n/a	62023	22102
242.2773437500	n/a	62023	22101
242.5273437500	n/a	62087	22201
242.5273437500	n/a	62087	22201
242.8710937500	n/a	62175	32000
243.2734375000	n/a	62278	22301
243.2734375000	n/a	62278	22501
243.2734375000	n/a	62278	22202
243.2734375000	n/a	62278	22202
243.5234375000	n/a	62342	22102
243.5234375000	n/a	62342	22101
243.7734375000	n/a	62406	22102
243.7734375000	n/a	62406	22502
243.7734375000	n/a	62406	22501
244.0117187500	n/a	62467	43422
244.0195312500	n/a	62469	22201
244.0195312500	n/a	62469	22201
244.2343750000	n/a	62524	42001
244.2695312500	n/a	62533	22202
244.2695312500	n/a	62533	22202
244.2695312500	n/a	62533	22102
244.5195312500	n/a	62597	22302
244.5195312500	n/a	62597	22101
244.7656250000	n/a	62660	22301
244.7656250000	n/a	62660	22102
245.2656250000	n/a	62788	22302
245.2656250000	n/a	62788	22502
245.2656250000	n/a	62788	22502
245.4062500000	n/a	62824	43452
245.6093750000	n/a	62876	12202
245.6406250000	n/a	62884	42002
245.8828125000	n/a	62946	43351
246.3242187500	n/a	63059	32000
247.1445312500	n/a	63269	43352
247.2226562500	n/a	63289	42001
247.2851562500	n/a	63305	43101
247.2968750000	n/a	63308	43102
249.2148437500	n/a	63799	43101
249.4726562500	n/a	63865	43102
249.7812500000	n/a	63944	43431
250.1601562500	n/a	64041	43432
250.3320312500	n/a	64085	41504
252.3085937500	n/a	64591	43101
252.5390625000	n/a	64650	43102
253.0742187500	n/a	64787	32000
253.3554687500	n/a	64859	43431
253.7226562500	n/a	64953	22101
254.2226562500	n/a	65081	22301
254.8359375000	n/a	65238	43432
254.9687500000	n/a	65272	22302
255.2148437500	n/a	65335	22301
255.4648437500	n/a	65399	43331
255.4648437500	n/a	65399	22301
255.4648437500	n/a	65399	22102
255.7148437500	n/a	65463	22301
255.7148437500	n/a	65463	22101
255.7148437500	n/a	65463	22302
255.8007812500	n/a	65485	43332
256.0625000000	n/a	65552	33100
256.2109375000	n/a	65590	22302
256.4609375000	n/a	65654	22102
256.7109375000	n/a	65718	22301
258.2031250000	n/a	66100	22101
258.4492187500	n/a	66163	22301
262.4296875000	n/a	67182	22301
262.5859375000	n/a	67222	43101
263.1562500000	n/a	67368	43102
265.9140625000	n/a	68074	22302
266.4101562500	n/a	68201	22301
267.1601562500	n/a	68393	22302
267.4062500000	n/a	68456	22301
268.1523437500	n/a	68647	22302
268.6523437500	n/a	68775	22302
268.8984375000	n/a	68838	22102
268.8984375000	n/a	68838	22301
270.1445312500	n/a	69157	22302
270.3945312500	n/a	69221	22101
270.6406250000	n/a	69284	22302
270.8906250000	n/a	69348	22301
270.9140625000	n/a	69354	43221
271.0156250000	n/a	69380	12201
271.6367187500	n/a	69539	22302
271.6367187500	n/a	69539	22301
271.8867187500	n/a	69603	22301
271.8867187500	n/a	69603	22301
272.1328125000	n/a	69666	22302
272.3828125000	n/a	69730	22301
272.3828125000	n/a	69730	22302
273.1289062500	n/a	69921	22302
273.3789062500	n/a	69985	22301
