onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	449	11	n/a	1125.0	11.0	n/a	pastry/pastry_11s.jpg
7.5	0.5	exp	658	11	n/a	1693.0	11.0	n/a	towel/towel_11n.jpg
12.0	0.5	exp	587	11	n/a	1509.0	11.0	n/a	spatula/spatula_11s.jpg
16.5	0.5	exp	288	11	n/a	711.0	11.0	n/a	gravestone/gravestone_11s.jpg
21.0	0.5	exp	266	11	n/a	659.0	11.0	n/a	garlic/garlic_11s.jpg
25.5	0.5	exp	237	11	n/a	570.0	11.0	n/a	face/face_11s.jpg
30.0	0.5	exp	703	11	n/a	1808.0	11.0	n/a	wheelbarrow/wheelbarrow_11s.jpg
34.5	0.5	exp	613	11	n/a	1583.0	11.0	n/a	sundae/sundae_11s.jpg
39.0	0.5	exp	452	11	n/a	1132.0	11.0	n/a	peanut/peanut_11n.jpg
43.5	0.5	exp	38	11	n/a	98.0	11.0	n/a	battery/battery_11s.jpg
48.0	0.5	catch	721	65	n/a	n/a	n/a	1.16	catch065.jpg
52.5	0.5	exp	513	11	n/a	1286.0	11.0	n/a	rat/rat_11s.jpg
57.0	0.5	exp	302	11	n/a	744.0	11.0	n/a	hamster/hamster_11s.jpg
61.5	0.5	exp	376	11	n/a	942.0	11.0	n/a	locker/locker_11n.jpg
66.0	0.5	exp	333	11	n/a	841.0	11.0	n/a	jar/jar_11s.jpg
70.5	0.5	exp	329	11	n/a	829.0	11.0	n/a	inhaler/inhaler_11s.jpg
75.0	0.5	test	677	13	93.0	1744.0	13.0	n/a	umbrella/umbrella_13s.jpg
79.5	0.5	exp	648	11	n/a	1671.0	11.0	n/a	toilet/toilet_11n.jpg
84.0	0.5	exp	214	11	n/a	515.0	11.0	n/a	dragonfly/dragonfly_11n.jpg
88.5	0.5	exp	641	11	n/a	1655.0	11.0	n/a	thumbtack/thumbtack_11s.jpg
93.0	0.5	exp	370	11	n/a	934.0	11.0	n/a	lion/lion_11s.jpg
97.5	0.5	catch	721	82	n/a	n/a	n/a	1.013	catch082.jpg
102.0	0.5	exp	447	11	n/a	1119.0	11.0	n/a	parachute/parachute_11s.jpg
106.5	0.5	exp	255	11	n/a	627.0	11.0	n/a	fondue/fondue_11n.jpg
