onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	654	11	n/a	1682.0	11.0	n/a	toothpick/toothpick_11s.jpg
7.5	0.5	exp	242	11	n/a	580.0	11.0	n/a	ferris_wheel/ferris_wheel_11s.jpg
12.0	0.5	catch	721	88	n/a	n/a	n/a	0.897	catch088.jpg
16.5	0.5	exp	53	11	n/a	128.0	11.0	n/a	binoculars/binoculars_11n.jpg
21.0	0.5	exp	3	11	n/a	10.0	11.0	n/a	aircraft_carrier/aircraft_carrier_11s.jpg
25.5	0.5	catch	721	66	n/a	n/a	n/a	1.007	catch066.jpg
30.0	0.5	exp	136	11	n/a	317.0	11.0	n/a	cherry/cherry_11s.jpg
34.5	0.5	exp	292	11	n/a	720.0	11.0	n/a	guacamole/guacamole_11s.jpg
39.0	0.5	test	19	13	3.0	42.0	14.0	n/a	ashtray/ashtray_14n.jpg
43.5	0.5	exp	350	11	n/a	887.0	11.0	n/a	ladder/ladder_11s.jpg
48.0	0.5	exp	492	11	n/a	1232.0	11.0	n/a	potato/potato_11s.jpg
52.5	0.5	exp	243	11	n/a	582.0	11.0	n/a	fig/fig_11s.jpg
57.0	0.5	test	22	13	4.0	46.0	14.0	n/a	axe/axe_14n.jpg
61.5	0.5	exp	280	11	n/a	700.0	11.0	n/a	gramophone/gramophone_11s.jpg
66.0	0.5	exp	719	11	n/a	1852.0	11.0	n/a	zebra/zebra_11s.jpg
70.5	0.5	exp	693	11	n/a	1780.0	11.0	n/a	walrus/walrus_11s.jpg
75.0	0.5	exp	562	11	n/a	1438.0	11.0	n/a	shredder/shredder_11s.jpg
79.5	0.5	exp	195	11	n/a	469.0	11.0	n/a	cymbal/cymbal_11s.jpg
84.0	0.5	exp	98	11	n/a	226.0	11.0	n/a	burrito/burrito_11s.jpg
88.5	0.5	exp	199	11	n/a	481.0	11.0	n/a	desk/desk_11s.jpg
93.0	0.5	test	705	13	99.0	1810.0	14.0	n/a	whip/whip_14s.jpg
97.5	0.5	exp	517	11	n/a	1296.0	11.0	n/a	record/record_11s.jpg
102.0	0.5	exp	601	11	n/a	1545.0	11.0	n/a	steak/steak_11s.jpg
106.5	0.5	catch	721	77	n/a	n/a	n/a	1.353	catch077.jpg
111.0	0.5	exp	72	11	n/a	170.0	11.0	n/a	boot/boot_11s.jpg
115.5	0.5	exp	21	11	n/a	44.0	11.0	n/a	avocado/avocado_11s.jpg
120.0	0.5	exp	701	11	n/a	1805.0	11.0	n/a	whale/whale_11s.jpg
124.5	0.5	exp	89	11	n/a	208.0	11.0	n/a	bubble/bubble_11s.jpg
129.0	0.5	exp	106	11	n/a	245.0	11.0	n/a	camcorder/camcorder_11s.jpg
133.5	0.5	exp	688	11	n/a	1774.0	11.0	n/a	walker1/walker1_11s.jpg
138.0	0.5	exp	182	11	n/a	439.0	11.0	n/a	credit_card/credit_card_11s.jpg
142.5	0.5	exp	343	11	n/a	869.0	11.0	n/a	kettle/kettle_11s.jpg
147.0	0.5	test	69	13	17.0	156.0	14.0	n/a	bobsled/bobsled_14s.jpg
151.5	0.5	exp	596	11	n/a	1533.0	11.0	n/a	stair/stair_11s.jpg
156.0	0.5	catch	721	4	n/a	n/a	n/a	1.242	catch004.jpg
160.5	0.5	exp	531	11	n/a	1327.0	11.0	n/a	rollerblade/rollerblade_11s.jpg
165.0	0.5	exp	300	11	n/a	742.0	11.0	n/a	hammer/hammer_11n.jpg
169.5	0.5	exp	410	11	n/a	1024.0	11.0	n/a	moth/moth_11n.jpg
174.0	0.5	exp	705	11	n/a	1810.0	11.0	n/a	whip/whip_11s.jpg
178.5	0.5	test	138	13	24.0	320.0	14.0	n/a	chest1/chest1_14s.jpg
183.0	0.5	catch	721	47	n/a	n/a	n/a	1.036	catch047.jpg
187.5	0.5	exp	632	11	n/a	1630.0	11.0	n/a	tattoo/tattoo_11s.jpg
192.0	0.5	exp	623	11	n/a	1608.0	11.0	n/a	tab/tab_11s.jpg
196.5	0.5	catch	721	98	n/a	n/a	n/a	1.1	catch098.jpg
201.0	0.5	exp	605	11	n/a	1563.0	11.0	n/a	stopwatch/stopwatch_11s.jpg
205.5	0.5	exp	435	11	n/a	1093.0	11.0	n/a	oyster/oyster_11n.jpg
210.0	0.5	exp	622	11	n/a	1607.0	11.0	n/a	t-shirt/t-shirt_11s.jpg
214.5	0.5	exp	276	11	n/a	685.0	11.0	n/a	goat/goat_11s.jpg
219.0	0.5	exp	575	11	n/a	1478.0	11.0	n/a	snake/snake_11s.jpg
223.5	0.5	exp	349	11	n/a	885.0	11.0	n/a	koala/koala_11s.jpg
228.0	0.5	catch	721	31	n/a	n/a	n/a	1.007	catch031.jpg
232.5	0.5	exp	279	11	n/a	698.0	11.0	n/a	graffiti/graffiti_11s.jpg
237.0	0.5	test	312	13	49.0	776.0	25.0	n/a	helicopter/helicopter_25s.jpg
241.5	0.5	exp	122	11	n/a	282.0	11.0	n/a	cashew/cashew_11s.jpg
246.0	0.5	exp	346	11	n/a	875.0	11.0	n/a	kite/kite_11n.jpg
250.5	0.5	exp	712	11	n/a	1832.0	11.0	n/a	wolf/wolf_11n.jpg
255.0	0.5	exp	2	11	n/a	8.0	11.0	n/a	airbag/airbag_11s.jpg
259.5	0.5	catch	721	48	n/a	n/a	n/a	0.935	catch048.jpg
264.0	0.5	exp	480	11	n/a	1206.0	11.0	n/a	pocket/pocket_11s.jpg
268.5	0.5	exp	16	11	n/a	31.0	11.0	n/a	apple/apple_11s.jpg
273.0	0.5	exp	244	11	n/a	586.0	11.0	n/a	filing_cabinet/filing_cabinet_11s.jpg
277.5	0.5	test	66	13	15.0	151.0	13.0	n/a	boa/boa_13s.jpg
282.0	0.5	exp	312	11	n/a	776.0	11.0	n/a	helicopter/helicopter_11s.jpg
286.5	0.5	test	176	13	29.0	427.0	16.0	n/a	cow/cow_16n.jpg
291.0	0.5	test	707	13	100.0	1817.0	13.0	n/a	wig/wig_13s.jpg
295.5	0.5	exp	245	11	n/a	591.0	11.0	n/a	fire/fire_11s.jpg
300.0	0.5	exp	194	11	n/a	466.0	11.0	n/a	curtain/curtain_11s.jpg
304.5	0.5	exp	339	11	n/a	861.0	11.0	n/a	kale/kale_11s.jpg
309.0	0.5	exp	485	11	n/a	1220.0	11.0	n/a	pomegranate/pomegranate_11n.jpg
313.5	0.5	exp	310	11	n/a	774.0	11.0	n/a	hedge/hedge_11s.jpg
318.0	0.5	exp	389	11	n/a	979.0	11.0	n/a	mascara/mascara_11s.jpg
322.5	0.5	catch	721	46	n/a	n/a	n/a	1.045	catch046.jpg
327.0	0.5	exp	10	11	n/a	24.0	11.0	n/a	anklet/anklet_11s.jpg
331.5	0.5	exp	87	11	n/a	205.0	11.0	n/a	brownie/brownie_11s.jpg
336.0	0.5	exp	442	11	n/a	1106.0	11.0	n/a	panda/panda_11s.jpg
340.5	0.5	exp	149	11	n/a	351.0	11.0	n/a	clarinet/clarinet_11s.jpg
