onset	duration	trial_type	response
32.8	1.8	orange	4
203.1	2.3	orange	4
289.6	2.0	orange	4
463.6	1.9	orange	4
490.3	1.7	orange	No press
62.3	1.5	smelly-cheese	1
175.9	1.9	smelly-cheese	1
258.6	1.3	smelly-cheese	1
435.4	1.9	smelly-cheese	2
576.8	1.7	smelly-cheese	1
3.5	2.2	banana	4
119.8	1.4	banana	4
231.8	2.5	banana	4
346.0	2.0	banana	4
373.7	1.8	banana	4
550.2	0.6	banana	4
92.0	1.2	asafetida	1
147.6	1.4	asafetida	1
319.6	1.2	asafetida	1
402.2	0.9	asafetida	1
521.5	1.3	asafetida	1
