onset	duration	trial_type	response
97.0	1.8	orange	3
155.4	1.2	orange	4
269.3	1.2	orange	4
352.9	1.3	orange	4
471.3	1.7	orange	4
39.0	1.0	smelly-cheese	1
215.6	1.0	smelly-cheese	3
326.7	1.3	smelly-cheese	2
383.6	1.3	smelly-cheese	1
500.4	1.5	smelly-cheese	1
65.7	1.4	banana	4
185.3	1.6	banana	4
296.0	1.2	banana	4
443.5	2.1	banana	4
529.5	2.2	banana	4
8.8	2.4	asafetida	2
125.8	1.2	asafetida	1
243.6	1.3	asafetida	1
412.3	1.3	asafetida	1
559.4	1.8	asafetida	1
