onset	duration	trial	value	instruction
42947	10	1	1	rest
52908	10	1	2	task
62946	10	2	1	rest
72925	10	2	2	task
82960	10	3	1	rest
92970	4	3	2	task
97023	10	4	1	rest
106973	10	4	2	task
117026	10	5	1	rest
126989	10	5	2	task
137058	10	6	1	rest
147027	10	6	2	task
157056	10	7	1	rest
167043	4	7	2	task
170600	10	8	1	rest
180550	10	8	2	task
190593	10	9	1	rest
200573	10	9	2	task
210608	10	10	1	rest
220598	10	10	2	task
