onset	duration	sample	trial_type	response_time	stim_file	value
1046.4060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1048.4920000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1048.9120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1048.9760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1051.0600000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1051.3760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1051.4440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1053.5280000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1054.3280000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1056.4300000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1056.8720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1056.9320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1059.0160000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1059.4840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1059.5500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1061.6340000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1062.2520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1062.3180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1064.4040000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1064.8200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1064.8880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1066.9720000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1067.5200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1067.5900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1069.6740000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1070.0960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1070.1580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1072.2420000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1073.0440000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1075.1460000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1075.7840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1075.8460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1077.9300000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1078.4240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1078.4980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1080.5820000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1081.0760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1081.1500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1083.2340000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1083.6760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1083.7360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1085.8200000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1086.3840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1086.4540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1088.5380000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1088.9960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1089.0560000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1091.1400000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1091.6120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1091.6740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1093.7600000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1094.1240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1094.1940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1096.2780000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1096.7400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1096.8120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1098.8960000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1099.3240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1099.3960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1101.4820000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1101.8640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1101.9320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1104.0180000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1104.5440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1104.6000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1106.6860000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1107.2200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1107.2860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1109.3720000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1109.6960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1109.7540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1111.8400000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1112.2080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1112.2740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1114.3580000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1114.8160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1114.8760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1116.9600000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1117.3760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1117.4440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1119.5300000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1119.9840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1120.0460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1122.1320000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1122.6960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1122.7640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1124.8500000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1125.5600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1125.6180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1127.7020000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1128.2920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1128.3520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1130.4380000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1130.8640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1130.9220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1133.0060000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1133.6240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1133.6900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1135.7740000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1136.3520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1136.4260000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1138.5100000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1139.0080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1139.0780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1141.1620000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1141.5520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1141.6120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1143.6980000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1144.3080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1144.3640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1146.4500000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1146.9000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1146.9660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1149.0520000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1149.8520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1149.9200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1152.0040000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1152.4880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1152.5540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1154.6400000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1155.2160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1155.2740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1157.3580000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1157.7280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1157.7920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1159.8760000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1160.3920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1160.4600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1162.5460000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1163.0880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1163.1460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1165.2300000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1165.8200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1165.8820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1167.9660000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1168.2960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1168.3660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1170.4520000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1170.8840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1170.9520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1173.0360000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1173.3980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1173.4700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1175.5560000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1175.9420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1176.0060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1178.0900000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1178.6980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1178.7580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1180.8420000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1181.2700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1181.3440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1183.4280000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1183.9340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1183.9960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1186.0800000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1186.4540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1186.5140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1188.5980000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1189.1420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1189.2160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1191.3000000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1191.7620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1191.8340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1193.9200000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1194.2500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1194.3200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1196.4040000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1196.8100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1196.8720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1198.9560000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1199.3540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1199.4240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1201.5080000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1202.1220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1202.1920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1204.2780000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1204.8420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1204.9120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1206.9960000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1207.5580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1207.6300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1209.7140000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1210.0940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1210.1660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1212.2500000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1212.7180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1212.7840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1214.8680000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1215.3420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1215.4020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1217.4880000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1218.0500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1218.1220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1266.1200000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
1267.4860000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1268.5600000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
1269.2100000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1270.2780000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
1271.2660000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1272.3300000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1273.8980000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1274.9660000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
1275.7700000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1276.8340000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
1277.4900000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1278.5520000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1279.3340000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1280.4020000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
1281.0740000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1282.1380000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
1282.5860000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1283.6560000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1285.4620000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1286.5240000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
1287.4980000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1288.5580000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
1289.3460000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1290.4100000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1292.0140000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1293.0780000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1294.4460000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1295.5140000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
1296.4540000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1297.5160000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
1298.4500000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1299.5180000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1300.1820000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1301.2520000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1302.0220000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1303.0860000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1304.0780000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1305.1380000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
1306.3060000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1307.3740000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1308.2180000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1309.2740000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1310.1820000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1311.2420000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1312.0860000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1313.1440000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
1314.0460000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1315.1120000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1316.1260000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1317.1980000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
1317.8420000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1318.8980000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1319.4620000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1320.5340000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
1321.5380000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1322.6020000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
1323.3260000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1324.3860000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
1325.6580000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1326.7220000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1327.4260000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1328.4900000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1329.3180000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1330.3740000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1331.4780000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1332.5420000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1333.6320000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1334.6940000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
1335.5080000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1336.5800000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1337.3400000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1338.3980000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1339.2280000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1340.2980000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1340.8600000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1341.9340000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1342.6120000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1343.6840000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1344.2960000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1345.3680000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
1346.1520000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1347.2200000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
1348.6160000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1349.6900000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1350.6640000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1351.7240000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1352.5360000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
1353.6080000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
1354.2800000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1355.3440000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
