onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
6.0176609210616325	1.2333174658324424	00STIM061neutral	neutral	61.0	40.0	male	black	-0.5703147670490375	0.0	n/a	n/a	-1.1075	1.635	1.065
11.00921683468414	1.2416559030275494	01STIM087smiling	smiling	87.0	31.0	female	east_asian	0.4460086986613629	1.0	n/a	n/a	0.25749999999999984	1.1075000000000002	1.1250000000000002
13.759202873899538	2.4915835333372343	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.509223626417224	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
20.009026062446086	1.2416546956078491	02STIM102neutral	neutral	102.0	31.0	female	white	-0.8034014466093833	0.0	n/a	n/a	-2.83	0.9999999999999998	0.81
25.008923129956656	1.2416552993176992	03STIM172smiling	smiling	172.0	40.0	male	white	-1.1261998710268746	0.0	n/a	n/a	-1.4100000000000001	0.4075000000000001	-0.44000000000000006
30.01715078643747	1.2333183713967628	04STIM011smiling	smiling	11.0	36.0	female	white	-0.21392564364393993	1.0	n/a	n/a	-1.1324999999999998	1.7575000000000003	-0.4950000000000001
32.75043821771669	2.4999452133524755	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.45050230149218	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
39.00862429369772	1.2416528844792083	05STIM027smiling	smiling	27.0	26.0	female	white	1.9477587290097433	0.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
44.016852252033004	1.2333210880901788	06STIM039neutral	neutral	39.0	27.0	female	white	1.2542336877168323	1.0	n/a	n/a	-2.2675	1.3649999999999998	-0.9924999999999998
46.75014300371504	2.499947930045892	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.50851336205597	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.0	right	n/a	n/a	n/a
53.016660876085545	1.233305995349383	07STIM124neutral	neutral	124.0	28.0	female	white	2.794080486429206	0.0	n/a	n/a	1.7275000000000003	1.7074999999999998	0.9674999999999998
58.01655432133839	1.2333056934949127	08STIM092smiling	smiling	92.0	32.0	male	white	-0.5903872579074857	0.0	n/a	n/a	1.2825	-0.9725	-0.30999999999999994
63.01644323876917	1.2333259177671607	09STIM061smiling	smiling	61.0	40.0	male	black	-0.5703147670490375	0.0	n/a	n/a	-1.1075	1.635	1.065
68.01634241926375	1.2333216917995742	10STIM030smiling	smiling	30.0	24.0	female	east_asian	1.4897782233006618	0.0	n/a	n/a	1.1224999999999998	0.6675	0.44500000000000006
73.00790104957969	1.2416559030270946	11STIM024smiling	smiling	24.0	47.0	male	east_asian	-0.8148714413856396	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
78.01613142275345	1.2333210880901788	12STIM064neutral	neutral	64.0	25.0	female	west_asian	-0.2954445350894733	0.0	n/a	n/a	1.3	-1.3175	2.1450000000000005
83.01602577357106	1.2333198806704786	13STIM044smiling	smiling	44.0	22.0	male	black	-0.20081707818536115	1.0	n/a	n/a	3.465	-1.145	-1.29
85.74931743081744	2.49994340222338	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.29935243088221	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
92.01583409576824	1.2333189751066131	14STIM066neutral	neutral	66.0	22.0	female	west_asian	0.8830974281708334	0.0	n/a	n/a	2.125	2.1400000000000006	2.13
97.01580541956172	1.241577118922578	15STIM099neutral	neutral	99.0	24.0	female	black	0.13672848237303067	0.0	n/a	n/a	0.14249999999999985	-1.5625	1.33
102.01574655787407	1.2415288221536684	16STIM033neutral	neutral	33.0	28.0	male	white	0.9728091730279791	0.0	n/a	n/a	0.6775	0.905	-1.5125000000000002
107.02384894461012	1.2333198806709331	17STIM126neutral	neutral	126.0	25.0	female	black	0.9220134818759879	0.0	n/a	n/a	0.13750000000000007	1.4100000000000001	1.5274999999999999
112.02374420099206	1.2333204843803287	18STIM039smiling	smiling	39.0	27.0	female	white	1.2542336877168323	1.0	n/a	n/a	-2.2675	1.3649999999999998	-0.9924999999999998
114.7570316322708	2.499934044724796	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.95712152463238	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.0	right	n/a	n/a	n/a
121.02355433431829	1.2333183713967628	19STIM042neutral	neutral	42.0	27.0	male	black	0.6069982681995286	0.0	n/a	n/a	2.4825	-0.7925000000000001	1.3449999999999998
126.02344777957113	1.2333195788160085	20STIM121smiling	smiling	121.0	34.0	male	white	-0.320842380665469	0.0	n/a	n/a	1.44	0.6775	1.94
137.2732090878826	1.2333192769610832	21STIM005smiling	smiling	5.0	28.0	male	east_asian	-1.4477693674326242	0.0	n/a	n/a	-3.0	-3.0525	-0.3324999999999999
142.27310313684532	1.2416528844792083	22STIM137neutral	neutral	137.0	21.0	male	black	0.0072813984695694915	0.0	n/a	n/a	1.21	-0.08250000000000002	0.7825000000000001
147.27299446911456	1.2333238047831399	23STIM130neutral	neutral	130.0	19.0	male	white	-0.7399068326693946	0.0	n/a	n/a	-3.245	-0.75	-1.47
152.2728897254965	1.2333213899446491	24STIM082smiling	smiling	82.0	20.0	male	black	0.1486081198198675	0.0	n/a	n/a	1.0475	-0.46499999999999997	0.6725
157.272782265185	1.2333222955094243	25STIM121neutral	neutral	121.0	34.0	male	white	-0.320842380665469	0.0	n/a	n/a	1.44	0.6775	1.94
162.27267752156698	1.2333192769610832	26STIM070smiling	smiling	70.0	31.0	male	west_asian	-1.038536339522632	0.0	n/a	n/a	-0.18000000000000005	0.4325000000000001	-0.11499999999999999
167.27257187238456	1.233320786234799	27STIM024neutral	neutral	24.0	47.0	male	east_asian	-0.8148714413856396	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
172.27246682691154	1.2333180695418378	28STIM091smiling	smiling	91.0	20.0	female	white	1.0166409387801005	0.0	n/a	n/a	2.1350000000000002	-1.4899999999999998	2.21
177.27236027216443	1.2416537900439837	29STIM141neutral	neutral	141.0	23.0	male	white	-0.34501129822972265	0.0	n/a	n/a	-2.9225000000000003	-0.5475	-0.7125000000000001
