onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
6.020842168874879	1.233315956558272	00STIM034smiling	smiling	34.0	24.0	female	east_asian	-0.3347265320540017	0.0	n/a	n/a	-0.7174999999999999	0.9900000000000001	-0.18999999999999997
11.01239446023965	1.2416399047224331	01STIM036neutral	neutral	36.0	21.0	male	east_asian/white	0.3060565328987171	0.0	n/a	n/a	0.5450000000000002	-2.1125	1.0075
16.012290018476506	1.241647451092831	02STIM091neutral	neutral	91.0	20.0	female	white	0.7897554707431343	0.0	n/a	n/a	2.1350000000000002	-1.4899999999999998	2.21
21.012181350745774	1.2416607327040765	03STIM101smiling	smiling	101.0	37.0	male	white	0.7343897538115192	1.0	n/a	n/a	1.1725	0.9775000000000003	0.72
23.76216889923489	2.491587759304821	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.995553980544173	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
30.0119763913317	1.241674618025172	04STIM066smiling	smiling	66.0	22.0	female	west_asian	0.6498390077996734	0.0	n/a	n/a	2.125	2.1400000000000006	2.13
35.020205858941154	1.2333228992188197	05STIM126neutral	neutral	126.0	25.0	female	black	0.6906122101911727	0.0	n/a	n/a	0.13750000000000007	1.4100000000000001	1.5274999999999999
40.011796184011935	1.241629037949224	06STIM062neutral	neutral	62.0	30.0	female	black	-0.5214248798466559	0.0	n/a	n/a	0.0874999999999998	-0.4800000000000002	0.1200000000000001
45.01171045724641	1.2416257175468672	07STIM043neutral	neutral	43.0	20.0	male	black	-0.6561910435406637	0.0	n/a	n/a	0.5775000000000001	-1.1400000000000001	0.5625
50.01165129370429	1.2415632336014824	08STIM099neutral	neutral	99.0	24.0	female	black	-0.13214809490886872	0.0	n/a	n/a	0.14249999999999985	-1.5625	1.33
55.01146806783618	1.2416592234303607	09STIM038smiling	smiling	38.0	40.0	female	west_asian	-1.7690848730265316	1.0	n/a	n/a	-0.9400000000000001	0.29249999999999987	-0.265
57.75307944727956	2.4999443077881547	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
59.45315651081182	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	left	n/a	n/a	n/a
64.01959611223083	1.2333422179262925	10STIM087smiling	smiling	87.0	31.0	female	east_asian	0.19189156620251963	0.0	n/a	n/a	0.25749999999999984	1.1075000000000002	1.1250000000000002
69.01117255198005	1.2416414139966037	11STIM024neutral	neutral	24.0	47.0	male	east_asian	-1.1291601912820548	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
74.01940533999232	1.2333041842211971	12STIM030smiling	smiling	30.0	24.0	female	east_asian	1.2854717735029406	0.0	n/a	n/a	1.1224999999999998	0.6675	0.44500000000000006
