onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
69.02349758561468	1.2333047879301375	11STIM061neutral	neutral	61.0	40.0	male	black	-0.8146722423373015	0.0	n/a	n/a	-1.1075	1.635	1.065
74.02337503256241	1.2333216917995742	12STIM087neutral	neutral	87.0	31.0	female	east_asian	0.3490447356624368	0.0	n/a	n/a	0.25749999999999984	1.1075000000000002	1.1250000000000002
79.02327059079927	1.2333222955094243	13STIM126neutral	neutral	126.0	25.0	female	black	0.8940826753785573	0.0	n/a	n/a	0.13750000000000007	1.4100000000000001	1.5274999999999999
84.0231761102441	1.2333235029291243	14STIM137neutral	neutral	137.0	21.0	male	black	-0.15330950997953027	1.0	n/a	n/a	1.21	-0.08250000000000002	0.7825000000000001
86.75645750442709	2.499958796818646	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.86801821150402	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
93.02297447123327	1.2333373882493106	15STIM144smiling	smiling	144.0	27.0	female	white	0.4770958178848986	0.0	n/a	n/a	0.6550000000000002	-0.9625	1.8200000000000003
98.02287516100205	1.2333301437338378	16STIM034smiling	smiling	34.0	24.0	female	east_asian	-0.22648155696379416	0.0	n/a	n/a	-0.7174999999999999	0.9900000000000001	-0.18999999999999997
103.02276317286852	1.2333192769610832	17STIM044smiling	smiling	44.0	22.0	male	black	-0.39158771426162076	0.0	n/a	n/a	3.465	-1.145	-1.29
108.02267563497391	1.2333171639775171	18STIM066neutral	neutral	66.0	22.0	female	west_asian	0.8495227749714733	0.0	n/a	n/a	2.125	2.1400000000000006	2.13
113.02255338377745	1.23333618083052	19STIM092neutral	neutral	92.0	32.0	male	white	-0.8376557699156923	0.0	n/a	n/a	1.2825	-0.9725	-0.30999999999999994
118.0224640347542	1.2333189751061582	20STIM011neutral	neutral	11.0	36.0	female	white	-0.4065973649250601	1.0	n/a	n/a	-1.1324999999999998	1.7575000000000003	-0.4950000000000001
120.75573607143816	2.499948835609757	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.964146893416	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
133.263930071108	1.2415300295724592	21STIM091smiling	smiling	91.0	20.0	female	white	1.0024335911052564	0.0	n/a	n/a	2.1350000000000002	-1.4899999999999998	2.21
138.27203638195624	1.2333183713963078	22STIM064smiling	smiling	64.0	25.0	female	west_asian	-0.49993862998831945	0.0	n/a	n/a	1.3	-1.3175	2.1450000000000005
143.2719129233401	1.2333358789755948	23STIM121smiling	smiling	121.0	34.0	male	white	-0.5290198281487323	0.0	n/a	n/a	1.44	0.6775	1.94
148.26347366663958	1.241671599476831	24STIM005smiling	smiling	5.0	28.0	male	east_asian	-1.8193807336212355	0.0	n/a	n/a	-3.0	-3.0525	-0.3324999999999999
153.27169951199085	1.2333210880906336	25STIM099smiling	smiling	99.0	24.0	female	black	-0.0050892096780719796	1.0	n/a	n/a	0.14249999999999985	-1.5625	1.33
156.00499267851137	2.4999427985139846	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.27173875311658	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
162.27151085273638	1.2333210880906336	26STIM039neutral	neutral	39.0	27.0	female	white	1.2744835093800841	0.0	n/a	n/a	-2.2675	1.3649999999999998	-0.9924999999999998
167.26316758586472	1.2415587057794255	27STIM033neutral	neutral	33.0	28.0	male	white	0.9522450716993829	0.0	n/a	n/a	0.6775	0.905	-1.5125000000000002
172.2712986488068	1.233338897523936	28STIM141smiling	smiling	141.0	23.0	male	white	-0.5566938715594474	0.0	n/a	n/a	-2.9225000000000003	-0.5475	-0.7125000000000001
177.26298285072244	1.2498841632177573	29STIM009neutral	neutral	9.0	22.0	female	white	1.7848116319370038	0.0	n/a	n/a	0.7375	-1.7225000000000001	2.5075000000000003
182.27110515987624	1.2333032786555125	30STIM030neutral	neutral	30.0	24.0	female	east_asian	1.5441881697387503	0.0	n/a	n/a	1.1224999999999998	0.6675	0.44500000000000006
187.27099981254838	1.2333210880897243	31STIM062neutral	neutral	62.0	30.0	female	black	-0.43051899566991514	0.0	n/a	n/a	0.0874999999999998	-0.4800000000000002	0.1200000000000001
192.27087695764115	1.2333216917995742	32STIM011smiling	smiling	11.0	36.0	female	white	-0.4065973649250601	0.0	n/a	n/a	-1.1324999999999998	1.7575000000000003	-0.4950000000000001
197.2707900234573	1.2333020712367215	33STIM136neutral	neutral	136.0	54.0	female	white	-0.958202026806435	0.0	n/a	n/a	0.36750000000000005	0.6125	0.5425
202.2706677722599	1.2333192769610832	34STIM102smiling	smiling	102.0	31.0	female	white	-1.0815625931965724	0.0	n/a	n/a	-2.83	0.9999999999999998	0.81
207.27056182122303	1.2333177676864582	35STIM027smiling	smiling	27.0	26.0	female	white	2.0685878397926447	0.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
212.2704543609116	1.2416583178655856	36STIM137smiling	smiling	137.0	21.0	male	black	-0.15330950997953027	0.0	n/a	n/a	1.21	-0.08250000000000002	0.7825000000000001
217.27035354140568	1.2333153528488765	37STIM036smiling	smiling	36.0	21.0	male	east_asian/white	0.4738124568022714	0.0	n/a	n/a	0.5450000000000002	-2.1125	1.0075
222.27026268310874	1.233301467527781	38STIM092smiling	smiling	92.0	32.0	male	white	-0.8376557699156923	0.0	n/a	n/a	1.2825	-0.9725	-0.30999999999999994
227.261819502296	1.2416374898839422	39STIM042neutral	neutral	42.0	27.0	male	black	0.5333820078727952	0.0	n/a	n/a	2.4825	-0.7925000000000001	1.3449999999999998
