onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
6.024043037250976	1.2333361808302925	00STIM009neutral	neutral	9.0	22.0	female	white	1.579536877525092	1.0	n/a	n/a	0.7375	-1.7225000000000001	2.5075000000000003
8.765711769107611	2.4915817222083656	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.049141660762869	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
15.023867961462654	1.2333183713967628	01STIM082neutral	neutral	82.0	20.0	male	black	-0.18109599105746524	0.0	n/a	n/a	1.0475	-0.46499999999999997	0.6725
20.02376170857065	1.2333186732514605	02STIM012neutral	neutral	12.0	24.0	male	white	-0.17133277736846783	1.0	n/a	n/a	0.27000000000000013	0.5025	0.6800000000000002
22.75704883799472	2.4999458170620983	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.140456965918474	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	left	n/a	n/a	n/a
29.02356972891312	1.2333222955094243	03STIM102smiling	smiling	102.0	31.0	female	white	-1.2615583059731936	0.0	n/a	n/a	-2.83	0.9999999999999998	0.81
34.02345140182888	1.2333328604274811	04STIM062neutral	neutral	62.0	30.0	female	black	-0.6162563726242132	0.0	n/a	n/a	0.0874999999999998	-0.4800000000000002	0.1200000000000001
39.02335480829038	1.2333238047833674	05STIM144neutral	neutral	144.0	27.0	female	white	0.28335403157627437	0.0	n/a	n/a	0.6550000000000002	-0.9625	1.8200000000000003
44.01491796642836	1.2416513752050378	06STIM117neutral	neutral	117.0	26.0	male	white	-0.5437296423630877	0.0	n/a	n/a	0.99	1.1849999999999998	1.3625
49.02314079323218	1.2333256159120085	07STIM070neutral	neutral	70.0	31.0	male	west_asian	-1.5284194801391264	0.0	n/a	n/a	-0.18000000000000005	0.4325000000000001	-0.11499999999999999
54.01472266636803	1.241635980609999	08STIM100smiling	smiling	100.0	19.0	female	white	1.211324246968612	1.0	n/a	n/a	-0.45499999999999996	-1.54	2.6975
56.75633253653723	2.499943402223608	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.53139456015378	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	left	n/a	n/a	n/a
63.0228416551181	1.2333156547035742	09STIM027neutral	neutral	27.0	26.0	female	white	1.8608104147557367	0.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
68.02273359109722	1.2333310492986131	10STIM006smiling	smiling	6.0	31.0	female	west_asian	-1.048162349627962	0.0	n/a	n/a	0.375	1.4275	0.3524999999999998
73.02263428086553	1.2333241066380651	11STIM062smiling	smiling	62.0	30.0	female	black	-0.6162563726242132	0.0	n/a	n/a	0.0874999999999998	-0.4800000000000002	0.1200000000000001
78.01419592972935	1.2416546956080765	12STIM066smiling	smiling	66.0	22.0	female	west_asian	0.6524964920078956	1.0	n/a	n/a	2.125	2.1400000000000006	2.13
80.75582179820344	2.499944307787928	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
82.27255557222452	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	left	n/a	n/a	n/a
87.02233997242867	1.2333201825254037	13STIM036smiling	smiling	36.0	21.0	male	east_asian/white	0.28009962701327523	0.0	n/a	n/a	0.5450000000000002	-2.1125	1.0075
