onset	duration	sub_id	trial_type	smid_id
7.925043299999743	2.1709921000001486	sub-02	cross	b10_p138_1
10.096035399999892	7.211932400000478	sub-02	stimulus	b10_p138_1
17.30796780000037	4.325464219999503	sub-02	decision	b10_p138_1
21.63527959999988	2.167886899999985	sub-02	cross	b11_p172_20
23.80316649999986	7.211446400000568	sub-02	stimulus	b11_p172_20
31.01461290000043	4.3234822199997325	sub-02	decision	b11_p172_20
35.34331889999976	2.1742960000001403	sub-02	cross	b2_p28_9
37.5176148999999	7.207270800000515	sub-02	stimulus	b2_p28_9
44.724885700000414	4.319034419999753	sub-02	decision	b2_p28_9
49.04654719999962	2.165399500000831	sub-02	cross	b2_p23_15
51.21194670000045	7.211329499999692	sub-02	stimulus	b2_p23_15
58.42327620000015	4.327369420000196	sub-02	decision	b2_p23_15
62.75260080000044	2.1727359999995315	sub-02	cross	b4_p67_11
64.92533679999997	7.206774000000223	sub-02	stimulus	b4_p67_11
72.13211080000019	4.323103119999814	sub-02	decision	b4_p67_11
76.46037210000031	2.167211099999804	sub-02	cross	b2_p18_17
78.62758320000012	7.21454840000024	sub-02	stimulus	b2_p18_17
85.84213160000036	4.319094119999591	sub-02	decision	b2_p18_17
90.1637510999999	2.167432199999894	sub-02	cross	b999_p479_2
92.3311832999998	7.21108600000025	sub-02	stimulus	b999_p479_2
99.54226930000004	4.325478319999547	sub-02	decision	b999_p479_2
103.86952870000005	2.168103500000143	sub-02	cross	b15_p461_7
106.0376322000002	7.211880199999541	sub-02	stimulus	b15_p461_7
113.24951239999972	4.328699320000396	sub-02	decision	b15_p461_7
117.58075699999972	2.1726219000001947	sub-02	cross	b4_p75_18
119.75337889999992	7.205731900000501	sub-02	stimulus	b4_p75_18
126.95911080000042	4.32577951999906	sub-02	decision	b4_p75_18
131.28673060000006	2.17390330000012	sub-02	cross	b999_p483_16
133.46063390000018	7.205943500000103	sub-02	stimulus	b999_p483_16
140.66657740000028	4.328618420000112	sub-02	decision	b999_p483_16
144.99767350000002	2.1705738999999085	sub-02	cross	b11_p159_10
147.16824739999993	7.210427199999685	sub-02	stimulus	b11_p159_10
154.3786745999996	4.323168820000774	sub-02	decision	b11_p159_10
158.7038859000004	2.1646680999992896	sub-02	cross	b11_p160_20
160.86855399999968	7.210329399999864	sub-02	stimulus	b11_p160_20
168.07888339999954	4.325246020000577	sub-02	decision	b11_p160_20
172.40608640000028	2.171848000000182	sub-02	cross	b15_p345_18
174.57793440000046	7.206021099999589	sub-02	stimulus	b15_p345_18
181.78395550000005	4.322651019999739	sub-02	decision	b15_p345_18
186.1104888	2.1752321000003576	sub-02	cross	b14_p267_11
188.2857209000004	7.207944999999199	sub-02	stimulus	b14_p267_11
195.4936658999996	4.325323020000269	sub-02	decision	b14_p267_11
199.82099820000008	2.1648236999997152	sub-02	cross	b15_p473_18
201.9858218999998	7.207923099999789	sub-02	stimulus	b15_p473_18
209.1937449999996	4.325531320000209	sub-02	decision	b15_p473_18
213.5211188000003	2.1679698999996617	sub-02	cross	b10_p140_10
215.6890887	7.211801800000103	sub-02	stimulus	b10_p140_10
222.9008905000001	4.328637819999585	sub-02	decision	b10_p140_10
227.2321321	2.169976299999689	sub-02	cross	b2_p21_3
229.40210839999963	7.2085299000000305	sub-02	stimulus	b2_p21_3
236.6106382999997	4.3267669199999546	sub-02	decision	b2_p21_3
240.9393197999998	2.1737747000006493	sub-02	cross	b999_p484_7
243.11309450000044	7.214298899999449	sub-02	stimulus	b999_p484_7
250.3273933999999	4.320767220000107	sub-02	decision	b999_p484_7
254.64993690000028	2.1695810000001075	sub-02	cross	b15_p409_16
256.8195179000004	7.2083005999993475	sub-02	stimulus	b15_p409_16
264.02781849999974	4.32002822000004	sub-02	decision	b15_p409_16
268.3508390999996	2.168399400000453	sub-02	cross	b13_p217_6
270.51923850000003	7.208659900000384	sub-02	stimulus	b13_p217_6
277.7278984000004	4.3190240199994605	sub-02	decision	b13_p217_6
