onset	duration	trial_type	value	sample
12.683333333333334	0.5	nontarget	29	3805
12.683333333333334	0.5	U	22	3805
12.77	0.5	nontarget	29	3831
12.77	0.5	W	24	3831
12.853333333333333	0.5	nontarget	29	3856
12.853333333333333	0.5	<	1	3856
12.94	0.5	nontarget	29	3882
12.94	0.5	J	11	3882
13.026666666666667	0.5	nontarget	29	3908
13.026666666666667	0.5	B	3	3908
13.11	0.5	nontarget	29	3933
13.11	0.5	V	23	3933
13.196666666666667	0.5	nontarget	29	3959
13.196666666666667	0.5	O	16	3959
13.283333333333333	0.5	nontarget	29	3985
13.283333333333333	0.5	M	14	3985
13.37	0.5	nontarget	29	4011
13.37	0.5	D	5	4011
13.453333333333333	0.5	nontarget	29	4036
13.453333333333333	0.5	G	8	4036
13.54	0.5	nontarget	29	4062
13.54	0.5	S	20	4062
13.626666666666667	0.5	nontarget	29	4088
13.626666666666667	0.5	Y	26	4088
13.713333333333333	0.5	target	30	4114
13.713333333333333	0.5	C	4	4114
13.8	0.5	nontarget	29	4140
13.8	0.5	T	21	4140
18.553333333333335	0.5	nontarget	29	5566
18.553333333333335	0.5	X	25	5566
18.64	0.5	nontarget	29	5592
18.64	0.5	P	17	5592
18.726666666666667	0.5	target	30	5618
18.726666666666667	0.5	C	4	5618
18.813333333333333	0.5	nontarget	29	5644
18.813333333333333	0.5	F	7	5644
18.9	0.5	nontarget	29	5670
18.9	0.5	Q	18	5670
18.986666666666668	0.5	nontarget	29	5696
18.986666666666668	0.5	E	6	5696
19.073333333333334	0.5	nontarget	29	5722
19.073333333333334	0.5	H	9	5722
19.16	0.5	nontarget	29	5748
19.16	0.5	Z	27	5748
19.246666666666666	0.5	nontarget	29	5774
19.246666666666666	0.5	N	15	5774
19.333333333333332	0.5	nontarget	29	5800
19.333333333333332	0.5	Y	26	5800
19.416666666666668	0.5	nontarget	29	5825
19.416666666666668	0.5	I	10	5825
19.503333333333334	0.5	nontarget	29	5851
19.503333333333334	0.5	K	12	5851
19.59	0.5	nontarget	29	5877
19.59	0.5	A	2	5877
19.676666666666666	0.5	nontarget	29	5903
19.676666666666666	0.5	_	28	5903
26.426666666666666	0.5	nontarget	29	7928
26.426666666666666	0.5	D	5	7928
26.513333333333332	0.5	nontarget	29	7954
