onset	duration	sample	type	value
7.11083333333333	n/a	8534	UPPT002	2
8.85	n/a	10621	UPPT002	1
11.3	n/a	13561	UPPT002	2
13.8391666666667	n/a	16608	UPPT002	1
16.7133333333333	n/a	20057	UPPT002	1
16.7725	n/a	20128	UPPT002	3
18.5516666666667	n/a	22263	UPPT002	1
21.045	n/a	25255	UPPT002	1
23.7366666666667	n/a	28485	UPPT002	1
26.3383333333333	n/a	31607	UPPT002	1
28.7891666666667	n/a	34548	UPPT002	1
31.3591666666667	n/a	37632	UPPT002	1
34	n/a	40801	UPPT002	2
36.355	n/a	43627	UPPT002	1
38.7941666666667	n/a	46554	UPPT002	1
41.38	n/a	49657	UPPT002	1
43.8458333333333	n/a	52616	UPPT002	1
46.455	n/a	55747	UPPT002	1
49.0066666666667	n/a	58809	UPPT002	1
51.4266666666667	n/a	61713	UPPT002	1
54.015	n/a	64819	UPPT002	1
54.2716666666667	n/a	65127	UPPT002	2
56.4766666666667	n/a	67773	UPPT002	2
59.1883333333333	n/a	71027	UPPT002	2
61.7216666666667	n/a	74067	UPPT002	2
64.5991666666667	n/a	77520	UPPT002	2
66.635	n/a	79963	UPPT002	1
69.0366666666667	n/a	82845	UPPT002	2
71.5758333333333	n/a	85892	UPPT002	1
74.1675	n/a	89002	UPPT002	2
76.67	n/a	92005	UPPT002	1
79.2908333333333	n/a	95150	UPPT002	2
81.9	n/a	98281	UPPT002	1
81.9691666666667	n/a	98364	UPPT002	3
84.6791666666667	n/a	101616	UPPT002	2
87.3775	n/a	104854	UPPT002	1
89.5441666666667	n/a	107454	UPPT002	1
92.2858333333333	n/a	110744	UPPT002	2
94.4766666666667	n/a	113373	UPPT002	2
97.0691666666667	n/a	116484	UPPT002	2
99.6808333333333	n/a	119618	UPPT002	1
102.323333333333	n/a	122789	UPPT002	1
104.739166666667	n/a	125688	UPPT002	1
107.248333333333	n/a	128699	UPPT002	2
109.773333333333	n/a	131729	UPPT002	1
112.254166666667	n/a	134706	UPPT002	2
114.848333333333	n/a	137819	UPPT002	1
117.408333333333	n/a	140891	UPPT002	2
119.9975	n/a	143998	UPPT002	1
122.4375	n/a	146926	UPPT002	1
125.148333333333	n/a	150179	UPPT002	1
127.71	n/a	153253	UPPT002	1
130.410833333333	n/a	156494	UPPT002	2
133.039166666667	n/a	159648	UPPT002	2
135.593333333333	n/a	162713	UPPT002	2
138.240833333333	n/a	165890	UPPT002	1
140.694166666667	n/a	168834	UPPT002	1
143.205	n/a	171847	UPPT002	1
145.7375	n/a	174886	UPPT002	2
148.578333333333	n/a	178295	UPPT002	2
150.56	n/a	180673	UPPT002	1
153.041666666667	n/a	183651	UPPT002	1
155.518333333333	n/a	186623	UPPT002	1
158.1025	n/a	189724	UPPT002	2
160.6225	n/a	192748	UPPT002	1
163.608333333333	n/a	196331	UPPT002	1
165.5175	n/a	198622	UPPT002	1
168.1025	n/a	201724	UPPT002	2
171.019166666667	n/a	205224	UPPT002	1
173.0225	n/a	207628	UPPT002	2
175.725	n/a	210871	UPPT002	2
178.354166666667	n/a	214026	UPPT002	1
181.030833333333	n/a	217238	UPPT002	2
183.680833333333	n/a	220418	UPPT002	2
186.226666666667	n/a	223473	UPPT002	2
188.780833333333	n/a	226538	UPPT002	1
191.360833333333	n/a	229634	UPPT002	2
194.111666666667	n/a	232935	UPPT002	1
196.6675	n/a	236002	UPPT002	1
196.71	n/a	236053	UPPT002	3
199.31	n/a	239173	UPPT002	2
201.885	n/a	242263	UPPT002	2
204.9625	n/a	245956	UPPT002	2
206.725	n/a	248071	UPPT002	1
209.268333333333	n/a	251123	UPPT002	2
211.86	n/a	254233	UPPT002	1
214.490833333333	n/a	257390	UPPT002	1
217.168333333333	n/a	260603	UPPT002	1
219.679166666667	n/a	263616	UPPT002	1
222.1675	n/a	266602	UPPT002	2
224.711666666667	n/a	269655	UPPT002	1
227.31	n/a	272773	UPPT002	1
229.949166666667	n/a	275940	UPPT002	2
232.5	n/a	279001	UPPT002	2
234.996666666667	n/a	281997	UPPT002	1
237.7275	n/a	285274	UPPT002	1
240.310833333333	n/a	288374	UPPT002	2
242.875	n/a	291451	UPPT002	1
245.403333333333	n/a	294485	UPPT002	1
248.015	n/a	297619	UPPT002	2
250.859166666667	n/a	301032	UPPT002	2
252.994166666667	n/a	303594	UPPT002	2
255.926666666667	n/a	307113	UPPT002	2
257.7375	n/a	309286	UPPT002	1
260.259166666667	n/a	312312	UPPT002	2
262.871666666667	n/a	315447	UPPT002	2
265.343333333333	n/a	318413	UPPT002	2
270.179166666667	n/a	324216	UPPT002	1
272.5925	n/a	327112	UPPT002	2
