onset	duration	sample	type	value
9.62416666666667	n/a	11550	UPPT002	1
18.7241666666667	n/a	22470	UPPT002	2
28.6066666666667	n/a	34329	UPPT002	2
35.5883333333333	n/a	42707	UPPT002	2
42.2725	n/a	50728	UPPT002	1
52.0416666666667	n/a	62451	UPPT002	8
58.7541666666667	n/a	70506	UPPT002	2
67.9033333333333	n/a	81485	UPPT002	2
77.1041666666667	n/a	92526	UPPT002	2
88.7483333333333	n/a	106499	UPPT002	1
97.3416666666667	n/a	116811	UPPT002	1
106.2625	n/a	127516	UPPT002	2
118.380833333333	n/a	142058	UPPT002	1
127.285833333333	n/a	152744	UPPT002	1
134.605833333333	n/a	161528	UPPT002	2
143.61	n/a	172333	UPPT002	1
153.140833333333	n/a	183770	UPPT002	2
161.98	n/a	194377	UPPT002	1
171.304166666667	n/a	205566	UPPT002	1
182.178333333333	n/a	218615	UPPT002	2
191.474166666667	n/a	229770	UPPT002	1
202.0925	n/a	242512	UPPT002	1
210.141666666667	n/a	252171	UPPT002	1
219.135833333333	n/a	262964	UPPT002	2
229.2075	n/a	275050	UPPT002	1
238.473333333333	n/a	286169	UPPT002	2
248.924166666667	n/a	298710	UPPT002	8
255.891666666667	n/a	307071	UPPT002	2
262.818333333333	n/a	315383	UPPT002	1
271.850833333333	n/a	326222	UPPT002	1
282.026666666667	n/a	338433	UPPT002	1
291.006666666667	n/a	349209	UPPT002	2
300.77	n/a	360925	UPPT002	1
310.204166666667	n/a	372246	UPPT002	1
320.508333333333	n/a	384611	UPPT002	1
330.203333333333	n/a	396245	UPPT002	2
339.978333333333	n/a	407975	UPPT002	2
349.114166666667	n/a	418938	UPPT002	1
358.33	n/a	429997	UPPT002	2
367.316666666667	n/a	440781	UPPT002	1
377.955833333333	n/a	453548	UPPT002	1
387.605833333333	n/a	465128	UPPT002	2
397.404166666667	n/a	476886	UPPT002	2
406.58	n/a	487897	UPPT002	1
