onset	duration	sample	type	value
18.7275	n/a	22474	UPPT002	1
31.71	n/a	38053	UPPT002	1
42.6541666666667	n/a	51186	UPPT002	2
52.1516666666667	n/a	62583	UPPT002	2
62.0733333333333	n/a	74489	UPPT002	2
71.6833333333333	n/a	86021	UPPT002	1
80.4575	n/a	96550	UPPT002	1
93.5366666666667	n/a	112245	UPPT002	8
104.010833333333	n/a	124814	UPPT002	1
111.516666666667	n/a	133821	UPPT002	1
122.27	n/a	146725	UPPT002	2
134.545833333333	n/a	161456	UPPT002	2
141.321666666667	n/a	169587	UPPT002	1
151.744166666667	n/a	182094	UPPT002	8
160.616666666667	n/a	192741	UPPT002	1
170.386666666667	n/a	204465	UPPT002	2
180.7125	n/a	216856	UPPT002	1
190.654166666667	n/a	228786	UPPT002	2
199.99	n/a	239989	UPPT002	2
210.415	n/a	252499	UPPT002	1
221.155	n/a	265387	UPPT002	4
228.09	n/a	273709	UPPT002	1
237.970833333333	n/a	285566	UPPT002	2
247.364166666667	n/a	296838	UPPT002	1
256.815	n/a	308179	UPPT002	2
266.789166666667	n/a	320148	UPPT002	1
274.165	n/a	328999	UPPT002	2
283.501666666667	n/a	340203	UPPT002	1
292.974166666667	n/a	351570	UPPT002	1
302.766666666667	n/a	363321	UPPT002	8
309.795833333333	n/a	371756	UPPT002	1
320.416666666667	n/a	384501	UPPT002	2
330.755833333333	n/a	396908	UPPT002	1
341.735833333333	n/a	410084	UPPT002	2
351.09	n/a	421309	UPPT002	1
358.091666666667	n/a	429711	UPPT002	1
379.165833333333	n/a	455000	UPPT002	1
388.621666666667	n/a	466347	UPPT002	1
398.503333333333	n/a	478205	UPPT002	2
408.910833333333	n/a	490694	UPPT002	2
418.0975	n/a	501718	UPPT002	1
427.380833333333	n/a	512858	UPPT002	2
436.3675	n/a	523642	UPPT002	2
445.750833333333	n/a	534902	UPPT002	2
454.850833333333	n/a	545822	UPPT002	1
463.934166666667	n/a	556722	UPPT002	1
472.785	n/a	567343	UPPT002	1
