onset	duration	sample	type	value
20.1866666666667	n/a	24225	UPPT002	1
29.5883333333333	n/a	35507	UPPT002	2
40.1675	n/a	48202	UPPT002	2
47.565	n/a	57079	UPPT002	2
57.115	n/a	68539	UPPT002	2
66.5941666666667	n/a	79914	UPPT002	2
76.1216666666667	n/a	91347	UPPT002	2
87.2575	n/a	104710	UPPT002	8
94.4358333333333	n/a	113324	UPPT002	2
103.545833333333	n/a	124256	UPPT002	2
113.025	n/a	135631	UPPT002	2
122.515	n/a	147019	UPPT002	1
132.065	n/a	158479	UPPT002	2
142.155833333333	n/a	170588	UPPT002	8
149.819166666667	n/a	179784	UPPT002	1
157.995	n/a	189595	UPPT002	2
165.456666666667	n/a	198549	UPPT002	2
175.170833333333	n/a	210206	UPPT002	1
185.445	n/a	222535	UPPT002	4
193.356666666667	n/a	232029	UPPT002	2
202.321666666667	n/a	242787	UPPT002	1
211.725	n/a	254071	UPPT002	1
220.884166666667	n/a	265062	UPPT002	2
229.9625	n/a	275956	UPPT002	1
239.3125	n/a	287176	UPPT002	2
249.096666666667	n/a	298917	UPPT002	1
258.244166666667	n/a	309894	UPPT002	2
268.218333333333	n/a	321863	UPPT002	2
275.268333333333	n/a	330323	UPPT002	2
286.015833333333	n/a	343220	UPPT002	2
295.124166666667	n/a	354150	UPPT002	2
307.3	n/a	368761	UPPT002	1
315.921666666667	n/a	379107	UPPT002	1
324.926666666667	n/a	389913	UPPT002	1
331.946666666667	n/a	398337	UPPT002	2
341.838333333333	n/a	410207	UPPT002	2
351.445	n/a	421735	UPPT002	2
360.733333333333	n/a	432881	UPPT002	1
370.746666666667	n/a	444897	UPPT002	1
379.8725	n/a	455848	UPPT002	2
389.46	n/a	467353	UPPT002	2
398.894166666667	n/a	478674	UPPT002	1
408.579166666667	n/a	490296	UPPT002	2
417.9975	n/a	501598	UPPT002	1
427.89	n/a	513469	UPPT002	2
