onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtrn_901.mp4	61.5888742000024	64.6067043000002	n/a
18	3	face-video/stimtrn_902.mp4	67.3307450000029	70.3522977000029	n/a
24	3	face-video/stimtrn_903.mp4	73.2894059000027	76.2976090000011	n/a
30	3	face-video/stimtrn_904.mp4	79.3062989000027	82.3145038000002	n/a
36	3	face-video/stimtrn_905.mp4	85.289963500003	88.3002508000026	n/a
42	3	face-video/stimtrn_906.mp4	91.2735869999996	94.2817073000005	n/a
48	3	face-video/stimtrn_907.mp4	97.2570766000026	100.273843900002	n/a
54	3	face-video/stimtrn_908.mp4	103.299092600002	106.315755400002	n/a
60	3	face-video/stimtrn_1321.mp4	109.291076100002	112.2993002	n/a
66	3	face-video/stimtrn_910.mp4	115.3080921	118.324687	n/a
72	3	face-video/stimtrn_910.mp4	121.258359300001	124.2664009	1
78	3	face-video/stimtrn_911.mp4	127.283625700001	130.291737200001	n/a
84	3	face-video/stimtrn_912.mp4	133.258627000002	136.267001800002	n/a
90	3	face-video/stimtrn_913.mp4	139.250837900002	142.267432399999	n/a
96	3	face-video/stimtrn_914.mp4	145.267662199999	148.284337100001	n/a
102	3	face-video/stimtrn_915.mp4	151.2597356	154.281160000002	n/a
108	3	face-video/stimtrn_916.mp4	157.359922800002	160.3765948	n/a
114	3	face-video/stimtrn_917.mp4	163.260213100002	166.276873900002	n/a
120	3	face-video/stimtrn_918.mp4	169.277114399999	172.285390799999	n/a
126	3	face-video/stimtrn_919.mp4	175.302487	178.313745900002	n/a
132	3	face-video/stimtrn_920.mp4	181.269398300002	184.279502500001	n/a
138	3	face-video/stimtrn_921.mp4	187.303055300002	190.311141400001	n/a
144	3	face-video/stimtrn_922.mp4	193.3115956	196.328250900001	n/a
150	3	face-video/stimtrn_923.mp4	199.270212700001	202.287583299999	n/a
156	3	face-video/stimtrn_924.mp4	205.287144500001	208.295353000001	n/a
162	3	face-video/stimtrn_925.mp4	211.2874912	214.295625100003	n/a
168	3	face-video/stimtrn_1322.mp4	217.2627795	220.270900900002	n/a
174	3	face-video/stimtrn_927.mp4	223.2630078	226.271132200003	n/a
180	3	face-video/stimtrn_928.mp4	229.288115400002	232.2985797	n/a
186	3	face-video/stimtrn_929.mp4	235.313444300001	238.330157200001	n/a
192	3	face-video/stimtrn_930.mp4	241.297109000002	244.305327000001	n/a
198	3	face-video/stimtrn_930.mp4	247.2390854	250.2557323	1
204	3	face-video/stimtrn_909.mp4	253.506037800001	256.514217400002	n/a
210	3	face-video/stimtrn_926.mp4	259.314375699999	262.322841200002	n/a
216	3	face-video/stimtrn_923.mp4	265.3150012	268.3230941	n/a
222	3	face-video/stimtrn_912.mp4	271.290115300002	274.2983838	n/a
228	3	face-video/stimtrn_903.mp4	277.282042599999	280.2987537	n/a
234	3	face-video/stimtrn_904.mp4	283.282485499999	286.299088200001	n/a
240	3	face-video/stimtrn_905.mp4	289.257551300001	292.2743343	n/a
246	3	face-video/stimtrn_909.mp4	295.266357300002	298.276785400001	n/a
252	3	face-video/stimtrn_907.mp4	301.266542000001	304.274745500002	n/a
258	3	face-video/stimtrn_918.mp4	307.258394300002	310.275158399999	n/a
264	3	face-video/stimtrn_906.mp4	313.267035800003	316.283772099999	n/a
270	3	face-video/stimtrn_1321.mp4	319.275800400002	322.2840245	n/a
276	3	face-video/stimtrn_922.mp4	325.2759425	328.284364500003	n/a
282	3	face-video/stimtrn_902.mp4	331.2680282	334.276119400001	n/a
288	3	face-video/stimtrn_913.mp4	337.268147500002	340.284752700001	n/a
294	3	face-video/stimtrn_914.mp4	343.2432411	346.260142000002	n/a
300	3	face-video/stimtrn_914.mp4	349.252096700001	352.260294400002	1
306	3	face-video/stimtrn_925.mp4	355.260786599999	358.268868300001	n/a
312	3	face-video/stimtrn_916.mp4	361.235843900001	364.244165300002	n/a
318	3	face-video/stimtrn_926.mp4	367.244644400001	370.252821400001	n/a
324	3	face-video/stimtrn_910.mp4	373.286290400003	376.3031974	n/a
330	3	face-video/stimtrn_919.mp4	379.270070400001	382.287453300003	n/a
336	3	face-video/stimtrn_930.mp4	385.2788354	388.295420900001	n/a
342	3	face-video/stimtrn_921.mp4	391.254098700002	394.270699200002	n/a
348	3	face-video/stimtrn_911.mp4	397.2875953	400.295780300002	n/a
354	3	face-video/stimtrn_911.mp4	403.246255600002	406.262954600002	1
360	3	face-video/stimtrn_901.mp4	409.229847800001	412.238045699999	n/a
366	3	face-video/stimtrn_924.mp4	415.271635700002	418.279983899999	n/a
372	3	face-video/stimtrn_915.mp4	421.263696900001	424.271925600001	n/a
378	3	face-video/stimtrn_1322.mp4	427.230714200002	430.241731100002	n/a
384	3	face-video/stimtrn_927.mp4	433.2727013	436.280766200001	n/a
390	3	face-video/stimtrn_917.mp4	439.256049300001	442.266951700003	n/a
396	3	face-video/stimtrn_929.mp4	445.2898022	448.2980934	n/a
402	3	face-video/stimtrn_920.mp4	451.265174	454.2733153	n/a
408	3	face-video/stimtrn_908.mp4	457.298750000001	460.3153318	n/a
414	3	face-video/stimtrn_928.mp4	463.2737945	466.2841434	n/a
