onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtrn_871.mp4	60.5307278	63.5390131999993	n/a
18	3	face-video/stimtrn_872.mp4	66.2393240000001	69.2559980999994	n/a
24	3	face-video/stimtrn_873.mp4	72.2229831999993	75.2311630999993	n/a
30	3	face-video/stimtrn_874.mp4	78.1898239999991	81.1999106999992	n/a
36	3	face-video/stimtrn_875.mp4	84.2234374999989	87.231668299999	n/a
42	3	face-video/stimtrn_876.mp4	90.1904740999998	93.2071501999998	n/a
48	3	face-video/stimtrn_877.mp4	96.1991533999989	99.2072835999988	n/a
54	3	face-video/stimtrn_878.mp4	102.190869199999	105.200925499999	n/a
60	3	face-video/stimtrn_878.mp4	108.199697899999	111.209752999999	1
66	3	face-video/stimtrn_879.mp4	114.233339099999	117.2499415	n/a
72	3	face-video/stimtrn_880.mp4	120.1918654	123.202396299999	n/a
78	3	face-video/stimtrn_881.mp4	126.233833399999	129.242018099999	n/a
84	3	face-video/stimtrn_882.mp4	132.2005073	135.217330399998	n/a
90	3	face-video/stimtrn_887.mp4	138.200781699999	141.222601399998	n/a
96	3	face-video/stimtrn_1322.mp4	144.226291499999	147.234479599999	n/a
102	3	face-video/stimtrn_885.mp4	150.293191599999	153.309872699999	n/a
108	3	face-video/stimtrn_886.mp4	156.251825499999	159.2684938	n/a
114	3	face-video/stimtrn_1321.mp4	162.218821499998	165.2270195	n/a
120	3	face-video/stimtrn_888.mp4	168.210778799999	171.228034599998	n/a
126	3	face-video/stimtrn_889.mp4	174.227734299998	177.244946699998	n/a
132	3	face-video/stimtrn_890.mp4	180.194633799999	183.211277499998	n/a
138	3	face-video/stimtrn_891.mp4	186.2365415	189.253220799999	n/a
144	3	face-video/stimtrn_892.mp4	192.195113399999	195.203486499998	n/a
150	3	face-video/stimtrn_893.mp4	198.203698999999	201.220437199999	n/a
156	3	face-video/stimtrn_894.mp4	204.229050199999	207.245709699998	n/a
162	3	face-video/stimtrn_895.mp4	210.195949599999	213.2125125	n/a
168	3	face-video/stimtrn_896.mp4	216.254617799999	219.272377199999	n/a
174	3	face-video/stimtrn_897.mp4	222.171472899999	225.188204299998	n/a
180	3	face-video/stimtrn_898.mp4	228.205239299999	231.221859699999	n/a
186	3	face-video/stimtrn_899.mp4	234.213690399999	237.2352563	n/a
192	3	face-video/stimtrn_899.mp4	240.213996	243.230702299999	1
198	3	face-video/stimtrn_900.mp4	246.205950199999	249.223780199999	n/a
204	3	face-video/stimtrn_883.mp4	252.256279999999	255.2729497	n/a
210	3	face-video/stimtrn_884.mp4	258.2397569	261.248173699999	n/a
216	3	face-video/stimtrn_893.mp4	264.215068399998	267.231812399999	n/a
222	3	face-video/stimtrn_882.mp4	270.2070487	273.206981399998	n/a
228	3	face-video/stimtrn_873.mp4	276.215559799999	279.232335099999	n/a
234	3	face-video/stimtrn_874.mp4	282.1325653	285.140787899999	n/a
240	3	face-video/stimtrn_875.mp4	288.207991799999	291.224551399998	n/a
246	3	face-video/stimtrn_879.mp4	294.199854399999	297.211154599999	n/a
252	3	face-video/stimtrn_877.mp4	300.200162099999	303.208315899999	n/a
258	3	face-video/stimtrn_883.mp4	306.183670999998	309.200407299998	n/a
264	3	face-video/stimtrn_876.mp4	312.183957899998	315.200690599998	n/a
270	3	face-video/stimtrn_888.mp4	318.209184199999	321.217462099999	n/a
276	3	face-video/stimtrn_892.mp4	324.2179388	327.2344768	n/a
282	3	face-video/stimtrn_892.mp4	330.2096344	333.226521499998	1
288	3	face-video/stimtrn_872.mp4	336.185072199999	339.193289599999	n/a
294	3	face-video/stimtrn_1321.mp4	342.185329899999	345.1852423	n/a
300	3	face-video/stimtrn_884.mp4	348.218933099999	351.236907	n/a
306	3	face-video/stimtrn_895.mp4	354.194354699999	357.210922299998	n/a
312	3	face-video/stimtrn_886.mp4	360.169524199998	363.186258199999	n/a
318	3	face-video/stimtrn_896.mp4	366.178197799999	369.186356099999	n/a
324	3	face-video/stimtrn_880.mp4	372.2201229	375.2367541	n/a
330	3	face-video/stimtrn_889.mp4	378.220519299999	381.2292868	n/a
336	3	face-video/stimtrn_900.mp4	384.203928599999	387.225587099999	n/a
342	3	face-video/stimtrn_891.mp4	390.195924199999	393.204115299999	n/a
348	3	face-video/stimtrn_881.mp4	396.171173999999	399.1878543	n/a
354	3	face-video/stimtrn_871.mp4	402.179843899999	405.196503999999	n/a
360	3	face-video/stimtrn_894.mp4	408.221675699998	411.243304399999	n/a
366	3	face-video/stimtrn_885.mp4	414.180379699999	417.188583999999	n/a
372	3	face-video/stimtrn_887.mp4	420.197467199999	423.205484799998	n/a
378	3	face-video/stimtrn_897.mp4	426.172383899998	429.1892336	n/a
384	3	face-video/stimtrn_897.mp4	432.197963799999	435.214516999998	1
390	3	face-video/stimtrn_1322.mp4	438.223237699998	441.2398214	n/a
396	3	face-video/stimtrn_899.mp4	444.2067793	447.223417999999	n/a
402	3	face-video/stimtrn_890.mp4	450.207075699998	453.215210100001	n/a
408	3	face-video/stimtrn_878.mp4	456.215749199998	459.232315499999	n/a
414	3	face-video/stimtrn_898.mp4	462.232586699998	465.240769599999	n/a
