onset	duration	sample	value
180.0185546875	n/a	184339	6110001
180.0185546875	n/a	184339	6220001
180.0185546875	n/a	184339	6321101
180.2666015625	n/a	184593	7111001
180.2666015625	n/a	184593	6321102
185.1123046875	n/a	189555	6321101
185.3916015625	n/a	189841	7111001
185.3916015625	n/a	189841	6321102
191.5292968750	n/a	196126	6321101
191.7880859375	n/a	196391	7111001
191.7880859375	n/a	196391	6321102
196.9248046875	n/a	201651	6321101
197.1660156250	n/a	201898	7111001
197.1660156250	n/a	201898	6321102
202.1191406250	n/a	206970	6321101
202.3437500000	n/a	207200	7111001
202.3437500000	n/a	207200	6321102
208.8876953125	n/a	213901	6321101
209.1835937500	n/a	214204	7111001
209.1835937500	n/a	214204	6321102
215.2216796875	n/a	220387	6321101
215.4628906250	n/a	220634	7111001
215.4628906250	n/a	220634	6321102
220.3486328125	n/a	225637	6321101
220.5791015625	n/a	225873	7111001
220.5791015625	n/a	225873	6321102
225.4589843750	n/a	230870	6321101
225.6718750000	n/a	231088	7111001
225.6718750000	n/a	231088	6321102
230.3007812500	n/a	235828	6321101
230.5312500000	n/a	236064	7111001
230.5312500000	n/a	236064	6321102
236.5839843750	n/a	242262	6321101
236.8115234375	n/a	242495	7111001
236.8115234375	n/a	242495	6321102
241.4599609375	n/a	247255	6321101
241.6796875000	n/a	247480	7111001
241.6796875000	n/a	247480	6321102
246.8544921875	n/a	252779	6321101
247.0771484375	n/a	253007	7111001
247.0771484375	n/a	253007	6321102
253.4726562500	n/a	259556	6321101
253.6982421875	n/a	259787	7111001
253.6982421875	n/a	259787	6321102
259.8232421875	n/a	266059	6321101
260.0810546875	n/a	266323	7111001
260.0810546875	n/a	266323	6321102
265.6533203125	n/a	272029	6321101
265.9189453125	n/a	272301	7111001
265.9189453125	n/a	272301	6321102
270.9482421875	n/a	277451	6321101
271.1738281250	n/a	277682	7111001
271.1738281250	n/a	277682	6321102
277.2812500000	n/a	283936	6321101
277.5195312500	n/a	284180	7111001
277.5195312500	n/a	284180	6321102
282.2412109375	n/a	289015	6321101
282.4882812500	n/a	289268	7111001
282.4882812500	n/a	289268	6321102
287.6865234375	n/a	294591	6321101
287.9238281250	n/a	294834	7111001
287.9238281250	n/a	294834	6321102
299.1289062500	n/a	306308	6321201
299.3750000000	n/a	306560	7112001
299.3750000000	n/a	306560	6321202
304.2900390625	n/a	311593	6321201
304.5029296875	n/a	311811	7112001
304.5029296875	n/a	311811	6321202
309.1826171875	n/a	316603	6321201
309.4062500000	n/a	316832	7112001
309.4062500000	n/a	316832	6321202
315.8007812500	n/a	323380	6321201
316.0263671875	n/a	323611	7112001
316.0263671875	n/a	323611	6321202
322.4521484375	n/a	330191	6321201
322.6738281250	n/a	330418	7112001
