onset	duration	sample	value
25.8007812500	n/a	26420	2131001
25.8007812500	n/a	26420	1110001
25.8007812500	n/a	26420	1211001
25.8007812500	n/a	26420	2411021
25.8007812500	n/a	26420	2632001
25.8007812500	n/a	26420	1520001
25.8007812500	n/a	26420	3100001
25.8007812500	n/a	26420	2801001
26.9365234375	n/a	27583	1520002
26.9365234375	n/a	27583	2632002
26.9365234375	n/a	27583	2611001
27.8046875000	n/a	28472	2801002
28.3056640625	n/a	28985	1211002
28.3056640625	n/a	28985	2411022
28.3056640625	n/a	28985	1222001
28.3056640625	n/a	28985	2421011
28.3056640625	n/a	28985	4211201
30.3417968750	n/a	31070	2310001
31.2275390625	n/a	31977	2310002
31.2275390625	n/a	31977	4111101
33.8144531250	n/a	34626	1320001
37.1210937500	n/a	38012	2310001
37.6884765625	n/a	38593	2310002
37.6884765625	n/a	38593	4111101
40.6601562500	n/a	41636	1410001
43.0312500000	n/a	44064	2310001
43.6816406250	n/a	44730	2551001
43.6816406250	n/a	44730	2731121
43.7490234375	n/a	44799	2310002
43.7490234375	n/a	44799	4111101
44.7001953125	n/a	45773	1410002
45.6855468750	n/a	46782	2731122
46.0029296875	n/a	47107	1320002
49.7929687500	n/a	50988	2310001
50.4443359375	n/a	51655	2310002
50.4443359375	n/a	51655	4111101
54.0498046875	n/a	55347	1310001
56.4208984375	n/a	57775	2310001
56.9882812500	n/a	58356	2310002
56.9882812500	n/a	58356	4111101
60.0771484375	n/a	61519	2571001
60.0771484375	n/a	61519	3100002
60.0771484375	n/a	61519	3100001
60.0771484375	n/a	61519	2801001
61.9970703125	n/a	63485	2310001
62.0810546875	n/a	63571	2801002
62.5478515625	n/a	64049	2310002
62.5478515625	n/a	64049	4111101
65.3369140625	n/a	66905	1310002
67.8574218750	n/a	69486	2320001
68.7929687500	n/a	70444	2320002
68.7929687500	n/a	70444	4121101
72.9667968750	n/a	74718	2310001
73.3837890625	n/a	75145	1310001
73.7177734375	n/a	75487	2310002
73.7177734375	n/a	75487	4111101
79.1943359375	n/a	81095	2310001
79.8789062500	n/a	81796	2310002
79.8789062500	n/a	81796	4111101
80.0791015625	n/a	82001	1420001
83.1005859375	n/a	85095	2551001
83.1005859375	n/a	85095	2731221
85.1044921875	n/a	87147	2731222
85.3876953125	n/a	87437	2320001
85.5712890625	n/a	87625	1420002
85.7382812500	n/a	87796	1310002
86.2558593750	n/a	88326	2320002
86.2558593750	n/a	88326	4121101
92.2333984375	n/a	94447	2310001
93.0849609375	n/a	95319	2310002
93.0849609375	n/a	95319	4111101
93.7861328125	n/a	96037	1320001
98.3271484375	n/a	100687	2310001
99.0117187500	n/a	101388	2310002
99.0117187500	n/a	101388	4111101
104.4882812500	n/a	106996	2310001
105.3730468750	n/a	107902	2310002
105.3730468750	n/a	107902	4111101
105.7402343750	n/a	108278	1320002
107.2763671875	n/a	109851	1420001
108.1943359375	n/a	110791	1420002
110.4482421875	n/a	113099	2310001
111.1328125000	n/a	113800	2310002
111.1328125000	n/a	113800	4111101
113.7871093750	n/a	116518	1330001
116.8925781250	n/a	119698	2310001
117.5937500000	n/a	120416	2310002
117.5937500000	n/a	120416	4111101
123.3203125000	n/a	126280	2310001
123.8378906250	n/a	126810	1330002
124.0390625000	n/a	127016	2310002
124.0390625000	n/a	127016	4111101
129.7148437500	n/a	132828	2310001
130.3994140625	n/a	133529	2310002
130.3994140625	n/a	133529	4111101
131.9189453125	n/a	135085	1320001
133.9062500000	n/a	137120	2571001
133.9062500000	n/a	137120	3100002
133.9062500000	n/a	137120	3100001
133.9062500000	n/a	137120	2801001
135.9091796875	n/a	139171	2801002
136.2763671875	n/a	139547	2310001
136.8281250000	n/a	140112	2310002
136.8281250000	n/a	140112	4111101
141.6689453125	n/a	145069	2310001
142.3535156250	n/a	145770	2310002
142.3535156250	n/a	145770	4111101
143.6064453125	n/a	147053	1320002
147.5634765625	n/a	151105	2310001
148.1308593750	n/a	151686	2310002
148.1308593750	n/a	151686	4111101
151.6533203125	n/a	155293	1320001
152.6220703125	n/a	156285	2310001
153.1728515625	n/a	156849	2310002
153.1728515625	n/a	156849	4111101
159.5839843750	n/a	163414	2310001
160.1347656250	n/a	163978	2310002
160.1347656250	n/a	163978	4111101
163.6406250000	n/a	167568	1320002
165.7949218750	n/a	169774	2310001
166.3291015625	n/a	170321	2310002
166.3291015625	n/a	170321	4111101
171.3378906250	n/a	175450	2310001
171.7216796875	n/a	175843	1320001
171.9052734375	n/a	176031	2310002
171.9052734375	n/a	176031	4111101
177.6650390625	n/a	181929	2310001
178.2167968750	n/a	182494	2310002
178.2167968750	n/a	182494	4111101
179.4013671875	n/a	183707	1410001
182.2734375000	n/a	186648	1410002
182.7080078125	n/a	187093	2310001
183.4423828125	n/a	187845	2310002
183.4423828125	n/a	187845	4111101
184.2431640625	n/a	188665	1320002
189.1855468750	n/a	193726	2310001
190.0537109375	n/a	194615	2310002
190.0537109375	n/a	194615	4111101
192.2910156250	n/a	196906	1320001
196.0478515625	n/a	200753	2310001
196.6650390625	n/a	201385	2310002
196.6650390625	n/a	201385	4111101
201.5400390625	n/a	206377	2310001
202.1083984375	n/a	206959	2310002
202.1083984375	n/a	206959	4111101
203.7109375000	n/a	208600	1320002
208.1347656250	n/a	213130	2310001
208.7031250000	n/a	213712	2310002
208.7031250000	n/a	213712	4111101
211.7919921875	n/a	216875	1330001
214.0625000000	n/a	219200	2310001
214.7802734375	n/a	219935	2310002
214.7802734375	n/a	219935	4111101
220.8076171875	n/a	226107	2310001
221.3916015625	n/a	226705	2310002
221.3916015625	n/a	226705	4111101
221.8427734375	n/a	227167	1330002
224.7978515625	n/a	230193	1410001
224.9814453125	n/a	230381	1410002
226.9345703125	n/a	232381	2310001
227.5185546875	n/a	232979	2310002
227.5185546875	n/a	232979	4111101
229.8896484375	n/a	235407	1310001
233.6298828125	n/a	239237	2310001
234.1806640625	n/a	239801	2310002
234.1806640625	n/a	239801	4111101
234.9482421875	n/a	240587	1420001
237.0185546875	n/a	242707	1420002
239.7070312500	n/a	245460	2310001
240.2246093750	n/a	245990	2310002
240.2246093750	n/a	245990	4111101
242.3447265625	n/a	248161	1310002
245.3837890625	n/a	251273	2310001
246.1347656250	n/a	252042	2310002
246.1347656250	n/a	252042	4111101
250.3925781250	n/a	256402	1340001
251.8945312500	n/a	257940	2310001
252.4619140625	n/a	258521	2310002
252.4619140625	n/a	258521	4111101
258.5732421875	n/a	264779	2310001
259.2910156250	n/a	265514	2310002
259.2910156250	n/a	265514	4111101
260.4433593750	n/a	266694	1340002
264.2324218750	n/a	270574	2310001
264.8339843750	n/a	271190	2310002
264.8339843750	n/a	271190	4111101
268.4902343750	n/a	274934	1310001
269.8925781250	n/a	276370	2310001
270.4433593750	n/a	276934	2310002
270.4433593750	n/a	276934	4111101
274.1171875000	n/a	280696	1420001
276.2373046875	n/a	282867	2310001
276.7880859375	n/a	283431	2310002
276.7880859375	n/a	283431	4111101
277.1386718750	n/a	283790	2551001
277.1386718750	n/a	283790	2731221
279.1425781250	n/a	285842	2731222
280.0273437500	n/a	286748	1420002
280.6445312500	n/a	287380	1310002
281.1621093750	n/a	287910	1420001
281.1787109375	n/a	287927	1420002
281.6298828125	n/a	288389	2310001
282.2138671875	n/a	288987	2310002
282.2138671875	n/a	288987	4111101
288.3750000000	n/a	295296	2310001
288.6923828125	n/a	295621	1320001
288.9755859375	n/a	295911	2310002
288.9755859375	n/a	295911	4111101
293.4501953125	n/a	300493	2310001
294.0351562500	n/a	301092	2310002
294.0351562500	n/a	301092	4111101
298.7929687500	n/a	305964	2571001
298.7929687500	n/a	305964	3100002
298.7929687500	n/a	305964	3100001
298.7929687500	n/a	305964	2801001
299.9453125000	n/a	307144	2310001
300.5126953125	n/a	307725	1320002
300.7968750000	n/a	308016	2801002
300.7968750000	n/a	308016	2310002
300.7968750000	n/a	308016	4111101
305.9550781250	n/a	313298	2310001
306.4902343750	n/a	313846	2310002
306.4902343750	n/a	313846	4111101
308.5605468750	n/a	315966	1310001
312.4335937500	n/a	319932	2310001
312.9677734375	n/a	320479	2310002
312.9677734375	n/a	320479	4111101
317.6093750000	n/a	325232	1420001
318.0937500000	n/a	325728	2310001
318.5937500000	n/a	326240	2310002
318.5937500000	n/a	326240	4111101
319.3125000000	n/a	326976	1420002
320.3808593750	n/a	328070	1310002
325.0888671875	n/a	332891	2310001
325.6230468750	n/a	333438	2310002
325.6230468750	n/a	333438	4111101
328.4277343750	n/a	336310	1320001
330.3476562500	n/a	338276	2310001
330.8652343750	n/a	338806	2310002
330.8652343750	n/a	338806	4111101
335.9414062500	n/a	344004	2310001
336.6923828125	n/a	344773	2310002
336.6923828125	n/a	344773	4111101
337.2431640625	n/a	345337	1410001
339.7314453125	n/a	347885	1410002
340.3486328125	n/a	348517	1320002
342.2187500000	n/a	350432	2310001
342.8701171875	n/a	351099	2310002
342.8701171875	n/a	351099	4111101
348.3964843750	n/a	356758	1340001
348.5458984375	n/a	356911	2310001
349.0136718750	n/a	357390	2310002
349.0136718750	n/a	357390	4111101
354.5732421875	n/a	363083	2310001
355.5751953125	n/a	364109	2310002
355.5751953125	n/a	364109	4111101
358.4472656250	n/a	367050	1340002
361.2187500000	n/a	369888	2310001
361.8525390625	n/a	370537	2310002
361.8525390625	n/a	370537	4111101
367.7802734375	n/a	376607	2571001
367.7802734375	n/a	376607	3100002
367.7802734375	n/a	376607	3100001
367.7802734375	n/a	376607	2801001
367.8632812500	n/a	376692	2320001
368.4140625000	n/a	377256	4111201
368.4140625000	n/a	377256	2781021
368.4306640625	n/a	377273	2541001
368.6308593750	n/a	377478	2320002
368.6308593750	n/a	377478	4122101
369.7832031250	n/a	378658	2801002
370.4179687500	n/a	379308	2781022
370.5849609375	n/a	379479	1410001
370.6015625000	n/a	379496	1410002
374.6250000000	n/a	383616	2310001
375.6269531250	n/a	384642	2310002
375.6269531250	n/a	384642	4111101
381.1865234375	n/a	390335	2310001
381.9541015625	n/a	391121	2310002
381.9541015625	n/a	391121	4111101
387.9482421875	n/a	397259	2320001
388.7666015625	n/a	398097	2320002
388.7666015625	n/a	398097	4121101
394.0585937500	n/a	403516	2310001
394.8769531250	n/a	404354	2310002
394.8769531250	n/a	404354	4111101
401.0546875000	n/a	410680	2310001
401.6884765625	n/a	411329	2310002
401.6884765625	n/a	411329	4111101
408.0000000000	n/a	417792	2310001
408.6005859375	n/a	418407	2310002
408.6005859375	n/a	418407	4111101
413.9599609375	n/a	423895	1410001
413.9765625000	n/a	423912	1410002
414.3613281250	n/a	424306	2310001
414.9287109375	n/a	424887	1410001
414.9453125000	n/a	424904	1410002
415.2958984375	n/a	425263	2310002
415.2958984375	n/a	425263	4111101
420.6054687500	n/a	430700	2320001
421.2392578125	n/a	431349	4111201
421.2392578125	n/a	431349	2781021
421.2558593750	n/a	431366	2541001
421.4902343750	n/a	431606	2320002
421.4902343750	n/a	431606	4122101
423.2431640625	n/a	433401	2781022
427.5341796875	n/a	437795	2310001
428.2685546875	n/a	438547	2310002
428.2685546875	n/a	438547	4111101
433.6777343750	n/a	444086	2310001
434.3291015625	n/a	444753	2310002
434.3291015625	n/a	444753	4111101
